SA3_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
10901,1458,345,1632,468,91,4572,5296,6064,1810,80,2525,2328,452,1001,6001,409,3834,36047,2077,58312,63,54,18,6,38,35,9,17,46,14,21,302,3676,4159,6850,6823,2295,554,3276,3174,703,1463,7506,766,5495,36812,5841,67044,18,7,4,0,0,0,0,0,17,0,19,143,0,202,436,158,189,35,227,308,60,131,315,68,233,616,38,1780,462,169,195,35,230,308,64,131,334,68,243,760,41,1981,6228,5629,2044,468,2976,2770,616,1289,6744,669,4655,26034,1666,48880,148,59,42,53,49,69,16,29,76,26,37,219,2902,3412,6830,5852,2288,553,3250,3151,694,1456,7154,761,4939,27006,4618,54274
10902,219,58,251,77,10,740,912,1062,317,18,545,479,101,212,786,74,536,6799,358,10622,25,20,5,0,12,8,6,4,22,7,12,89,1544,1696,1222,1217,399,109,700,666,170,319,1026,136,802,6963,1913,13056,0,0,0,0,0,0,0,0,0,0,0,4,0,7,67,19,26,4,35,48,6,26,31,16,25,103,6,273,70,19,26,4,36,46,6,26,31,17,28,113,6,278,1120,991,356,94,640,592,144,286,918,117,672,5029,298,8970,31,17,14,14,14,23,4,5,23,4,25,63,1238,1390,1222,1029,390,109,698,665,164,321,978,136,718,5198,1543,10636
10903,829,250,1055,202,53,2909,4751,3803,1387,85,2067,1901,390,853,3153,336,2005,21816,1443,36953,91,45,25,20,31,59,12,24,55,10,62,212,3171,3586,5922,4349,1803,434,2591,2566,581,1207,4040,596,3121,22230,4663,43453,0,3,0,0,0,0,0,0,0,0,0,17,0,20,347,96,148,28,203,226,45,105,190,52,147,410,45,1262,349,96,148,28,207,226,45,105,190,52,147,430,43,1282,5414,3574,1611,343,2307,2216,500,1050,3590,521,2602,16281,1170,31893,157,55,38,63,68,107,30,48,88,19,123,205,2604,3170,5916,3734,1795,429,2577,2555,577,1208,3873,591,2872,16915,3821,36343
11001,547,160,781,194,38,2031,2996,3193,1094,55,1350,1281,256,546,3000,208,2255,19905,1100,32002,38,31,15,0,26,17,0,8,16,0,16,160,3249,3502,3696,3549,1314,231,1679,1675,350,786,3563,368,3055,20262,4387,37537,6,0,0,0,0,4,0,0,0,0,5,35,0,45,176,61,86,7,72,127,13,35,113,31,108,292,24,776,175,70,86,7,79,133,19,35,114,31,108,330,26,825,3454,2951,1209,208,1572,1514,324,712,3288,330,2683,14723,873,27060,58,28,17,18,26,21,5,18,24,11,25,136,2672,2943,3688,3047,1310,231,1669,1665,346,772,3425,364,2808,15187,3574,30827
11002,933,244,1099,221,62,2996,3994,3156,1173,53,1884,1591,297,815,2812,295,2062,18978,1204,31875,59,39,20,8,27,23,4,17,38,4,34,196,3488,3858,5198,3707,1492,373,2428,2212,468,1205,3780,544,3200,19393,4757,38731,0,0,0,0,0,0,0,0,0,0,0,20,3,23,307,90,116,17,184,201,34,99,197,40,156,332,37,1064,307,97,116,17,184,202,34,100,196,40,156,349,40,1088,4731,3024,1331,323,2178,1914,406,1064,3375,486,2742,14045,984,27758,151,58,40,36,52,85,15,36,67,18,29,195,2811,3277,5192,3182,1483,373,2415,2199,462,1200,3642,544,2926,14585,3830,32125
11003,331,95,430,125,21,1244,1639,2035,516,26,1037,724,187,344,1281,126,944,12522,799,19493,29,24,12,0,15,10,3,8,16,10,7,126,3778,3978,2053,2292,661,181,1282,991,272,510,1632,228,1378,12766,4601,24713,0,0,0,0,0,0,0,0,0,0,0,8,0,11,97,37,35,5,52,66,10,34,44,18,41,117,11,360,97,41,35,5,52,66,10,34,44,18,41,130,11,369,1917,1807,611,172,1185,896,248,469,1500,192,1183,9062,626,16103,39,37,13,5,34,28,6,7,25,18,18,106,2957,3176,2048,1880,658,181,1273,985,271,508,1566,224,1242,9295,3596,19647
11004,1682,453,1970,490,180,5590,6918,8030,2189,149,3593,2958,715,1301,6784,528,4575,44005,2949,72212,97,100,30,13,51,51,12,36,64,11,63,376,6080,6773,8938,9211,2809,730,4588,4057,1105,2028,8536,994,6606,44872,9210,84579,12,3,0,0,0,3,0,0,7,0,11,59,8,96,455,174,200,36,280,312,70,138,267,81,250,669,63,1898,463,177,200,36,280,315,72,141,277,81,259,736,68,1989,8294,7342,2552,635,4189,3606,975,1806,7669,885,5521,31370,2288,59957,163,62,40,58,84,77,33,46,80,22,58,276,4845,5511,8922,7583,2792,727,4551,4008,1080,1994,8022,991,5840,32386,7197,67450
11101,2719,676,3205,714,174,8577,11499,11209,3716,212,5267,4881,1004,1962,11929,762,8121,67562,4274,112920,142,106,40,91,77,80,17,39,121,25,74,486,4019,5003,14689,12693,4708,1336,6772,6682,1570,2969,14769,1462,11398,68768,8468,126496,22,20,3,0,8,4,0,0,13,0,27,191,9,266,804,226,346,112,438,577,125,226,485,134,439,1097,101,3166,824,245,346,112,445,579,120,226,496,134,464,1287,109,3432,13551,10222,4247,999,6179,5875,1378,2642,13376,1273,9663,49607,3355,95920,288,93,91,224,109,177,47,68,203,47,204,267,3272,4222,14665,10561,4680,1336,6731,6636,1544,2935,14081,1459,10332,51160,6729,103573
11102,2297,562,2684,485,142,6743,8160,7771,2401,135,3911,3536,743,1486,8279,629,5547,43279,3083,74517,96,82,31,14,51,45,9,37,66,21,42,320,3139,3760,10570,8932,3209,1064,5119,4899,1204,2266,10641,1217,8274,44083,6368,85022,9,9,5,0,7,3,4,0,6,0,11,83,4,126,577,207,253,66,338,399,95,179,381,101,326,697,62,2191,584,219,251,66,341,402,93,179,392,101,342,776,69,2317,9806,7161,2894,922,4688,4372,1058,2028,9615,1072,7041,31699,2285,64160,163,66,49,80,76,81,33,33,80,37,81,223,2651,3263,10550,7442,3194,1065,5098,4860,1181,2241,10084,1209,7464,32696,5004,69737
11103,3880,923,4371,960,220,11534,13143,15382,4174,264,6402,5503,1250,2301,18236,916,11411,98501,5732,158663,200,135,52,26,74,98,25,48,153,20,95,680,7598,8806,17225,17240,5348,1791,8440,7784,1998,3503,22265,1863,15874,100136,13550,179000,62,52,17,0,10,9,3,0,84,0,78,1053,18,1328,917,300,352,111,499,654,130,241,645,146,509,1581,124,4083,977,349,366,111,511,659,128,241,733,147,586,2635,145,5411,15928,14294,4878,1441,7732,6917,1795,3170,20584,1648,13679,73947,4656,136262,305,105,78,237,143,158,55,63,185,62,354,434,6632,7909,17202,14746,5320,1791,8380,7733,1981,3474,21502,1856,14619,77017,11437,149592
11201,1526,441,1894,405,104,4988,6664,5764,2473,88,2259,3043,532,1461,6283,578,4864,49351,2789,75943,90,71,40,43,36,64,8,32,90,19,109,406,6111,6843,8269,6446,3092,733,2933,4067,832,2050,7899,1040,6870,50164,9006,87772,3,0,4,0,0,0,0,0,4,0,0,47,6,59,496,124,238,55,209,371,80,169,302,80,241,725,61,2037,503,130,241,55,209,371,80,169,309,81,241,774,65,2092,7634,5507,2780,585,2646,3583,722,1813,7109,924,6028,37920,2278,65633,130,60,61,89,53,98,28,51,119,27,133,341,5091,5857,8260,5699,3083,733,2905,4050,832,2028,7533,1039,6406,39035,7435,73582
11202,1908,441,2160,447,129,5312,6056,6181,2037,94,2847,2735,632,1409,6433,506,4393,36048,2328,60472,110,72,29,33,41,67,19,28,92,15,62,319,5493,6108,7794,7154,2603,574,3616,3743,936,2072,8442,960,6610,36820,7948,71896,12,5,4,4,10,4,0,0,7,0,4,49,6,76,440,158,181,42,229,338,58,161,300,73,265,565,40,1775,454,161,182,40,231,340,62,163,309,76,266,610,47,1856,7155,5863,2369,444,3291,3257,829,1851,7552,851,5673,26897,1930,52457,174,65,41,86,74,111,32,38,125,27,106,282,4324,5029,7781,6092,2592,573,3600,3707,926,2053,7990,948,6047,27794,6303,59349
11203,2162,545,2473,547,208,7241,8979,6991,3011,187,3132,3823,786,1950,6923,727,5494,51858,3178,83303,151,75,61,123,61,94,29,45,140,42,190,414,5898,6848,11600,8024,3975,1220,4172,5306,1283,2876,9226,1318,8163,52826,9287,97392,7,4,5,0,0,4,0,0,8,0,0,84,6,115,791,208,319,103,317,532,98,233,457,108,424,947,82,2859,800,210,315,103,315,533,98,238,467,108,430,1029,89,2965,10558,6678,3557,897,3726,4615,1133,2556,8143,1139,6843,38965,2684,72393,231,86,87,222,96,135,43,68,160,64,236,362,4856,5945,11584,6975,3961,1217,4135,5283,1268,2861,8770,1306,7510,40361,7622,81307
11301,695,201,942,260,68,2789,3535,4498,1089,48,1929,1333,296,696,3158,253,2122,27668,1802,42522,44,38,12,5,25,19,10,10,27,12,19,256,3866,4253,4510,5072,1362,393,2428,1820,464,1036,3883,463,3078,28188,5739,49559,0,0,5,0,3,0,0,0,0,0,4,17,6,24,167,80,77,18,99,124,18,55,96,20,78,206,25,650,169,83,83,18,102,120,17,56,99,24,80,221,27,674,4252,3933,1253,313,2263,1637,428,942,3574,424,2526,20582,1416,35499,73,40,19,57,47,38,9,25,33,9,96,219,3091,3573,4501,4054,1352,394,2413,1803,460,1021,3699,457,2706,21019,4526,39743
11302,254,83,284,75,24,909,1474,1375,429,6,653,493,148,283,978,114,682,7729,523,12727,25,24,3,5,3,6,5,3,16,0,7,72,1159,1288,1850,1561,536,83,807,686,218,416,1243,200,975,7879,1702,14931,0,0,0,0,0,0,0,0,0,0,0,12,0,17,89,31,45,4,46,47,12,31,48,14,44,120,8,353,89,37,45,4,46,50,12,31,49,14,44,133,11,371,1733,1256,486,74,739,620,193,365,1120,176,835,5655,417,10729,23,19,4,4,10,13,4,13,15,12,10,67,941,1082,1850,1307,539,83,794,683,211,406,1179,201,887,5856,1365,12182
11303,1914,481,2321,506,134,6279,8094,9691,2648,108,4030,3073,819,1666,7994,614,5187,53523,3345,86119,109,71,24,5,59,46,16,30,60,14,48,453,6024,6771,10368,10960,3326,853,5098,4224,1218,2441,9968,1108,7558,54486,9505,99169,85,65,17,0,12,17,3,0,78,0,73,1212,45,1516,642,286,271,52,379,379,75,199,421,85,340,789,61,2422,727,351,292,52,395,399,81,201,500,90,412,2002,103,3939,9456,8742,2965,731,4588,3706,1086,2172,8838,992,6177,37371,2614,69978,165,97,49,61,77,85,22,48,88,27,89,333,5030,5816,10355,9190,3302,853,5055,4182,1188,2424,9424,1106,6681,39702,7746,79734
11401,2852,717,3209,614,152,8774,12383,8357,3723,202,5364,4572,1278,2334,9229,872,6763,53094,3484,92086,160,103,39,18,55,74,24,35,116,24,66,425,6645,7467,15920,9764,4838,1257,6997,6424,1963,3521,12203,1617,10033,54131,10285,108328,103,76,18,0,16,17,8,8,104,0,111,1169,44,1572,1180,304,469,101,640,683,180,322,710,159,607,1340,109,4123,1285,381,485,101,658,698,191,330,812,159,716,2510,151,5697,14332,8026,4273,1104,6196,5569,1709,3087,10714,1408,8542,38112,2768,78902,281,116,67,50,109,134,47,74,148,43,82,357,5456,6416,15891,8524,4823,1258,6966,6395,1942,3484,11681,1609,9340,40978,8380,91019
11402,832,240,1065,261,59,2937,5397,3911,1853,69,2114,2069,358,881,3734,350,3275,29045,1604,47021,49,30,24,7,16,30,0,12,29,5,32,211,2359,2719,6485,4351,2218,431,2561,2571,492,1174,4595,596,4372,29516,4026,52678,0,7,3,0,0,0,0,0,3,3,0,50,0,67,357,92,153,32,175,225,41,93,155,50,159,570,21,1428,360,92,163,29,177,229,43,91,162,53,164,620,21,1485,6039,3632,2034,387,2338,2295,437,1053,4212,526,3854,21719,1308,40076,74,28,16,9,27,33,9,18,23,4,29,153,2019,2326,6475,3759,2211,428,2542,2552,482,1163,4396,590,4047,22489,3348,43894
11501,1341,454,2303,842,125,6603,8107,8937,3520,142,6207,4490,736,1066,6283,559,9359,103535,3409,143652,112,63,53,78,59,81,17,17,87,29,144,608,3550,4505,10038,9549,4240,1142,7240,5738,1072,1495,7709,1041,11799,104990,7085,154767,13,9,4,0,3,3,0,0,18,0,12,189,5,250,355,103,197,57,174,311,47,73,147,57,191,617,37,1609,368,114,193,57,177,319,47,76,168,57,204,807,45,1863,9477,7763,3965,922,6936,5259,961,1382,7038,938,10376,77754,2949,119005,167,49,57,168,87,114,32,30,135,43,191,349,2866,3689,10016,7933,4212,1138,7201,5689,1044,1484,7336,1040,10774,78906,5861,124552
11502,329,90,500,155,41,1384,1924,1704,770,30,940,935,162,247,1379,130,1468,17498,968,25525,18,7,4,3,8,4,0,4,4,0,6,118,830,1001,2345,1837,931,294,1138,1183,245,355,1719,226,1975,17769,1842,27914,3,0,0,0,0,0,0,0,0,0,0,19,0,31,80,18,42,10,52,92,14,23,38,14,52,184,21,450,87,18,48,10,52,91,14,23,40,16,62,208,21,476,2226,1537,871,241,1070,1068,226,319,1565,202,1682,13364,807,21618,29,17,8,38,13,17,5,7,29,6,32,70,670,825,2344,1575,922,294,1132,1173,242,355,1642,224,1776,13642,1497,22921
11503,304,64,392,123,21,1085,1771,1848,654,15,882,734,136,298,1679,103,1517,15122,891,22924,16,14,3,0,7,12,0,10,10,0,10,105,835,995,2123,2000,777,97,1059,933,198,414,1993,164,1916,15356,1755,25006,3,5,0,0,0,3,0,0,6,0,5,53,3,72,121,41,54,8,69,87,11,34,72,14,67,229,20,572,124,43,57,8,69,90,9,34,76,14,75,285,22,643,1978,1647,708,90,985,827,177,375,1812,153,1653,11162,717,18880,9,5,6,0,4,4,0,3,0,3,6,57,665,744,2115,1697,773,97,1054,923,191,410,1895,167,1729,11500,1401,20268
11504,320,101,602,233,31,1520,2258,3330,878,21,1849,1052,247,260,2526,137,2843,40087,1506,53382,28,15,3,0,14,6,0,0,13,0,12,206,1507,1779,2663,3487,1006,105,2095,1276,308,349,2860,243,3454,40523,3044,56682,17,8,0,0,0,0,0,0,11,0,9,160,6,202,94,34,41,11,55,71,11,14,61,19,51,231,10,488,104,39,46,11,56,75,11,16,66,19,62,387,10,687,2533,2735,953,91,2009,1178,284,326,2623,220,2907,27945,1207,40613,11,5,3,0,14,10,0,0,3,0,8,118,1185,1350,2653,2778,998,105,2073,1260,295,341,2693,242,2978,28454,2407,42659
11601,2206,602,3241,957,118,8558,7222,8826,2148,109,7382,3519,771,1264,6842,543,7286,89719,3524,125508,116,95,21,27,106,57,17,28,103,13,89,731,7415,8533,9931,10093,2959,906,9387,5151,1275,2082,9154,1161,10618,91406,11054,142602,5,5,0,0,8,3,0,0,10,0,13,85,4,120,288,90,136,26,227,211,45,104,154,36,152,433,41,1185,294,91,137,26,228,211,45,103,163,36,160,524,45,1304,9504,8240,2765,822,9038,4804,1182,1935,8473,1089,9339,67616,2838,106594,117,68,25,56,86,83,26,33,93,28,117,544,5857,6752,9914,8407,2927,906,9348,5099,1256,2070,8737,1153,9619,68678,8738,114649
11602,1067,292,1812,721,78,4770,4758,8243,1472,42,5590,2342,503,588,5771,311,6962,100195,3037,131177,46,50,10,0,48,29,0,9,36,5,46,688,5937,6824,5909,8768,1834,261,6562,3047,750,919,6872,611,8816,101607,9055,142771,28,18,9,3,7,0,3,3,29,3,27,277,11,366,161,60,67,14,127,98,11,38,128,21,104,370,18,857,193,80,75,14,128,103,16,39,155,28,130,647,32,1222,5650,6813,1723,237,6337,2868,691,852,6267,560,7489,69828,2380,100289,47,27,12,9,46,23,5,9,27,10,72,375,4735,5300,5889,6923,1809,262,6515,2999,714,896,6443,603,7684,70848,7148,106805
11603,2231,517,2973,823,162,7847,5821,8761,1456,93,6516,2589,685,1093,5518,444,5474,68244,3474,98459,90,87,25,3,79,36,18,19,66,11,46,620,8403,9319,8320,10161,2107,756,8556,4003,1251,1877,7809,972,8496,69682,12041,115629,10,6,5,0,6,5,5,4,3,0,6,63,3,99,251,93,79,15,184,164,46,89,133,40,123,256,22,856,264,99,84,18,189,165,49,90,139,42,132,320,24,952,7932,7865,1969,636,8208,3740,1132,1729,7064,896,7235,48328,2739,80644,103,86,37,95,115,59,33,31,139,26,139,401,6054,6871,8303,8055,2085,760,8516,3961,1212,1851,7344,967,7502,49052,8824,88464
11701,554,168,863,322,37,2519,2190,3149,806,44,1793,938,246,318,2659,179,2725,40150,1371,52749,51,35,15,83,43,37,21,6,98,11,79,263,3000,3515,3038,3444,1055,357,2340,1368,411,482,3319,354,3665,40735,4404,58771,13,18,0,0,0,0,0,0,34,0,31,496,16,598,67,26,34,13,32,35,6,18,39,15,50,181,13,389,81,41,34,13,32,35,4,18,77,17,80,679,25,983,2896,2976,1004,255,2270,1281,390,444,3041,321,3223,32341,1154,45861,58,12,19,88,35,43,13,13,92,12,72,237,2588,3047,3032,3029,1049,357,2337,1361,406,477,3208,349,3379,33254,3770,49894
11702,757,201,922,295,44,2757,2327,4361,931,65,1394,952,228,363,5653,178,3743,32902,1370,49328,31,16,5,4,12,10,4,5,29,0,32,202,2380,2690,3152,4694,1169,399,1954,1383,371,579,6428,388,4696,33408,3791,54771,6,6,0,0,0,0,0,0,13,0,4,98,3,122,45,34,22,4,27,32,4,21,52,6,42,210,14,405,51,38,22,4,27,34,4,21,64,6,46,307,13,530,3054,4217,1136,298,1872,1311,354,551,6173,342,4340,26880,1203,44478,40,18,4,95,43,37,5,3,53,35,46,161,2129,2494,3150,4272,1166,391,1940,1378,361,572,6298,388,4432,27346,3346,47505
11703,1858,382,2388,646,95,6010,6839,13648,3409,138,3844,3333,822,1345,17040,572,12792,144246,4149,196274,106,89,47,14,57,63,16,23,106,5,86,860,14248,15513,8590,14482,4079,727,4821,4370,1143,1856,19009,965,15262,145750,18494,217795,47,59,19,0,7,15,3,4,92,0,72,1300,38,1596,247,130,135,39,125,187,42,71,246,42,218,842,47,1728,299,190,157,39,125,199,42,74,339,46,294,2144,80,3324,8106,13520,3867,593,4591,4030,1061,1710,18271,892,14336,128567,3815,182952,173,86,50,90,94,123,26,56,145,25,168,896,13404,14844,8577,13795,4072,724,4809,4353,1128,1847,18755,965,14802,131610,17303,201122
11801,686,239,1242,430,60,3611,5616,7421,2897,140,2356,2953,547,841,6510,469,6284,85700,3143,116137,149,54,59,224,57,112,38,31,110,23,194,588,6302,7424,6870,7787,3395,880,2892,3733,766,1139,7305,728,7724,86713,9507,127167,12,17,4,0,5,4,0,3,25,0,20,390,8,467,201,72,106,30,97,188,32,43,91,30,138,519,27,1152,218,89,110,32,102,188,32,46,126,30,155,911,40,1614,6451,6804,3195,597,2696,3400,671,1043,6836,668,6861,68831,2706,99679,182,49,65,258,64,131,41,41,128,29,218,388,5556,6523,6850,6947,3378,880,2867,3717,745,1136,7088,726,7233,70127,8304,107824
11802,1245,412,1885,613,82,5527,6152,7810,2731,145,3244,2904,616,859,7265,458,6911,87817,3254,120343,128,86,81,185,85,125,42,32,180,46,237,564,7232,8372,7963,8432,3426,1072,4231,3981,1006,1326,8698,921,9034,89000,10571,134243,30,32,3,0,3,9,0,0,52,3,33,556,21,705,221,69,106,28,121,190,34,46,117,39,140,519,36,1181,257,98,116,28,124,196,40,45,169,41,177,1077,54,1889,7531,7292,3207,816,3987,3627,917,1213,8105,815,8001,70026,2803,104338,148,68,77,229,93,131,40,43,179,58,208,385,6378,7344,7944,7456,3401,1072,4203,3953,991,1299,8448,914,8384,71487,9243,113575
11901,3126,810,4762,1449,246,12909,8433,9778,2588,145,7392,3830,914,1229,6376,622,8642,118235,5169,160001,122,90,34,25,97,48,22,22,77,25,88,1040,11884,13330,12457,11269,3743,1435,10398,5996,1653,2177,9581,1454,13490,120733,17293,186245,0,6,0,0,4,0,0,0,7,0,4,124,4,152,325,87,123,31,215,240,48,105,121,50,152,418,27,1225,325,90,127,31,211,242,48,105,127,50,162,542,31,1375,11922,8908,3525,1295,10021,5590,1535,2020,8913,1363,12070,87706,4255,135281,173,76,52,109,118,104,30,31,167,29,167,678,9088,10290,12416,9083,3709,1432,10347,5930,1614,2150,9209,1444,12392,88932,13373,146943
11902,1829,553,3131,1192,144,9218,5190,6101,1784,119,5567,2624,634,733,4687,420,6530,92176,3464,121267,157,65,36,111,117,109,25,40,149,39,192,816,9341,10608,8055,7048,2665,987,7854,4350,1223,1423,6671,1009,9851,94189,12954,141091,0,4,0,0,0,0,3,0,3,0,5,103,0,123,104,34,43,15,80,101,21,35,62,21,80,226,19,549,103,38,42,15,82,105,25,39,61,21,84,325,22,664,7782,5726,2574,832,7612,4099,1159,1332,6254,953,8852,71376,2952,105445,159,71,43,142,129,111,19,42,154,33,207,660,7630,8723,8050,5826,2655,987,7821,4313,1207,1410,6472,1009,9144,72368,10600,114838
11903,1573,544,2582,926,139,7432,5987,6176,2460,118,4614,3268,661,839,4947,497,6845,88233,3025,118015,117,60,46,114,73,59,16,19,100,22,96,660,5349,6414,8296,6896,3297,1037,6129,4737,1075,1361,6622,1061,9525,89819,8512,131869,7,14,0,0,7,3,0,4,13,0,9,175,3,219,228,62,145,24,136,213,32,65,122,51,134,398,34,1091,241,73,148,27,136,219,32,66,136,54,142,576,39,1312,7891,5769,3077,836,5856,4411,1007,1248,6148,978,8610,70837,2642,104078,155,49,57,174,110,90,20,32,138,27,134,484,4552,5507,8287,5893,3283,1036,6104,4717,1056,1351,6423,1060,8887,71894,7239,110895
11904,1761,591,2818,886,126,7956,6333,6753,2480,171,4972,3291,673,817,5641,478,7158,97285,3401,129132,102,62,48,66,62,80,15,18,101,10,116,727,7732,8834,8938,7487,3302,1263,6681,5008,1180,1343,7498,1081,10091,98896,11264,145918,10,14,0,0,0,4,0,4,19,0,6,223,9,275,196,61,88,33,127,176,33,47,83,40,124,395,31,968,206,74,86,34,125,174,33,43,98,40,132,619,40,1240,8576,6353,3133,1077,6435,4691,1087,1252,7068,1005,9153,78862,2936,114721,141,56,60,146,104,126,32,36,144,30,177,561,6650,7690,8925,6478,3279,1263,6662,4988,1158,1333,7307,1079,9459,80044,9628,123659
12001,745,250,1348,460,65,3818,4392,4746,1915,69,2647,2178,396,565,3917,340,4873,57548,2142,79109,37,21,12,6,25,27,5,6,27,3,26,378,3262,3778,5705,5052,2376,563,3347,2919,608,829,4688,589,6248,58390,5470,86706,8,10,0,0,0,0,0,0,17,0,15,301,5,352,153,34,95,15,72,150,14,34,59,27,89,351,20,800,163,46,97,15,70,154,16,34,80,25,104,650,26,1157,5460,4401,2248,525,3236,2713,578,780,4442,545,5619,45552,1827,68411,59,22,12,30,20,32,7,6,44,12,66,232,2811,3207,5687,4460,2355,563,3330,2898,603,824,4565,584,5791,46434,4668,72771
12002,576,120,728,182,108,2070,2810,4093,1318,37,1127,1211,223,448,4441,194,3616,35815,1516,51951,28,20,7,5,12,21,6,6,26,0,25,185,2100,2377,3432,4309,1548,346,1442,1555,332,613,5040,319,4368,36187,3723,56398,9,9,4,0,0,0,0,0,21,0,13,121,3,168,77,33,49,8,43,70,12,24,70,18,62,326,19,598,88,46,46,8,43,70,12,25,85,16,78,449,16,772,3310,3755,1477,273,1381,1452,311,569,4764,296,3954,27093,1281,43492,29,12,15,66,13,20,7,13,37,7,20,111,1873,2125,3426,3812,1538,346,1436,1542,327,605,4887,319,4059,27651,3174,46391
