SA3_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
10802,0,0,0,0,6,619,11,3,0,0,0,0,0,0,52,684,146,0,0,0,0,0,0,0,0,19,170,23,0,0,0,0,0,0,0,0,5,24,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,4,4,174,0,0,0,0,0,0,0,0,31,198,2753,162,151,38,12,23,26,14,10,184,3372,341,131,125,47,37,37,54,21,0,29,822,32,4,21,4,13,22,26,5,3,6,134,0,0,4,0,0,0,0,0,0,3,8,376,135,146,53,48,59,78,27,8,32,966,6,0,0,0,0,0,0,0,0,92,107,3129,297,294,94,72,76,105,46,16,313,4437
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,28,5,4,0,0,5,0,3,0,9,56,0,3,9,0,0,4,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,4,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,30,11,12,0,0,6,0,3,0,7,77
10804,0,0,0,8,17,1689,31,3,4,4,9,3,0,0,85,1827,448,0,0,0,0,0,0,0,0,56,511,55,0,0,0,0,0,0,0,0,6,59,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,6,78,3,0,0,0,0,0,0,0,0,10,11,520,0,0,0,0,0,0,0,0,72,606,6382,629,479,78,95,85,102,44,25,309,8231,863,365,379,101,131,115,135,45,15,45,2195,65,23,40,0,9,3,11,8,0,13,182,6,0,6,0,0,0,0,0,0,0,10,936,389,423,103,143,121,145,51,16,58,2389,19,0,0,0,0,3,0,0,0,28,49,7335,1015,900,182,241,212,243,98,48,399,10674
10805,0,0,0,5,3,824,8,0,0,6,0,0,0,0,47,885,198,4,0,0,0,0,0,0,0,18,214,22,0,0,0,0,0,0,0,0,3,29,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,32,3,0,0,0,0,0,0,0,0,4,9,224,0,0,0,0,0,0,0,0,25,254,3320,205,114,19,30,13,26,20,11,181,3949,427,176,194,55,36,64,69,33,16,29,1100,33,14,17,0,3,3,13,4,0,7,100,0,0,0,0,0,0,0,0,0,0,0,461,192,209,51,39,66,90,41,17,36,1197,11,0,0,0,0,0,0,0,0,18,28,3791,400,324,80,70,87,114,64,26,231,5178
10901,0,0,0,0,5,667,11,15,0,0,0,3,0,0,22,721,143,0,0,0,0,0,0,0,0,8,155,52,0,0,0,0,0,0,0,0,3,58,17,4,8,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,71,4,8,0,0,0,0,0,0,5,86,5,0,0,0,0,0,0,0,0,0,5,217,4,5,0,0,0,0,0,0,22,244,2881,350,239,50,36,62,45,39,17,123,3840,691,660,833,215,240,244,195,56,10,54,3203,89,88,186,33,39,32,77,19,0,6,578,7,5,0,0,0,3,0,0,0,0,21,789,749,1018,244,283,278,272,77,15,71,3799,8,0,0,0,0,0,0,0,0,9,14,3675,1103,1259,294,322,345,316,116,35,195,7657
10902,0,0,0,0,0,85,0,0,0,0,0,0,0,0,7,88,14,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,33,300,38,35,3,3,7,19,3,0,26,440,119,32,71,17,18,26,32,14,18,19,370,19,4,8,11,10,21,16,9,3,12,121,0,0,0,0,0,0,0,0,0,0,4,140,37,82,29,33,49,47,23,25,34,495,0,0,0,0,0,0,0,0,0,0,0,437,77,117,38,37,55,68,30,30,57,938
10903,0,0,0,3,3,459,0,4,0,0,0,0,0,0,36,498,92,0,0,0,0,0,0,0,0,4,103,18,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,4,0,0,5,131,1729,114,111,14,11,11,37,14,3,112,2156,200,107,162,45,46,58,89,29,11,25,776,21,10,18,0,8,12,16,9,3,12,102,4,0,0,0,0,0,0,0,0,3,6,219,112,180,49,58,71,103,44,11,36,888,4,0,3,0,0,0,0,0,0,10,15,1952,232,292,61,68,84,137,53,18,162,3057
11001,0,0,0,0,0,299,8,0,3,0,0,0,0,0,9,327,78,0,0,0,0,0,0,0,0,0,84,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,8,96,1580,223,164,42,51,35,42,39,7,67,2243,331,319,347,114,167,370,479,94,18,36,2279,21,13,5,3,12,71,195,33,12,7,379,0,0,0,0,0,0,3,0,0,0,9,349,331,352,119,182,448,669,126,31,46,2657,4,0,0,0,0,0,0,0,0,6,9,1932,557,520,158,229,485,718,166,33,120,4914
11002,0,0,0,0,3,307,0,0,0,0,0,0,0,0,26,334,71,0,0,0,0,0,0,0,0,11,81,10,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,12,95,1406,125,96,13,27,15,29,12,6,93,1825,171,116,122,39,43,41,84,52,43,34,746,23,24,10,4,7,8,16,5,3,6,97,0,0,0,0,0,0,5,0,0,7,7,193,144,129,38,55,56,98,61,47,44,855,5,0,0,0,0,0,0,0,0,46,51,1604,267,224,45,79,68,132,70,56,186,2737
11003,0,0,0,4,4,84,0,0,0,0,0,0,0,0,9,96,16,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,28,421,83,75,15,11,11,19,6,5,35,677,129,81,100,17,39,42,62,33,3,4,511,18,4,0,5,4,3,10,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,147,83,103,23,41,42,73,36,4,4,566,0,0,0,0,0,0,0,0,0,3,9,561,168,179,35,53,54,93,47,11,46,1250
11004,0,0,0,3,10,424,4,4,0,0,0,0,0,0,34,469,109,0,0,0,0,0,0,0,0,12,122,20,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,14,145,2121,242,259,48,71,44,64,36,21,135,3038,393,393,668,213,252,270,317,115,55,44,2725,41,32,60,40,76,115,127,25,9,22,556,6,0,4,0,0,0,0,0,0,7,17,436,433,737,257,330,390,449,143,64,70,3298,12,0,0,0,0,0,0,0,0,18,27,2564,676,997,306,403,429,515,180,81,218,6370
11101,0,0,0,21,25,1435,16,5,3,3,0,6,0,0,61,1536,339,0,4,0,0,0,0,0,0,20,365,111,0,0,0,0,0,0,0,0,14,128,53,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,5,0,0,23,187,10,0,0,0,0,0,0,0,0,24,26,509,0,4,0,0,0,5,0,0,61,577,6390,978,669,123,82,96,101,53,27,195,8712,1737,715,645,207,200,159,185,56,24,81,4003,240,40,67,24,27,25,34,10,10,28,513,8,0,0,0,0,0,0,0,0,0,11,1992,761,714,224,222,187,216,60,31,112,4533,14,0,0,0,0,0,0,0,0,58,77,8395,1741,1385,349,306,282,322,112,56,367,13318
11102,0,0,0,8,15,1175,17,5,0,0,0,0,0,0,80,1291,276,0,0,0,0,0,0,0,0,47,329,58,0,0,0,0,0,0,0,0,12,72,18,0,0,0,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,27,99,3,0,0,0,0,0,0,0,0,22,23,350,0,0,0,0,0,0,0,0,93,453,5041,493,355,59,64,44,68,34,8,220,6379,1059,630,562,99,117,108,99,37,12,57,2779,89,53,66,24,5,13,17,6,0,24,291,8,0,0,0,0,0,0,0,0,0,8,1149,684,629,118,124,119,123,44,12,83,3082,13,0,0,0,0,0,0,0,0,43,56,6199,1180,985,175,186,162,194,75,15,336,9514
11103,0,0,0,34,40,1770,17,15,3,3,4,3,3,0,106,1925,331,3,0,0,0,0,0,0,0,32,376,232,0,0,0,0,0,0,0,0,21,258,145,0,3,0,0,0,0,0,0,24,169,9,0,0,0,0,0,0,0,0,0,10,388,0,5,0,0,0,0,0,0,47,440,0,0,0,0,0,0,0,0,0,34,41,719,6,5,0,0,0,5,0,0,121,851,8039,1404,1266,236,254,277,340,186,107,292,12392,3507,1746,2286,735,826,935,939,352,85,189,11606,674,163,260,108,147,151,210,83,27,95,1906,21,4,3,7,4,0,0,0,3,3,48,4195,1914,2548,851,980,1086,1151,443,115,287,13560,14,3,0,0,3,0,3,0,0,121,145,12241,3318,3813,1082,1235,1364,1493,627,220,708,26101
11201,0,0,0,6,10,1019,21,21,6,0,4,0,0,0,40,1103,286,0,0,0,0,0,0,0,0,23,311,47,0,0,0,0,0,0,0,0,14,57,8,3,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,0,0,0,0,0,20,78,4,0,0,0,0,0,0,0,0,10,6,347,4,0,0,0,0,0,0,0,46,399,6756,1112,933,215,180,209,221,186,27,329,10169,1137,586,712,187,195,293,344,156,24,111,3754,51,25,27,8,10,17,28,13,4,9,201,7,0,5,0,0,0,0,0,0,0,14,1200,615,746,195,211,312,373,170,31,120,3967,11,0,5,0,0,0,6,0,0,27,48,7955,1726,1679,413,392,520,603,357,65,479,14179
11202,0,0,0,3,4,592,8,5,0,0,0,0,0,0,26,636,131,0,0,0,0,0,0,0,0,9,140,40,0,0,0,0,0,0,0,0,3,48,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3,61,4,0,0,0,0,0,0,0,0,3,6,192,0,0,0,0,0,0,0,0,14,208,3644,386,267,50,43,43,57,23,19,181,4702,639,278,321,76,69,97,121,41,26,36,1701,47,17,27,3,8,15,13,11,6,7,153,6,0,0,0,0,0,0,0,0,0,15,693,299,349,83,78,111,137,49,22,38,1863,9,0,0,0,0,0,0,0,0,14,30,4342,685,610,133,122,150,193,73,44,240,6595
11203,0,0,0,41,46,1861,53,25,3,0,8,0,3,0,151,2106,666,9,0,4,0,0,0,0,0,63,749,55,0,0,0,0,0,0,0,0,4,64,24,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,10,89,8,0,0,0,0,0,0,0,0,51,59,755,9,0,4,0,0,0,0,0,122,891,8485,1177,756,125,100,105,150,94,46,444,11478,1136,559,620,196,153,160,153,72,12,53,3117,112,38,34,12,14,10,32,10,6,7,269,0,0,3,0,0,0,0,0,0,3,9,1247,592,656,215,166,177,185,85,17,70,3403,18,0,0,0,0,0,0,0,0,113,136,9754,1770,1419,337,266,285,330,175,57,627,15019
11301,0,0,0,0,0,498,3,5,0,0,0,0,0,0,33,543,57,0,0,0,0,0,0,0,0,3,57,75,0,0,0,0,0,0,0,0,18,95,117,0,0,0,0,0,0,0,0,11,128,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,32,229,0,0,0,0,0,0,0,0,0,3,3,256,0,0,0,0,0,0,0,0,39,292,1226,222,246,66,58,50,114,35,15,92,2122,1180,742,794,275,331,434,510,159,48,130,4599,395,93,141,71,99,171,262,91,12,53,1392,4,0,7,0,6,4,0,0,0,8,31,1586,837,944,341,427,610,775,252,62,186,6023,8,0,0,0,0,3,8,4,0,19,33,2816,1059,1192,408,485,666,895,284,82,295,8182
11302,0,0,0,0,0,146,4,0,0,0,0,0,0,0,11,158,26,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,38,596,88,49,12,17,4,11,4,6,36,830,147,91,80,18,25,27,28,22,0,7,434,16,4,3,3,0,7,8,5,0,5,42,0,0,0,0,0,0,0,0,0,0,3,157,93,85,19,25,31,32,28,0,11,473,0,0,0,0,0,0,0,0,0,59,65,751,178,139,29,44,35,47,29,8,110,1367
11303,0,0,0,5,6,512,8,7,0,0,0,6,3,0,33,569,142,0,0,0,0,0,0,0,0,15,159,38,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,3,186,0,0,0,0,0,0,0,0,21,215,2717,390,334,56,75,65,67,49,20,149,3932,704,774,1176,346,398,411,464,170,126,56,4618,75,80,105,93,99,124,299,87,16,18,992,3,3,0,0,0,4,8,0,5,3,29,778,859,1284,434,491,536,771,253,147,70,5640,4,5,0,0,0,0,0,0,3,106,116,3501,1252,1613,493,566,607,839,304,170,333,9678
11401,0,0,0,5,12,2356,23,16,0,0,4,3,3,0,115,2524,561,4,0,0,0,0,0,0,0,48,613,118,0,0,0,0,0,0,0,0,10,131,41,0,0,0,0,0,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,6,0,0,17,173,6,0,0,0,0,0,0,0,0,8,16,723,4,0,0,0,0,3,0,0,69,800,8826,614,457,80,68,78,89,60,14,408,10707,1600,387,507,162,132,157,187,82,19,82,3319,174,40,43,19,11,14,56,16,3,28,402,8,0,6,0,0,0,0,0,0,0,14,1781,425,553,180,149,178,244,94,26,107,3731,23,0,0,0,0,0,0,0,0,144,169,10635,1043,1012,260,222,255,336,159,37,660,14613
11402,0,0,0,4,6,1309,29,8,4,0,0,0,0,0,67,1423,313,6,0,0,0,0,0,0,0,33,352,47,0,0,0,0,0,0,0,0,9,60,8,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,14,70,0,0,0,0,0,0,0,0,0,3,3,364,8,0,0,0,0,0,0,0,57,435,5443,504,305,35,53,49,62,57,16,279,6801,951,423,421,115,108,154,136,63,5,54,2438,79,20,23,6,5,12,29,9,4,9,203,3,7,3,3,0,0,0,0,0,0,15,1035,450,451,122,119,165,171,69,13,64,2654,8,0,0,0,0,0,0,0,0,15,28,6487,952,757,165,169,215,237,126,25,360,9492
11501,0,0,0,71,83,3297,204,149,33,28,13,62,31,5,161,3980,477,14,10,0,0,0,5,0,0,60,562,334,17,10,0,0,0,5,0,0,20,386,303,42,13,0,10,0,8,0,0,19,391,5,0,0,0,0,0,0,0,0,0,11,640,56,25,3,10,6,5,3,0,41,783,14,5,0,0,0,0,0,0,0,122,137,1129,72,32,10,10,6,11,3,0,223,1486,12239,2175,1634,363,344,370,391,251,78,278,18115,22459,8209,5576,1317,1333,1211,1149,546,225,386,42425,2698,1141,1218,255,220,229,486,196,58,159,6675,31,10,0,0,3,4,4,3,0,12,78,25190,9361,6796,1579,1553,1445,1647,747,284,565,49172,36,8,8,3,0,0,0,3,0,257,305,37462,11542,8440,1943,1897,1814,2034,1001,360,1100,67588
11502,0,0,0,0,3,661,18,19,0,0,4,3,0,0,25,720,97,5,3,0,0,0,0,0,0,7,119,84,0,0,0,0,0,0,0,0,12,99,47,0,4,0,0,0,0,0,0,7,54,0,0,0,0,0,0,0,0,0,0,0,128,0,4,0,0,0,0,0,0,17,149,0,0,0,0,0,0,0,0,0,4,8,231,0,6,0,0,0,0,0,0,33,272,2583,314,180,42,30,30,21,12,10,73,3299,1769,403,261,59,39,28,48,17,5,56,2688,223,60,54,6,9,9,22,4,4,14,414,5,0,0,0,0,0,0,0,0,0,10,1998,459,320,67,55,36,63,21,10,74,3108,4,0,0,0,0,0,0,0,0,4,10,4586,772,497,103,85,66,89,39,18,157,6415
11503,0,0,0,0,0,320,7,6,0,0,0,0,0,0,17,345,60,0,0,0,0,0,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,5,98,1884,177,101,28,12,6,21,3,3,62,2298,442,72,32,15,8,9,14,3,0,10,615,59,9,7,0,0,3,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,506,89,39,14,8,13,24,3,0,10,704,4,0,0,0,0,0,0,0,0,9,9,2392,265,137,37,23,21,40,11,4,83,3014
11504,0,0,0,19,19,563,51,40,5,4,10,14,12,0,24,714,51,0,0,0,0,0,0,0,0,0,57,54,0,0,0,0,0,0,0,0,0,63,32,0,4,0,0,0,4,0,0,0,38,3,0,0,0,0,0,0,0,0,0,3,90,4,6,6,0,0,4,0,0,0,107,0,0,0,0,0,0,0,0,0,31,31,144,0,6,0,0,0,4,0,0,40,194,3384,840,785,173,217,132,107,47,32,95,5804,4966,3189,2505,553,547,424,333,145,40,100,12813,426,242,279,74,56,59,130,93,22,22,1397,15,8,0,0,0,0,0,0,0,0,27,5415,3439,2783,628,599,482,459,240,55,123,14233,6,0,0,0,3,0,0,0,0,71,86,8804,4278,3571,797,818,619,571,289,87,286,20124
11601,0,0,0,6,9,3001,161,96,11,24,14,43,17,0,108,3466,258,3,3,0,0,0,0,0,0,14,279,456,10,3,0,0,3,0,4,0,28,497,381,21,8,0,3,0,5,0,0,27,447,5,0,0,0,0,0,0,0,0,6,9,844,27,17,0,3,7,5,6,0,59,958,3,0,0,0,0,0,0,0,0,7,10,1103,26,16,4,0,7,5,9,0,76,1243,7980,1353,1086,248,236,280,238,104,27,323,11863,17796,9711,7417,2013,2153,2641,2847,746,146,633,46102,3162,1002,972,272,332,344,500,196,60,208,7040,51,6,7,6,6,9,12,8,0,16,126,21013,10714,8395,2292,2487,2998,3359,946,210,852,53266,39,8,10,0,0,4,3,4,0,71,144,29026,12069,9493,2538,2724,3280,3595,1055,242,1252,65279
11602,0,0,0,11,13,1268,141,91,29,11,11,59,31,3,53,1700,112,4,3,0,0,0,5,0,0,7,132,142,19,3,0,0,0,4,0,0,5,177,93,15,7,0,0,0,3,5,0,0,136,0,0,0,0,0,0,0,0,0,0,0,235,38,15,0,3,3,6,6,0,6,307,3,0,0,0,0,0,0,0,0,0,4,351,40,18,3,3,3,10,6,0,18,447,7167,2018,1700,401,367,374,286,141,38,188,12683,16542,13019,10392,2421,2344,2105,1774,671,183,406,49859,1388,743,729,192,140,175,449,245,43,120,4226,20,4,8,0,0,3,9,4,3,10,62,17947,13766,11136,2620,2481,2282,2228,920,228,537,54153,21,18,8,0,5,4,3,0,0,342,406,25137,15804,12845,3018,2855,2660,2519,1060,268,1070,67236
11603,0,0,0,9,20,1795,89,55,19,8,3,22,5,0,128,2134,175,0,0,0,0,0,0,0,0,16,188,187,0,3,0,0,0,0,0,0,44,242,196,11,9,0,0,0,0,0,0,104,325,8,0,0,0,0,0,0,0,0,0,7,385,11,15,0,0,0,3,0,0,151,572,0,0,0,0,0,0,0,0,0,0,7,560,11,13,0,0,0,3,0,0,171,767,6235,1153,922,175,171,155,142,44,14,324,9338,15295,6617,4986,1124,985,976,1025,352,57,464,31879,2300,643,683,193,174,152,317,112,40,257,4869,61,8,11,3,7,0,9,3,0,12,121,17661,7272,5676,1322,1159,1136,1352,466,98,733,36865,34,4,10,0,0,0,8,0,3,57,122,23922,8434,6616,1497,1335,1292,1496,507,118,1115,46323
11701,0,0,0,28,26,1456,36,19,0,0,6,10,0,10,75,1616,77,0,0,0,0,0,0,0,0,0,85,184,0,0,0,0,0,0,0,0,4,188,214,4,0,0,0,0,0,3,0,4,225,3,0,0,0,0,0,0,0,0,0,4,401,4,0,0,0,0,0,3,0,5,414,0,0,0,0,0,0,0,0,0,42,42,480,0,6,0,0,0,0,3,0,51,538,3748,987,1225,304,330,345,421,163,34,149,7705,6518,2392,3123,1084,1205,1296,1248,412,60,307,17657,1571,251,306,99,154,216,264,103,30,91,3075,14,0,3,4,5,0,0,3,0,13,43,8103,2644,3427,1194,1359,1509,1516,517,92,409,20771,6,0,4,0,0,0,0,0,0,109,123,11854,3632,4660,1491,1692,1860,1934,685,126,665,28607
11702,0,0,0,22,22,1506,12,0,0,5,0,8,0,0,114,1643,38,0,0,0,0,0,0,0,0,8,54,168,0,0,0,0,0,0,0,0,33,200,379,0,0,0,0,0,0,0,0,47,429,6,0,0,0,0,0,0,0,0,5,9,552,0,0,0,0,0,0,0,0,83,642,0,0,0,0,0,0,0,0,0,19,19,593,0,4,0,0,0,0,0,0,111,704,4474,972,966,209,211,173,171,97,29,151,7452,4013,759,917,256,293,309,317,100,16,207,7186,2307,124,133,32,57,34,70,36,9,164,2969,16,0,0,0,0,0,0,0,0,8,34,6341,885,1049,284,348,343,390,139,28,378,10182,7,0,5,0,4,0,0,0,0,60,77,10819,1855,2021,498,561,515,563,236,60,587,17708
11703,0,0,0,63,75,2731,113,82,13,10,8,20,14,0,129,3114,258,0,3,0,0,0,0,0,0,21,285,199,4,0,0,0,0,0,0,0,18,215,462,14,13,0,0,0,6,0,0,7,514,5,0,0,0,0,0,0,0,0,0,5,662,18,13,0,0,0,6,0,0,26,728,5,0,0,0,0,0,0,0,0,43,48,921,18,21,0,4,0,9,4,0,83,1065,18391,5017,6395,1805,1888,2242,2737,1271,525,635,40902,13103,6807,10516,3895,4317,4798,6271,2452,528,822,53500,3224,937,1565,528,653,677,1209,479,96,308,9678,42,5,10,4,7,4,10,18,3,11,124,16371,7750,12093,4426,4973,5482,7494,2950,628,1147,63306,40,9,15,3,7,12,17,5,0,280,391,34798,12775,18505,6237,6873,7735,10242,4225,1156,2060,104600
