SA3_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
11101,5,3,0,0,0,11,446,38,4,11,6,3,0,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,408,40,28,10,4,3,9,0,0,7,514,0,0,0,0,0,0,0,0,0,3,3,1779,141,65,14,10,0,10,8,0,31,2067,1653,15,20,3,0,0,4,3,0,38,1735,423,4,3,0,0,0,0,4,0,8,443,67,0,5,4,4,0,0,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,489,10,15,4,7,0,3,9,0,10,541,0,0,0,0,0,0,0,0,0,10,11,2144,22,32,6,6,0,15,10,0,57,2288,1129,12,3,8,3,0,4,0,0,30,1180,249,4,0,0,0,0,0,0,0,13,268,48,0,4,0,0,0,0,0,0,6,52,3,0,0,0,0,0,0,0,0,0,7,301,9,5,0,0,0,0,0,0,11,327,8,0,0,0,0,0
11102,0,3,0,0,0,9,305,18,5,16,0,0,0,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,253,33,32,3,3,3,3,4,0,9,349,4,0,0,0,0,0,0,0,0,0,3,1395,83,56,12,8,8,6,7,0,24,1604,1403,24,11,0,0,4,3,0,0,33,1485,219,7,4,0,0,0,4,0,0,5,241,23,5,3,0,0,0,7,0,0,0,41,6,0,0,0,0,0,0,0,0,0,6,240,12,11,0,0,0,8,3,0,3,284,4,0,0,0,0,0,0,0,0,3,9,1648,38,24,0,0,7,16,4,0,45,1777,1007,4,5,0,0,0,0,0,0,57,1081,150,0,0,0,0,0,0,0,0,15,171,21,10,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,168,12,4,0,0,0,0,0,0,15,199,3,0,0,0,0,0
11103,0,3,8,0,0,14,890,89,35,20,10,12,3,19,10,0,7,206,0,0,0,0,0,0,0,0,0,0,0,843,99,60,11,12,11,22,14,0,21,1094,0,0,0,0,0,0,0,0,0,7,7,2630,177,105,21,24,19,28,16,5,61,3081,1775,26,10,0,4,0,4,4,0,43,1859,690,14,9,3,3,0,13,5,0,14,741,153,21,24,4,10,6,15,3,3,12,241,4,0,0,0,0,0,0,0,0,0,5,847,27,29,5,9,6,25,6,3,24,987,0,0,0,0,0,0,0,0,0,14,14,2619,53,39,7,14,6,30,13,0,83,2858,1096,9,0,3,0,0,0,0,0,47,1151,457,8,0,3,0,0,0,0,0,20,486,211,6,6,0,4,4,4,0,0,6,240,4,0,0,0,0,0,0,0,0,0,3,669,14,9,3,3,4,3,3,0,22,733,0,0,0,0,0,0
11201,0,4,0,5,0,11,345,13,3,4,0,0,0,6,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,291,31,23,3,0,3,9,9,0,15,381,0,0,0,0,0,0,0,0,0,0,3,1923,117,64,8,5,8,9,14,3,55,2215,1795,35,22,7,0,0,8,3,0,68,1944,218,9,4,0,0,0,7,0,0,4,244,9,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,3,229,9,3,0,0,0,4,5,0,4,257,0,0,0,0,0,0,0,0,0,0,3,2023,45,30,6,0,5,12,4,0,77,2206,918,14,19,6,0,0,3,0,0,32,980,87,6,0,0,0,0,0,0,0,4,100,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,97,6,0,0,0,4,0,0,0,4,117,0,0,0,0,0,0
11202,0,4,4,0,0,0,188,6,4,4,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,4,146,35,13,5,8,3,4,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,1160,82,24,8,5,5,5,6,0,46,1347,1029,26,8,6,0,3,0,0,0,34,1108,143,7,0,0,4,0,0,0,0,7,163,7,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,151,8,8,0,0,0,0,4,0,7,185,0,0,0,0,0,0,0,0,0,4,3,1186,33,14,6,3,4,0,5,0,40,1297,500,6,4,0,0,0,0,0,0,22,531,80,0,0,0,0,0,0,0,0,0,86,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,96,5,0,0,0,0,0
11203,5,0,4,0,0,12,333,15,11,10,0,0,3,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,280,43,20,3,5,3,9,3,0,6,375,3,0,0,0,0,0,0,0,0,0,6,2109,151,68,9,11,9,15,9,0,84,2464,2170,78,30,5,12,0,5,6,0,98,2408,264,23,7,0,0,0,0,0,0,4,296,21,0,4,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,280,24,5,0,0,0,6,0,0,6,321,4,0,0,0,0,0,0,0,0,14,13,2459,101,36,5,12,0,8,8,3,112,2744,1695,44,28,4,0,0,0,0,0,100,1867,138,4,4,0,0,0,0,0,0,6,155,24,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,158,9,4,0,0,3,0,0,0,9,184,5,0,0,0,0,0
11301,9,13,11,9,0,9,347,50,17,23,9,11,22,59,25,0,9,238,0,0,0,0,0,0,0,0,0,0,3,274,77,45,16,20,36,75,33,0,13,588,0,0,0,0,0,0,0,0,0,0,4,562,104,59,14,20,36,74,38,6,27,941,289,3,0,0,0,0,0,0,0,17,322,234,10,14,0,0,0,3,0,0,12,269,63,7,14,4,4,4,9,3,0,4,121,0,0,0,0,0,0,0,0,0,0,4,302,13,31,9,8,4,15,3,0,14,394,0,0,0,0,0,0,0,0,0,0,0,586,27,32,9,8,6,17,3,0,33,715,184,0,4,0,0,0,0,0,0,10,199,215,0,0,0,0,0,0,0,0,12,228,98,4,0,0,0,0,0,0,0,8,111,0,0,0,0,0,0,0,0,0,0,3,314,3,5,0,0,0,0,0,0,21,339,0,0,0,0,0,0
11302,0,0,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3,3,203,27,8,0,0,0,4,0,0,15,253,160,5,0,0,0,0,0,0,0,3,178,25,0,0,0,0,3,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,197,5,3,0,0,3,0,0,0,5,213,120,4,0,0,0,0,0,0,0,11,130,21,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
11303,3,4,10,0,0,5,265,26,7,10,12,9,6,26,6,0,3,97,0,0,0,0,0,0,0,0,0,0,0,184,60,35,12,11,11,33,7,0,11,363,0,0,0,0,0,0,0,0,0,12,12,809,105,51,11,21,10,36,7,0,44,1086,731,14,6,0,0,0,0,5,0,34,787,83,6,3,0,5,0,6,0,0,5,110,10,6,5,10,3,5,19,8,0,3,72,0,0,0,0,0,0,0,0,0,0,0,95,15,12,10,7,3,30,8,0,3,184,0,0,0,0,0,0,0,0,0,10,7,830,29,20,10,10,3,30,8,0,42,981,436,7,3,0,0,0,0,0,0,21,465,65,0,0,0,0,0,0,0,0,0,67,10,0,5,0,0,0,3,3,0,5,26,0,0,0,0,0,0,0,0,0,0,0,75,0,5,0,0,0,6,3,0,3,97,0,0,0,0,0,0
11401,0,0,3,0,0,7,355,20,8,5,0,0,0,11,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,324,27,15,7,3,3,17,7,0,12,409,3,0,0,0,0,0,0,0,0,12,14,2334,101,54,10,6,3,22,6,0,95,2632,2814,26,24,3,0,4,14,0,0,106,2998,457,7,4,0,0,0,0,0,0,10,477,51,4,7,4,0,0,7,0,0,5,84,3,0,0,0,0,0,0,0,0,0,5,514,10,12,7,0,0,7,0,0,14,559,6,0,0,0,0,0,0,0,0,22,27,3338,39,35,7,4,4,21,0,0,132,3587,1961,25,11,0,0,4,0,3,0,87,2089,348,0,0,0,0,0,0,0,0,17,370,40,3,0,0,0,0,0,0,0,4,51,4,0,0,0,0,0,0,0,0,0,3,386,0,0,0,0,0,0,0,0,24,419,3,0,0,0,0,0
11402,0,0,0,0,0,5,247,18,4,5,0,0,0,3,0,0,5,42,0,0,0,0,0,0,0,0,0,0,4,232,30,12,5,0,0,6,0,0,8,289,0,0,0,0,0,0,0,0,0,0,0,1402,72,25,3,0,0,10,11,0,51,1583,1683,27,11,0,0,7,5,8,0,66,1804,246,7,4,0,0,0,0,0,0,3,268,20,0,0,0,0,0,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,3,274,13,4,0,0,0,4,3,0,8,301,4,0,0,0,0,0,0,0,0,7,8,1958,37,18,0,0,6,6,14,0,77,2112,1122,26,7,4,0,0,0,0,0,53,1215,163,4,0,0,0,0,0,0,0,3,168,23,4,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,179,4,0,0,0,0,0,0,0,7,194,3,0,0,0,0,0
11501,19,19,29,25,6,36,6149,757,180,229,45,44,48,150,54,13,29,1548,4,0,0,0,0,0,0,0,0,0,8,6291,545,329,65,58,71,178,75,20,66,7703,0,0,0,0,0,0,0,0,0,8,9,9150,769,383,68,66,77,179,86,20,98,10896,2608,33,29,4,0,0,3,0,0,22,2708,3883,89,69,15,14,16,30,49,3,39,4210,731,299,434,97,53,66,182,85,5,45,1977,5,0,0,0,0,3,0,0,0,0,14,4619,385,501,111,66,79,211,130,10,87,6198,0,0,0,0,0,0,0,0,0,24,26,7231,420,529,113,68,84,219,135,10,133,8934,1462,35,12,3,5,3,4,4,0,32,1566,1331,46,29,4,7,0,18,19,0,23,1480,493,120,104,25,14,8,43,9,0,28,842,0,0,0,0,0,0,0,0,0,6,12,1826,163,136,27,16,15,61,22,5,54,2331,12,0,0,0,0,0
11502,0,0,0,4,0,11,504,47,12,10,0,4,0,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,493,40,9,0,3,0,0,7,0,15,581,0,0,0,0,0,0,0,0,0,0,0,1188,75,28,0,8,0,0,12,0,25,1350,636,10,3,0,0,0,0,0,0,11,672,313,4,7,0,0,0,0,0,0,0,331,48,13,9,0,0,0,9,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,368,17,18,0,4,0,14,0,0,6,426,0,0,0,0,0,0,0,0,0,0,0,1003,32,21,0,4,3,14,0,0,12,1094,389,4,3,0,0,0,0,0,0,12,413,208,4,7,0,0,0,0,0,0,8,226,59,7,6,0,0,0,3,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0,270,7,15,0,0,0,3,0,0,10,310,0,0,0,0,0,0
11503,0,0,0,0,0,4,123,14,8,0,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,121,8,3,6,0,0,0,0,0,4,141,0,0,0,0,0,0,0,0,0,0,0,671,31,8,3,0,0,0,5,0,10,722,487,4,3,0,0,0,0,0,0,16,513,99,0,0,0,0,0,0,0,0,0,105,21,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,4,0,0,0,0,127,4,0,0,0,0,0,0,0,0,4,8,608,3,3,0,0,5,0,0,0,25,646,234,0,6,0,0,0,0,0,0,8,249,76,6,0,0,0,0,0,0,0,7,82,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,87,6,0,0,0,0,0,0,0,7,100,0,0,0,0,0,0
11504,0,4,7,7,0,15,1339,123,42,49,19,15,15,53,18,4,8,335,0,3,0,0,0,0,0,0,0,0,6,1252,157,100,29,16,20,65,26,4,28,1686,0,0,0,0,0,0,0,0,0,0,0,1997,217,125,29,16,20,68,25,4,37,2546,506,10,8,0,3,5,6,0,0,10,537,630,22,24,8,7,4,17,16,4,4,743,121,46,94,28,12,14,41,42,0,10,400,3,0,0,0,0,0,0,0,0,0,3,746,70,115,31,19,25,50,57,4,18,1148,3,0,0,0,0,0,0,0,0,13,12,1254,80,124,37,21,25,57,57,4,34,1700,272,7,3,0,0,0,3,0,0,0,294,222,10,13,5,0,5,0,0,0,0,267,66,34,20,0,3,0,6,4,0,0,139,0,0,0,0,0,0,0,0,0,0,0,292,46,35,5,0,10,10,4,0,4,408,0,0,0,0,0,0
11601,24,20,41,24,5,67,5148,772,158,164,49,61,42,108,59,7,44,1460,14,0,0,0,3,0,0,0,0,3,20,5149,577,318,72,87,64,151,80,15,114,6625,10,0,0,0,0,0,0,0,0,7,17,6853,667,352,79,93,65,153,90,15,153,8515,1656,33,18,0,0,4,0,3,0,38,1752,3292,126,90,12,6,22,29,26,4,62,3660,896,161,186,35,39,46,93,45,6,40,1560,15,0,0,0,0,0,0,0,0,0,22,4207,287,278,53,45,66,125,70,10,104,5238,12,0,0,0,0,0,0,0,0,4,18,5874,318,296,52,43,70,125,74,10,147,7011,937,20,3,0,0,0,0,0,0,35,996,1381,57,26,0,5,6,12,4,0,38,1533,675,85,68,10,11,8,24,8,0,31,923,3,0,0,0,0,0,0,0,0,0,4,2060,142,92,14,24,14,43,12,0,66,2462,10,0,0,0,0,0
11602,20,13,70,31,10,48,4352,416,136,146,57,30,30,139,73,10,38,1065,7,0,0,0,0,0,0,0,0,3,8,3951,595,296,72,51,46,211,109,21,84,5425,4,0,0,0,0,0,0,0,0,36,40,5301,721,355,82,50,50,214,106,20,134,7024,1059,30,17,0,0,0,10,9,0,14,1146,1977,96,123,19,26,33,90,61,7,35,2460,375,131,229,51,25,42,139,90,6,39,1135,5,0,0,0,0,0,0,0,0,0,3,2359,220,353,73,55,79,229,152,9,71,3603,0,0,0,0,0,0,0,0,0,9,17,3415,253,378,78,53,81,235,156,13,97,4761,457,11,4,0,0,0,0,0,0,9,475,564,59,34,12,5,6,24,13,0,17,731,245,77,47,17,6,11,31,18,3,12,465,0,0,0,0,0,0,0,0,0,3,7,812,138,86,30,8,11,56,31,3,32,1201,4,0,0,0,0,0
11603,15,10,31,20,6,61,4751,584,134,114,38,24,26,51,30,4,28,1035,11,0,0,0,0,0,0,0,0,0,13,4652,514,271,55,38,37,82,48,9,88,5791,5,3,0,0,0,0,0,0,0,6,10,6039,565,296,59,39,40,84,48,9,132,7307,1090,31,9,0,4,0,3,0,0,25,1166,2440,107,68,14,8,8,36,21,0,37,2733,658,89,112,26,15,12,53,23,0,28,1019,12,3,0,0,0,0,0,0,0,5,23,3118,193,179,39,24,17,89,39,0,67,3768,9,3,0,0,0,0,0,0,0,11,22,4217,232,185,39,31,17,90,39,0,107,4954,578,11,4,0,0,0,0,0,0,30,627,776,34,16,8,0,0,4,7,0,31,882,424,43,35,16,8,0,13,4,0,58,601,11,0,0,0,0,0,0,0,0,0,11,1203,76,52,19,8,3,18,5,0,91,1488,4,0,0,0,0,0
11701,7,0,10,10,0,17,1573,297,50,42,15,4,11,33,18,4,16,492,5,0,0,0,0,0,0,0,0,0,4,1703,129,76,22,14,14,41,29,9,38,2072,0,0,0,0,0,0,0,0,0,12,12,2532,166,91,20,16,12,44,31,6,56,2986,622,6,9,0,0,0,8,0,0,15,658,1150,17,9,0,0,0,7,4,0,11,1204,427,33,46,11,9,9,16,17,6,13,576,4,0,0,0,0,0,0,0,0,0,4,1575,49,53,5,14,17,26,20,6,29,1786,4,0,0,0,0,0,0,0,0,6,9,2200,59,59,5,14,15,32,20,6,50,2451,283,5,0,0,0,0,0,0,0,12,304,683,6,3,0,0,0,4,0,4,27,728,487,27,11,0,0,4,8,0,0,17,554,0,0,0,0,0,0,0,0,0,0,3,1173,28,11,0,0,5,11,0,3,41,1287,5,0,0,0,0,0
11702,0,0,0,0,0,32,901,385,27,20,4,0,5,4,7,0,19,470,3,0,0,0,0,0,0,0,0,0,3,1215,47,37,8,0,5,4,6,0,47,1372,3,0,0,0,0,0,0,0,0,3,8,2184,67,48,10,8,7,6,9,0,72,2404,547,4,3,0,0,0,0,0,0,18,577,800,0,0,0,0,0,0,0,0,23,832,618,10,21,5,5,0,0,3,0,13,686,4,0,0,0,0,0,0,0,0,0,3,1422,19,28,5,7,0,0,3,0,40,1520,0,0,0,0,0,0,0,0,0,11,7,1968,25,28,5,7,0,4,3,0,63,2105,230,0,0,0,0,0,0,0,0,11,250,526,0,0,0,0,0,3,0,0,31,561,739,6,0,0,3,0,4,0,0,50,805,9,0,0,0,0,0,0,0,0,0,6,1269,6,0,0,3,0,8,0,0,87,1378,4,0,0,0,0,0
11703,17,22,31,24,15,56,2637,665,145,145,38,42,37,91,57,20,38,1268,5,0,0,0,0,0,0,0,0,5,11,2863,303,233,60,59,56,124,79,35,97,3916,8,0,0,0,0,0,0,0,0,26,27,6803,526,354,84,84,78,165,119,45,176,8435,2538,63,41,4,4,5,12,8,3,32,2705,1731,42,51,6,11,11,20,14,7,36,1927,842,121,154,28,21,32,42,37,4,36,1309,17,0,0,0,0,0,0,0,0,0,16,2586,165,208,34,26,44,64,51,3,70,3258,6,0,0,0,0,0,0,0,0,43,50,5137,226,248,33,35,52,77,60,8,143,6014,1175,23,10,4,4,0,5,4,0,29,1241,771,15,14,0,0,0,7,6,0,20,829,764,77,55,8,5,5,13,6,0,20,961,17,0,0,0,0,0,0,0,0,0,17,1545,89,65,11,5,3,19,12,0,42,1796,14,0,0,0,0,0
11801,5,7,7,4,0,13,1469,95,22,28,5,3,11,19,8,0,10,195,0,0,0,0,0,0,0,0,0,0,0,1416,88,65,14,13,16,31,12,5,23,1670,4,0,0,0,0,0,0,0,0,8,10,4962,277,149,33,14,31,39,27,4,75,5609,3191,64,54,3,7,7,19,20,4,45,3410,1322,10,11,0,0,0,0,0,0,24,1372,151,20,24,5,6,0,7,10,0,7,223,3,0,0,0,0,0,0,0,0,0,4,1475,27,34,5,4,0,5,7,0,28,1602,5,0,0,0,0,0,0,0,0,28,32,4672,93,83,9,14,13,24,29,4,99,5045,1935,76,44,3,6,6,10,13,3,50,2141,884,6,4,0,0,0,8,0,0,24,923,179,14,3,0,4,5,4,0,0,13,230,0,0,0,0,0,0,0,0,0,3,4,1065,21,11,0,4,3,14,0,0,33,1152,5,0,0,0,0,0
11802,7,14,12,5,7,32,2700,337,63,52,4,9,7,21,13,3,17,526,3,0,0,0,0,0,0,0,0,4,6,2782,186,105,11,15,21,32,19,3,49,3229,5,0,0,0,0,0,0,0,0,41,54,5520,296,168,23,21,28,45,27,3,132,6272,2172,37,15,4,0,7,6,0,5,28,2286,2205,31,11,9,6,3,15,9,0,26,2315,539,56,57,7,8,5,32,15,0,18,753,6,0,0,0,0,0,0,0,0,0,11,2753,91,68,15,16,11,47,19,0,48,3073,11,0,0,0,0,0,0,0,0,53,63,4933,128,83,23,16,20,59,27,5,131,5416,1182,33,30,3,3,8,3,5,0,37,1305,1508,7,12,3,0,0,4,0,0,33,1571,611,53,22,0,0,6,4,3,0,23,725,6,0,0,0,0,0,0,0,0,0,7,2125,55,32,3,0,6,12,10,0,59,2299,11,0,0,0,0,0
11901,13,17,25,10,3,159,7511,3118,440,366,90,80,60,108,50,14,139,4468,12,8,4,0,0,0,0,0,0,9,23,9995,701,494,115,98,79,136,54,16,310,12001,12,0,3,0,0,0,0,0,0,34,46,11616,763,520,125,101,79,136,63,16,377,13796,1343,11,3,0,0,0,4,0,0,36,1402,4318,62,59,12,6,11,14,15,0,102,4596,2771,210,240,76,46,47,76,41,0,105,3608,21,0,0,0,0,0,0,0,0,5,22,7110,274,295,88,52,56,94,50,3,206,8229,10,0,0,0,0,0,0,0,0,40,51,8456,290,304,89,52,57,94,50,3,285,9675,725,0,3,0,0,0,0,7,0,37,768,1999,13,10,0,4,5,4,3,0,66,2097,1818,109,81,14,11,18,18,15,3,68,2159,15,0,0,0,0,0,0,0,0,5,20,3832,127,87,17,12,18,19,15,3,139,4273,12,0,0,0,0,0
11902,15,8,29,19,0,114,5764,2539,351,340,58,97,53,98,31,7,94,3670,18,0,5,0,0,0,4,0,0,4,30,7837,551,440,70,111,65,131,50,9,215,9468,11,0,0,0,0,3,0,0,0,43,50,9133,580,456,71,111,69,124,57,9,285,10889,888,16,5,0,4,0,0,0,4,20,929,3967,32,29,3,3,10,9,7,0,91,4152,2636,197,186,32,15,24,60,20,0,84,3252,18,0,0,0,0,0,0,0,0,7,30,6627,228,222,31,25,27,74,20,4,177,7441,4,0,0,0,0,0,0,0,0,65,71,7523,241,224,31,28,27,75,20,6,268,8444,460,3,0,0,0,0,0,0,0,15,485,2194,3,12,0,0,0,9,0,0,43,2268,2237,121,70,11,9,9,28,5,0,67,2548,15,0,0,0,0,0,0,0,0,5,26,4448,130,86,11,9,7,35,5,0,120,4839,0,0,0,0,0,0
