POA_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA2445,25,4,0,0,22,0,0,0,22,3,0,27,80,8,3,0,93,3,0,3,94,3,0,93,20,3,5,0,28,0,0,0,28,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,124,13,6,0,143,3,0,3,147,6,0,151,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,5,129,13,6,0,148,3,0,3,152,7,0,157,22,10,0,0,35,0,0,0,38,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,155,27,7,0,188,3,0,3,189,13,0,209,72,17,0,0,91,0,0,0,91,6,0,95,125,12,4,0,144,0,0,0,141,4,0,150,3,0,3,0,5,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,199,29,7,0,239,4,0,5
POA2446,77,24,0,0,99,0,0,0,98,12,0,112,201,30,5,4,238,0,0,0,238,5,0,240,47,9,6,0,62,0,0,0,62,0,0,62,8,0,0,0,8,0,0,0,8,0,0,10,326,62,14,4,398,0,0,5,409,15,0,422,0,0,0,0,4,4,0,4,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,8,0,0,0,10,4,0,4,14,0,0,14,336,62,14,8,413,5,0,3,417,15,0,434,96,25,9,4,127,8,0,8,129,16,0,146,0,0,0,0,0,0,0,0,0,0,3,3,430,84,20,4,538,7,0,7,553,32,4,585,122,20,3,0,147,4,0,4,152,23,0,172,240,29,12,0,275,0,0,0,280,12,0,287,13,0,0,0,12,0,0,0,12,0,0,14,4,0,0,0,9,0,0,0,9,4,0,12,377,50,13,4,447,4,0,6
POA2447,30,0,0,0,35,0,0,0,35,4,0,36,62,23,0,0,86,0,0,0,86,6,0,96,19,12,0,0,30,0,0,0,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,110,38,7,0,148,0,0,0,148,17,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,8,107,32,7,0,152,0,0,0,152,19,0,172,69,11,3,0,87,5,0,5,86,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,180,45,10,0,237,5,0,5,243,27,0,266,56,15,0,0,70,0,0,0,70,4,0,73,82,34,3,0,117,0,0,0,117,5,0,129,7,0,0,0,9,0,0,0,9,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,149,41,3,0,196,0,0,0
POA2448,34,5,0,0,38,0,0,0,45,4,0,49,75,21,0,0,93,0,0,0,93,9,0,105,8,11,4,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,114,37,4,0,154,0,0,0,156,15,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,113,37,4,0,153,3,0,3,159,16,0,174,46,24,4,0,69,4,4,3,72,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,159,60,5,0,226,8,4,10,236,27,0,268,51,9,5,0,61,0,0,0,60,6,0,65,68,16,0,0,85,0,0,0,88,9,0,95,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,122,23,3,4,156,0,0,0
POA2449,7,0,0,0,10,0,0,0,10,0,0,6,15,0,3,0,21,0,0,0,20,0,0,19,4,0,0,0,6,0,0,0,6,4,0,8,0,0,0,4,3,0,0,0,3,0,0,3,28,0,3,4,37,0,0,0,33,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,4,37,0,0,0,36,3,0,41,20,10,0,0,29,0,0,0,29,6,0,34,0,0,0,0,0,0,0,0,0,0,0,4,50,7,3,3,67,0,0,0,70,13,0,81,0,3,0,0,7,0,0,0,7,3,0,4,10,9,0,0,18,0,0,3,21,8,0,25,0,6,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,14,5,0,32,0,0,3
POA2450,238,27,9,0,274,0,0,0,277,21,0,302,501,115,10,3,631,6,0,6,637,28,0,668,123,21,13,0,168,0,0,0,168,4,0,168,10,3,0,5,15,0,0,0,15,0,4,19,869,171,34,15,1090,6,0,4,1097,53,5,1156,9,0,0,0,7,7,0,7,10,0,0,10,8,5,0,0,15,4,0,4,18,0,0,18,14,9,0,0,16,5,0,9,27,0,0,28,879,179,34,15,1109,8,6,14,1122,60,5,1180,275,94,16,28,417,18,9,23,442,102,0,544,5,0,0,0,5,0,0,0,5,0,9,11,1161,272,51,40,1525,27,10,39,1565,160,11,1739,451,91,11,5,565,6,4,8,569,42,0,612,640,147,18,4,809,7,0,9,817,33,0,853,29,10,6,0,50,0,0,0,50,6,0,51,8,4,0,9,19,0,0,0,19,0,0,20,1132,252,36,17,1438,14,3,18
POA2452,63,19,0,0,80,0,0,0,81,0,0,85,175,23,10,5,210,0,3,6,217,4,0,223,48,4,5,0,59,0,0,0,59,0,0,59,0,0,0,5,9,0,0,0,9,0,0,9,293,48,13,6,363,5,3,3,368,11,0,375,0,0,0,0,3,0,0,0,3,0,0,3,4,4,0,0,6,0,0,0,6,0,0,6,4,3,0,0,10,0,0,0,10,0,0,10,298,54,14,6,369,5,3,3,373,11,0,381,88,26,10,5,126,10,0,10,130,20,0,153,0,0,0,0,4,0,0,0,4,0,0,5,384,77,20,16,493,7,3,11,508,31,0,537,123,24,0,0,146,0,8,8,151,9,0,157,187,38,6,0,230,0,3,7,236,8,0,243,20,3,3,0,27,0,0,0,27,0,0,27,0,0,0,5,5,0,0,0,5,0,0,5,325,66,8,7,406,0,8,9
POA2453,5,5,0,0,13,0,0,0,13,0,0,12,23,11,0,0,36,0,0,0,37,0,0,37,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,51,0,0,0,53,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,51,0,0,6,55,3,0,57,9,3,5,0,19,0,0,0,19,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,40,21,5,0,69,0,0,6,72,11,0,86,19,5,0,0,23,0,0,0,22,3,0,30,34,11,0,0,45,0,0,0,45,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,54,13,0,0,68,0,0,0
POA2454,22,4,0,5,28,0,0,0,28,0,0,30,69,15,0,0,85,0,0,0,87,7,0,95,18,0,6,0,21,0,0,0,21,0,0,23,3,0,0,3,3,0,0,0,3,0,0,3,110,23,6,4,140,0,0,0,140,11,0,154,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,114,23,6,4,143,0,0,0,143,11,0,158,56,25,5,0,82,5,0,5,83,10,0,98,0,0,0,0,0,0,0,0,0,0,0,0,172,43,3,6,223,5,0,4,228,19,0,252,44,17,0,0,63,0,0,0,63,0,3,67,104,30,0,0,132,0,0,0,136,14,0,147,7,0,0,0,15,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,160,44,0,0,205,0,0,4
POA2455,3,0,0,0,8,0,0,0,8,0,0,8,37,7,3,0,53,0,0,0,51,0,0,57,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,52,15,3,0,65,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,51,15,3,0,63,0,0,0,69,4,0,69,20,0,0,4,18,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,70,12,3,4,87,0,0,0,85,3,0,92,10,0,0,0,15,0,0,0,15,0,0,17,38,4,0,0,45,0,0,0,45,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,61,0,0,0
POA2456,110,15,3,0,130,0,0,0,130,7,3,139,220,38,8,5,276,0,0,5,276,6,0,282,57,3,14,0,73,0,0,0,73,3,0,77,4,0,0,4,5,0,0,0,5,0,0,5,394,57,22,8,483,0,0,5,484,14,3,504,7,0,0,0,7,0,0,0,7,5,0,7,8,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,7,0,0,0,7,5,0,10,401,62,22,8,492,0,0,5,498,17,3,514,106,28,5,3,145,10,0,10,156,20,0,180,4,0,0,0,5,0,0,0,5,0,10,14,516,91,26,15,646,11,0,12,657,42,13,708,186,30,4,0,221,0,0,0,223,18,0,241,254,57,7,8,333,0,4,4,332,10,0,348,14,0,3,0,17,0,0,0,17,0,0,20,3,0,0,8,9,0,0,0,9,0,0,9,467,84,20,17,584,0,4,0
POA2460,137,18,3,0,159,0,0,0,159,11,0,171,297,42,8,0,346,0,0,3,352,8,0,359,85,10,10,0,106,0,0,0,106,6,0,105,6,0,0,7,10,0,0,0,10,3,0,14,517,75,27,3,621,0,0,3,622,29,3,651,3,0,0,3,3,0,0,0,3,0,0,3,8,0,0,0,10,3,3,10,13,0,0,13,13,0,0,3,15,3,3,10,19,0,0,19,530,73,27,10,637,7,0,11,646,29,3,670,228,42,8,8,286,11,3,14,304,41,0,344,4,0,0,0,4,0,0,0,4,0,7,11,756,117,27,19,921,16,9,22,951,70,17,1032,242,39,4,4,282,0,0,0,282,14,0,299,340,35,11,0,391,0,0,0,389,23,0,410,27,5,5,0,36,0,0,0,36,3,0,36,6,0,0,7,13,0,0,0,13,0,0,12,610,84,17,12,714,3,0,4
POA2462,10,0,0,0,7,0,0,0,7,0,0,7,26,0,0,0,30,0,0,0,25,3,0,31,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,41,0,0,0,44,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,42,0,0,0,46,3,0,47,11,5,0,0,14,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,55,0,0,5,57,3,0,58,10,8,0,0,20,0,0,0,20,0,0,20,31,0,0,0,31,0,0,0,31,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,51,0,0,0
POA2463,34,6,0,4,43,0,0,0,43,5,0,46,82,20,5,0,101,0,0,0,102,6,3,111,16,7,3,0,33,0,0,0,33,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,137,35,7,4,179,0,0,0,181,13,3,191,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,5,0,0,5,141,34,7,4,185,0,0,0,188,13,3,205,41,8,5,0,58,5,0,5,63,9,0,69,0,0,0,4,8,0,0,0,8,0,0,8,183,44,9,8,249,3,0,6,252,21,3,274,58,14,4,0,76,0,0,0,76,4,0,79,114,16,0,0,132,0,0,0,136,15,0,150,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,169,36,0,0,213,0,0,0
POA2464,25,4,0,0,23,0,0,0,23,6,0,29,77,22,0,0,97,0,0,0,98,0,0,103,16,0,8,0,25,0,0,0,25,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,112,29,10,0,144,0,0,0,146,9,0,153,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,0,6,3,0,0,3,4,0,0,0,4,6,0,6,3,0,0,3,114,29,10,0,146,5,0,5,152,9,0,161,25,12,0,0,34,0,0,0,36,9,0,42,0,0,0,0,0,0,0,0,0,0,0,0,139,32,8,0,187,8,0,8,190,17,0,205,48,4,0,0,52,0,0,0,52,4,0,57,90,27,3,0,118,0,0,0,122,4,0,125,0,0,0,0,6,0,0,0,6,0,0,5,0,0,0,5,5,0,0,0,5,0,0,5,142,34,4,5,179,0,0,0
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
POA2466,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,11,0,3,0,12,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,12,0,0,0,12,0,0,14,10,0,0,0,11,5,0,5,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,21,5,0,5,25,5,0,28,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,11,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0
POA2469,9,0,0,0,11,0,0,0,7,4,0,10,21,4,0,0,27,0,0,0,27,3,0,29,5,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,41,0,0,0,44,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,41,0,0,0,44,6,0,49,15,8,0,0,24,5,0,5,27,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,67,6,0,6,65,17,0,89,9,0,0,0,10,0,0,0,14,4,0,15,31,3,0,0,37,0,0,0,41,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,52,0,0,0
POA2470,70,14,0,0,87,0,0,0,85,7,0,97,158,27,6,0,195,0,0,0,195,8,0,200,47,5,10,0,62,0,0,0,62,0,0,62,4,0,0,0,4,0,0,0,4,0,0,4,279,44,22,3,351,0,0,0,348,18,0,366,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,283,44,22,3,352,0,0,0,354,18,0,373,100,24,7,0,133,3,0,7,133,29,0,164,0,0,0,0,0,0,0,0,0,0,0,0,378,72,25,6,484,6,0,7,491,47,3,532,168,19,4,0,195,3,0,3,199,11,0,203,204,40,7,0,249,0,0,0,249,8,0,261,16,6,4,0,23,0,0,0,25,4,0,30,4,0,0,11,10,3,0,3,13,0,0,13,390,65,18,5,481,4,0,4
POA2471,7,0,0,0,10,0,0,0,11,0,0,14,24,5,0,0,28,0,0,0,28,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,35,0,0,0,37,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,35,4,0,4,40,3,0,44,8,6,0,4,20,0,0,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,5,59,4,0,4,61,3,0,63,16,5,0,0,24,0,0,0,29,0,0,30,39,11,0,0,49,0,0,0,49,10,0,56,4,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,63,17,5,3,84,0,0,0
POA2472,8,0,0,0,8,0,0,0,8,0,0,8,21,0,0,0,24,0,0,0,24,0,0,21,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,43,0,0,0,43,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,43,0,0,0,43,0,0,42,18,0,5,0,30,0,0,0,24,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,57,3,3,0,67,0,0,0,70,10,0,71,15,3,0,0,22,0,0,0,22,0,0,22,30,6,0,0,30,0,0,0,30,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,0,0,54,0,0,0
POA2473,4,0,0,0,12,0,0,0,12,0,0,12,32,0,0,0,32,0,0,0,31,0,0,33,6,6,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,3,57,0,0,0,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,3,57,0,0,0,59,0,0,59,15,9,0,0,23,0,0,0,23,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,3,83,0,0,0,84,3,0,91,26,6,0,0,35,0,0,0,35,0,0,34,27,5,0,3,39,0,0,0,39,0,0,38,4,4,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,59,19,0,9,76,0,0,0
POA2474,14,9,0,0,23,0,0,0,21,0,0,23,74,9,0,0,82,0,0,0,82,4,0,84,10,5,0,0,8,0,0,0,8,0,0,8,0,0,0,6,8,0,0,0,8,0,0,8,94,19,3,3,118,0,0,0,122,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,5,0,0,0,0,6,0,0,0,6,0,0,5,94,19,3,3,121,0,0,0,119,3,0,123,39,10,0,3,53,0,3,3,54,14,0,68,0,0,0,0,0,0,0,0,0,0,0,0,133,32,6,9,171,0,3,4,173,19,0,195,58,3,0,0,61,0,0,0,60,3,0,63,59,23,0,0,85,0,0,0,85,8,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,3,121,29,0,7,152,0,0,0
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
POA2476,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0,7,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,0,0,20,0,0,20,5,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0
