SA3_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
12103,1249,25682,0,0,0,0,0,0,7,0,0,0,0,10,81,18,4,4,0,105,437,171,154,18,5,796,71,53,81,32,10,240,0,0,0,0,0,0,600,245,242,52,15,1154,4,0,0,0,0,3,549,74,13,0,0,639,2075,1229,539,69,11,3921,1187,677,617,106,34,2617,46,31,39,21,6,133,29,11,10,0,0,49,3880,2025,1217,198,53,7362,0,0,0,0,0,0,21,8,4,0,0,25,17,16,5,0,0,36,5,5,3,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,41,18,14,0,0,82,10,3,4,4,0,28,12176,7656,9493,3672,1317,34310
12104,222,6420,6,0,0,0,0,6,48,6,0,0,0,50,513,182,88,3,0,787,1104,594,582,86,13,2375,227,161,240,88,31,742,8,0,5,0,0,14,1897,934,920,181,42,3973,116,0,0,0,0,122,2032,141,24,0,0,2207,5715,1871,738,72,8,8397,1881,851,738,118,27,3616,109,65,71,30,11,283,53,7,10,0,0,79,9900,2945,1576,231,42,14698,0,0,0,0,0,0,7,0,0,0,0,15,37,10,0,0,0,50,15,0,7,0,0,26,0,0,0,0,0,5,0,0,0,0,0,0,63,20,11,0,0,97,25,9,4,0,0,30,14297,5178,4235,1201,307,25223
12201,200,5270,7,0,0,0,0,7,29,0,0,0,0,34,202,79,38,10,0,332,403,216,263,40,6,928,98,79,121,65,15,372,3,3,0,0,0,8,746,376,426,112,17,1683,23,0,0,0,0,23,528,39,6,0,0,573,1522,622,252,25,0,2417,696,349,284,55,8,1391,39,19,41,27,3,124,15,4,4,0,0,24,2820,1026,590,108,19,4558,0,0,0,0,0,0,7,0,0,0,0,10,18,4,5,0,0,24,5,0,5,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,32,8,10,0,0,55,3,0,0,0,0,5,5176,2378,2794,985,238,11565
12202,625,13451,0,0,0,0,0,0,26,0,0,0,0,23,211,34,19,0,3,264,438,204,226,48,3,920,70,39,85,42,18,263,4,0,0,0,0,3,753,276,341,91,25,1481,5,0,0,0,0,3,168,9,5,0,0,185,748,306,137,10,5,1203,359,152,124,21,6,668,35,22,31,15,9,107,11,4,0,0,0,14,1322,497,294,54,18,2184,0,0,0,0,0,0,15,0,0,0,0,12,26,8,5,0,0,36,4,8,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,41,20,13,0,0,77,19,12,3,7,0,40,7099,3360,4220,1874,673,17231
12203,1551,27865,3,0,0,0,0,7,89,6,0,0,0,97,412,91,41,5,0,547,451,251,329,60,11,1107,77,66,106,56,21,331,13,0,0,0,0,11,1042,418,484,126,33,2099,46,0,0,0,0,49,1418,159,46,4,0,1621,4582,2134,1020,148,28,7923,701,387,372,76,24,1561,37,30,67,36,20,193,59,23,10,0,0,97,6844,2746,1517,258,77,11436,0,0,0,0,0,0,10,0,0,0,0,14,25,12,7,0,0,42,5,8,0,0,3,16,0,0,0,4,0,3,0,0,0,0,0,0,48,23,15,4,3,87,20,8,16,5,4,47,15837,8727,11105,4197,1662,41535
12301,1160,18746,0,0,0,0,0,0,22,3,0,0,0,24,122,22,6,0,0,157,152,107,62,4,8,326,39,33,40,24,18,146,4,0,0,0,0,8,337,162,104,36,17,662,0,0,0,0,0,0,4,0,0,0,0,4,44,10,0,0,0,56,3,6,4,0,0,16,4,3,10,8,7,24,0,0,0,0,0,0,61,24,7,8,7,103,0,0,0,0,0,0,13,0,0,0,0,9,11,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,14,0,0,0,0,15,6255,4220,5236,2653,1188,19545
12302,3281,37508,3,0,0,0,0,3,42,4,0,0,0,48,885,404,224,58,16,1582,1174,831,650,233,130,3025,102,150,222,135,113,716,35,14,5,6,5,70,2242,1400,1110,432,263,5446,3,0,0,0,0,9,64,7,4,0,0,74,794,297,119,18,4,1226,215,118,87,48,16,486,14,10,13,14,10,61,9,4,3,0,0,18,1098,435,229,83,31,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,9,4,5,0,26,15042,10817,10508,4917,3570,44856
12303,907,11573,0,0,0,0,0,0,0,0,0,0,0,0,112,14,4,0,0,135,85,16,17,0,0,120,12,6,4,4,0,31,5,0,0,0,0,5,214,43,27,10,0,294,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,30,3,3,4,0,0,16,6,0,4,3,5,22,0,0,0,0,0,0,44,10,6,7,3,71,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,4,23,16,4,5,0,0,21,4474,2312,2762,1523,917,11992
12401,723,20726,0,0,0,0,0,3,10,0,0,0,0,10,116,20,3,0,0,149,193,72,37,3,3,309,18,13,11,5,8,61,5,0,0,0,0,7,341,118,57,10,8,532,0,0,0,0,0,0,32,4,0,0,0,36,109,28,7,0,0,148,32,15,12,5,0,69,12,10,11,0,3,35,0,0,0,0,0,0,189,51,31,10,8,286,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,5,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,16,5,0,0,0,16,11,0,3,0,0,17,10356,4388,4306,1800,737,21584
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,2291,35013,3,0,0,0,0,3,23,0,4,0,0,33,368,84,29,3,3,485,1132,719,510,141,64,2564,155,185,186,108,58,697,15,7,11,4,0,42,1693,1003,742,256,127,3828,5,0,0,0,0,6,123,11,5,0,0,141,1282,380,145,13,3,1823,139,109,82,23,0,355,9,7,10,8,4,45,13,4,6,0,0,27,1582,515,245,51,11,2396,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,21,3,0,0,0,0,7,0,0,0,5,3,8,0,0,0,0,0,0,32,0,0,4,4,45,17,7,6,3,4,39,15104,9563,9713,4500,2437,41313
12404,576,8084,0,0,0,0,0,0,15,0,0,0,0,15,172,62,14,3,0,255,366,196,108,36,6,711,42,27,24,23,10,115,4,0,0,0,0,4,594,286,147,58,20,1099,0,0,0,0,0,0,8,0,0,0,0,8,86,21,8,3,0,126,12,3,0,0,0,17,0,0,6,0,3,11,4,0,0,0,0,3,116,33,13,6,0,169,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,6,4,0,5,0,0,6,0,0,4,0,0,8,0,0,0,0,0,0,8,4,10,0,0,23,12,4,0,0,0,17,3853,2126,1896,923,595,9399
12405,955,12126,0,0,0,0,0,0,6,0,0,0,0,6,103,41,17,3,0,164,408,292,237,87,50,1063,68,106,120,48,63,408,4,3,0,3,3,19,597,437,376,143,116,1670,0,0,0,0,0,0,13,0,0,0,0,12,189,81,39,7,0,316,17,33,12,8,4,74,6,4,3,10,4,26,4,0,0,0,0,11,233,120,57,26,11,444,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,4,0,4,5,0,11,5026,3431,3234,1487,1090,14261
12501,1510,9133,4,0,0,0,0,3,48,5,4,0,0,55,168,106,43,19,3,339,389,425,456,230,107,1602,98,95,139,79,90,504,14,9,4,6,3,31,710,641,655,325,204,2536,22,0,6,0,0,28,1466,231,57,13,0,1764,3587,2344,1519,399,142,7983,587,497,556,259,218,2117,33,49,37,30,37,187,67,44,24,14,9,159,5758,3163,2194,710,411,12238,0,0,0,0,0,0,5,0,0,0,0,5,4,5,8,0,0,20,0,3,0,4,3,17,3,0,0,0,6,14,0,0,0,0,0,0,10,16,10,4,8,55,44,19,11,0,4,80,8903,5777,4925,2289,2138,24037
12502,831,11941,3,0,0,0,0,3,44,10,0,0,0,49,285,154,94,13,3,549,709,660,691,206,66,2341,247,285,381,168,92,1179,12,6,19,3,0,38,1301,1115,1183,394,171,4148,9,0,0,0,0,11,156,34,14,5,0,202,990,693,462,97,15,2246,183,208,237,73,34,735,15,12,22,12,9,62,15,6,4,0,0,30,1358,952,736,181,54,3290,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,8,7,3,0,0,13,6394,4823,5065,2066,1062,19401
12503,3917,24805,5,0,0,0,0,5,76,8,4,0,0,87,481,172,123,43,7,820,649,583,628,337,208,2405,279,269,413,312,354,1633,25,21,19,15,10,83,1508,1058,1183,709,578,5031,10,0,0,0,0,6,294,58,13,6,0,365,2080,1380,881,287,84,4715,204,275,297,188,105,1070,31,28,39,30,54,181,63,26,23,14,3,125,2675,1764,1255,516,256,6464,0,0,0,0,0,0,8,0,0,0,0,8,22,7,5,4,0,41,7,11,7,3,0,31,3,3,0,4,3,10,0,0,0,0,0,3,34,23,19,9,3,97,31,27,19,13,13,95,10926,7808,8100,4892,4763,36490
12504,1058,16065,0,0,0,0,0,4,73,9,0,0,0,85,606,403,303,54,10,1378,716,815,878,238,82,2727,126,215,305,116,93,858,20,18,8,0,5,51,1543,1467,1501,412,190,5112,48,8,0,0,0,58,969,283,67,3,0,1324,5127,4517,2684,382,102,12810,724,707,753,233,101,2520,24,27,45,8,20,127,90,61,40,9,5,206,6986,5611,3588,640,224,17042,6,0,0,5,0,6,0,0,0,0,0,7,14,29,25,0,0,74,0,8,11,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,26,38,37,6,0,110,28,22,16,0,0,66,13765,10646,9568,2943,1476,38396
12601,604,9812,0,0,0,0,0,0,15,0,0,0,0,15,130,46,34,3,0,213,252,159,194,47,14,666,59,61,103,36,17,276,0,0,3,3,0,8,458,271,331,88,31,1176,7,0,0,0,0,13,420,103,19,0,0,546,1081,867,557,81,17,2604,171,205,273,65,15,732,10,5,12,6,5,42,19,9,8,5,0,36,1712,1189,865,158,35,3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,8,4,4,0,0,25,5353,3500,4063,1395,668,14974
12602,1172,19776,0,0,0,0,0,3,81,7,0,0,0,82,948,411,208,31,4,1604,1042,815,832,184,57,2929,194,229,344,142,64,969,16,13,9,0,0,44,2277,1481,1396,355,126,5635,26,0,0,0,0,24,2335,309,65,8,0,2726,4691,2451,1172,208,24,8549,493,516,405,115,26,1548,25,26,35,17,9,110,71,35,12,0,3,118,7645,3333,1684,357,67,13079,0,0,0,0,0,0,12,5,0,0,0,11,9,3,4,0,0,22,15,7,10,0,0,27,5,0,0,0,0,5,0,0,0,0,0,0,38,15,14,0,0,70,13,11,7,0,0,31,16347,9152,8645,3077,1371,38589
12701,3605,32328,0,0,0,0,0,0,25,4,0,0,0,31,93,24,14,4,3,132,352,288,279,116,71,1104,169,202,234,113,100,815,8,4,9,5,4,28,648,526,537,241,170,2116,3,0,0,0,0,3,21,4,0,0,0,25,121,37,18,3,0,183,57,44,35,13,5,155,18,17,26,16,15,87,4,3,4,0,0,8,224,103,78,32,21,457,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,18,3,0,0,0,0,6,5,0,0,0,0,8,0,0,0,0,0,0,29,9,0,0,0,37,39,33,24,12,11,110,8799,7635,9545,5263,3806,35051
12702,5186,35422,8,0,0,0,0,12,40,7,5,0,0,49,431,264,163,63,12,937,942,895,952,538,272,3600,130,148,229,201,222,932,18,17,11,11,3,74,1577,1326,1358,824,510,5602,11,0,0,0,0,16,203,43,9,5,0,260,1622,1080,614,190,54,3557,178,200,258,159,67,867,11,28,45,51,54,187,42,24,8,9,3,89,2065,1379,936,416,176,4975,0,0,0,0,0,0,7,0,0,0,0,11,9,6,3,0,0,15,0,4,0,0,0,4,0,0,0,4,5,10,0,0,0,0,0,0,22,12,4,0,6,37,32,26,25,13,14,113,13133,10133,10461,6520,5896,46143
12703,2514,23240,0,0,0,0,0,5,41,6,0,0,0,54,462,216,109,27,14,831,657,577,619,216,97,2159,82,112,174,87,71,528,16,11,12,8,8,49,1264,925,909,334,182,3620,12,3,0,0,0,12,264,49,13,0,0,332,2139,1292,814,196,50,4496,283,299,312,151,108,1148,23,21,21,19,26,108,48,17,14,0,3,87,2769,1680,1176,377,187,6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,17,29,17,13,4,8,64,9972,7687,8488,4093,2887,33129
12801,972,19877,0,0,0,0,0,0,54,8,0,0,0,56,518,162,60,8,0,756,1479,775,674,137,26,3089,218,155,205,114,43,731,9,3,3,0,0,18,2273,1105,937,261,65,4643,15,3,0,0,0,14,528,40,11,0,0,577,3312,1141,401,55,9,4924,914,372,252,79,24,1643,29,14,22,10,10,79,31,12,4,0,0,45,4826,1581,692,145,40,7286,5,0,0,0,0,5,7,0,0,0,0,8,30,13,7,6,0,50,9,4,6,0,0,20,9,0,3,0,0,13,0,0,0,0,0,0,62,21,7,5,0,97,17,9,8,4,0,33,13961,6506,7350,3040,1084,31944
12802,1082,23974,0,0,0,0,0,0,32,0,6,0,0,35,348,119,38,8,0,507,791,618,524,101,15,2046,147,134,191,99,28,597,9,7,3,0,0,18,1320,870,755,204,49,3198,0,0,0,0,0,0,200,15,0,0,0,214,1746,681,255,33,3,2711,296,205,134,34,4,669,10,3,9,9,0,33,15,3,4,3,0,24,2265,913,398,72,8,3655,0,0,0,0,0,0,9,0,0,0,0,8,15,0,0,0,0,19,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,6,9,0,0,39,10,3,3,0,5,18,11675,6581,8129,3359,1143,30884
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
