SA3_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
10704,828,0,0,0,12,12,43,58,36,24,31,26,20,263,0,0,0,0,0,10,38,42,39,46,38,21,240,18,3,10,64,89,179,366,158,110,86,84,90,1260,3,0,0,0,0,3,10,3,3,0,4,384,415,28,7,29,109,166,557,1818,1790,1903,3330,4544,1026,15310,3,0,0,17,16,157,467,332,138,171,120,166,1591,0,3,17,89,109,295,311,110,45,35,36,65,1118,0,3,11,31,37,74,73,39,14,10,8,23,312,14,0,22,31,15,25,11,8,0,6,4,24,156,67,18,149,320,221,560,417,114,61,34,35,146,2136,0,0,0,0,0,8,3,3,0,0,0,27,53,84,27,198,488,395,1123,1287,608,254,255,201,445,5366,345,145,355,1177,1865,3795,5896,4054,3455,5246,6271,2014,34619
10801,182,0,0,0,0,6,5,16,9,4,4,0,3,44,0,0,0,0,0,3,13,4,0,8,6,11,42,6,0,4,7,31,81,98,17,12,13,7,31,317,0,0,0,0,0,3,0,0,3,0,0,89,99,11,0,18,21,55,224,639,388,272,330,244,266,2468,3,0,5,8,20,64,101,39,21,9,0,27,297,0,3,13,51,65,115,69,19,4,8,3,32,370,0,0,3,18,6,18,19,5,0,0,0,9,76,0,0,3,10,12,6,5,3,0,0,0,3,37,12,6,30,112,68,224,108,18,11,5,8,83,693,0,0,0,0,3,3,4,0,0,0,0,14,28,16,9,54,193,166,432,303,80,40,24,9,167,1506,147,71,140,513,1221,1763,1965,889,544,598,463,794,9111
10802,357,0,0,0,0,3,16,17,4,3,4,0,6,55,0,0,0,0,0,3,12,5,7,9,5,10,49,4,3,15,33,46,148,167,51,22,23,0,55,573,0,0,0,0,0,8,6,6,6,0,5,168,193,14,3,17,57,108,415,1019,661,473,538,316,416,4057,0,0,0,20,27,112,185,65,27,26,13,46,508,0,0,19,79,88,165,129,39,15,0,0,48,588,0,0,3,16,16,22,21,5,0,0,0,25,110,3,3,16,33,19,18,18,0,0,0,0,13,126,34,15,74,273,160,371,172,54,10,11,13,130,1311,0,0,3,3,0,4,5,0,0,0,0,56,72,37,20,114,425,311,698,535,159,52,41,29,314,2723,170,85,220,902,1657,2497,2941,1344,818,852,530,1109,13131
10803,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,6,12,5,9,6,6,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,5,5,0,13,29,17,13,11,3,12,104
10804,434,0,5,0,0,9,16,25,7,9,9,4,15,98,0,0,0,0,0,0,11,17,8,16,13,19,84,20,3,15,25,33,171,218,74,45,38,18,64,721,0,0,0,0,0,9,3,3,0,3,0,296,317,21,11,23,55,98,506,1637,1267,1136,1416,1199,689,8066,0,0,10,16,37,195,367,192,61,53,38,87,1053,0,0,24,144,144,305,247,59,21,11,11,55,1016,6,0,8,12,19,21,34,10,0,3,0,12,125,4,0,17,36,26,27,12,3,0,3,0,3,132,37,16,73,308,159,474,297,74,21,9,11,106,1573,5,0,0,7,3,7,4,0,3,0,0,33,57,50,23,128,515,386,1030,960,336,109,73,66,298,3965,276,136,297,1182,2388,3998,5431,2815,1958,2201,1826,1582,24091
10805,310,3,0,0,5,0,15,32,6,3,9,3,5,79,0,0,0,0,0,6,5,15,7,4,0,7,53,14,0,8,29,60,169,196,58,18,12,10,59,632,0,0,0,0,0,3,7,0,0,4,6,200,221,30,3,10,61,112,458,1219,806,555,617,383,487,4753,0,0,5,6,29,133,207,75,30,11,12,57,564,3,4,22,104,92,233,152,35,12,6,5,52,716,5,0,3,13,13,22,24,5,5,3,0,11,115,3,3,17,43,23,33,9,4,5,0,0,14,145,26,12,82,260,147,416,198,46,11,6,10,131,1358,0,0,0,0,0,10,0,0,0,0,0,44,60,39,20,128,433,306,845,592,157,59,33,32,309,2948,229,105,262,963,1849,3010,3607,1696,994,966,665,1301,15641
10901,301,0,0,0,0,0,9,16,9,4,6,3,6,59,0,0,0,0,0,3,11,15,3,4,5,5,50,4,0,11,12,35,98,133,31,24,19,9,33,409,0,0,0,0,3,0,6,0,0,4,0,294,307,12,4,19,46,74,353,1360,1114,928,1299,996,627,6832,5,0,4,14,18,213,294,171,59,45,26,70,924,0,0,16,99,110,238,186,43,17,13,3,44,778,0,0,5,17,16,21,29,8,4,0,0,19,120,5,0,19,54,20,14,16,3,0,0,0,9,140,29,7,67,257,146,268,178,46,14,7,6,83,1104,0,0,0,0,3,6,0,0,0,0,0,26,33,36,10,110,441,321,751,707,276,91,66,46,243,3093,152,65,182,783,1222,2262,3723,2408,1681,1999,1449,1301,17238
10902,40,0,0,0,0,0,0,3,4,4,0,0,0,12,0,0,0,0,0,0,5,0,3,0,0,4,15,3,0,5,4,8,18,22,13,3,0,0,15,92,0,0,0,0,0,3,5,0,0,0,0,100,102,3,0,6,20,23,84,252,192,145,179,139,219,1259,0,0,0,0,6,20,46,23,4,5,4,10,129,0,0,9,24,9,23,10,7,0,0,0,7,86,0,0,0,3,3,8,0,6,0,0,0,3,19,0,0,5,5,0,0,0,0,0,0,0,0,17,3,0,10,36,21,57,19,4,4,0,0,26,189,0,0,0,0,0,0,0,0,0,0,0,15,19,10,0,27,69,47,105,80,43,8,8,13,58,449,54,17,46,166,264,430,647,429,254,301,243,396,3245
10903,153,0,0,3,0,0,12,13,7,4,0,0,8,54,0,0,0,0,0,3,14,7,3,3,3,10,40,4,0,11,16,29,51,77,21,3,4,3,28,253,0,0,0,0,0,0,5,5,0,0,0,167,177,9,4,22,47,66,246,897,656,489,634,407,472,3941,0,5,0,10,15,88,154,69,14,15,7,31,419,0,0,11,55,48,106,78,25,8,3,6,31,367,0,0,3,13,4,14,10,3,0,6,0,3,55,0,0,12,6,7,15,4,0,0,0,0,0,45,21,0,30,95,63,153,83,17,6,4,6,62,545,0,0,0,0,0,4,0,0,0,0,0,12,22,21,5,58,182,140,380,327,117,35,26,19,144,1452,161,69,153,562,1133,1771,2482,1423,897,1011,685,1112,11449
11001,184,0,0,0,0,5,12,21,0,4,4,0,0,46,0,0,0,0,0,7,7,5,0,6,3,0,40,13,0,8,17,33,67,51,20,14,8,11,23,265,0,0,0,0,0,0,4,0,0,0,0,122,137,23,11,9,48,68,253,664,538,402,534,509,307,3365,0,0,3,5,21,74,115,77,27,16,15,36,392,0,4,13,46,46,100,82,19,3,5,4,20,336,0,0,6,0,9,16,12,4,0,0,4,6,56,5,0,7,17,8,6,4,0,0,0,0,5,57,23,4,32,130,66,174,94,22,9,9,8,37,612,0,0,4,0,0,3,0,0,0,0,0,14,20,24,14,69,207,148,382,301,123,36,24,25,120,1475,115,53,121,422,709,1270,1983,1211,776,929,856,653,9094
11002,170,0,0,0,0,0,7,10,12,5,0,0,0,32,0,0,0,0,0,0,6,3,5,0,3,6,36,9,0,10,23,42,92,95,23,6,4,7,27,344,0,0,0,0,0,3,4,0,0,5,0,175,194,21,6,17,48,89,327,829,499,314,376,225,390,3135,0,0,3,16,23,110,112,51,15,13,0,45,381,3,0,18,65,57,114,61,13,3,0,0,22,354,0,0,0,17,0,13,13,3,0,0,0,8,58,4,4,17,35,22,13,14,0,0,0,4,5,117,28,5,53,194,87,239,116,29,11,4,5,70,839,3,0,0,0,0,0,0,0,0,0,0,23,29,37,14,91,325,187,487,310,95,31,17,14,168,1778,176,75,177,712,1216,1709,2157,1099,594,638,410,930,9895
11003,55,0,0,0,0,0,9,7,4,0,3,0,3,30,0,0,0,0,0,0,0,3,0,10,5,5,27,3,0,0,11,12,36,29,11,8,0,0,12,124,0,0,0,0,0,0,6,0,0,0,0,110,113,8,4,0,24,26,129,368,357,282,401,347,296,2239,0,0,0,4,13,61,92,53,13,8,6,30,284,4,0,9,29,21,60,34,3,8,3,0,11,185,0,0,0,8,8,6,6,0,0,0,0,9,43,0,0,7,17,8,6,4,0,0,0,0,0,49,7,5,32,111,42,118,53,21,5,8,5,54,464,0,0,0,0,0,0,0,0,0,0,0,27,29,13,6,49,167,96,254,188,83,25,21,13,131,1051,85,27,69,309,369,716,1038,762,534,657,537,648,5734
11004,290,0,0,0,0,0,8,29,21,7,12,8,12,99,0,0,0,0,0,0,17,24,10,11,13,10,92,9,3,11,36,51,153,172,56,23,9,14,41,580,0,0,0,0,0,4,7,4,3,5,0,379,402,26,9,21,72,110,499,1634,1464,1127,1499,1178,807,8440,3,0,3,29,40,272,379,176,62,51,33,104,1141,6,6,29,141,145,265,185,52,11,13,13,54,909,0,0,5,21,17,41,32,15,4,0,0,10,151,5,4,33,75,35,31,12,3,0,0,0,13,213,48,8,102,315,215,433,251,67,21,14,24,120,1606,5,0,0,0,3,0,3,0,0,0,0,56,76,59,19,165,580,457,1044,858,308,98,83,71,358,4093,250,106,255,1065,1719,3032,4505,2946,1916,2342,1799,1723,21663
11101,669,0,0,0,0,8,24,37,38,14,23,16,15,179,0,0,0,0,0,7,13,18,19,32,36,20,155,25,9,17,39,60,194,310,151,75,81,59,74,1105,0,0,0,0,0,7,10,5,0,5,4,491,513,40,11,24,68,121,523,1896,2044,1990,3384,3480,1120,14696,0,3,4,14,32,296,653,371,159,161,85,167,1949,0,3,37,134,182,416,364,134,64,42,15,98,1493,0,4,11,25,22,48,45,33,12,6,10,32,246,12,0,23,54,24,39,28,3,0,5,0,11,209,49,25,122,390,219,665,483,122,80,27,24,169,2367,5,0,0,5,0,4,4,0,0,0,0,30,51,69,31,193,626,481,1473,1581,671,315,236,133,507,6313,359,140,348,1274,2271,4447,6411,4420,3534,5035,4670,2266,35179
11102,453,0,0,0,0,4,18,35,16,16,10,12,14,130,0,0,0,4,0,5,31,20,20,26,18,11,130,14,6,6,36,52,168,233,119,47,55,30,78,832,0,0,0,0,0,0,7,3,0,0,0,365,383,18,4,14,61,93,452,1593,1574,1438,1923,1523,863,9552,0,0,0,7,23,206,369,193,104,71,39,94,1096,6,0,25,103,121,289,249,62,34,32,13,61,985,0,0,5,22,28,36,47,10,9,9,0,26,205,8,0,14,45,19,21,13,8,3,3,0,9,141,57,19,79,297,160,456,315,103,44,21,17,110,1655,0,0,0,3,0,3,0,0,0,0,0,39,47,67,19,120,476,350,1013,1003,369,191,125,66,334,4137,220,89,244,985,1769,3311,4704,3156,2417,2920,2146,1697,23646
11103,885,4,0,4,10,0,19,45,44,15,21,31,22,211,3,0,0,0,0,5,24,26,29,37,43,18,185,44,4,17,80,72,241,331,141,72,98,68,82,1247,0,0,0,4,0,6,3,8,0,6,5,652,688,56,11,36,142,155,706,2321,2334,2305,4008,4809,1366,18251,0,0,0,19,39,318,859,529,201,206,144,211,2536,8,4,31,157,209,524,501,164,64,48,35,111,1858,0,0,10,34,38,52,72,26,20,16,5,29,301,9,3,44,63,35,39,30,10,10,4,0,14,265,89,13,143,452,282,808,559,163,72,47,33,203,2861,0,0,6,0,0,17,0,3,0,0,0,53,83,99,26,234,733,602,1752,2019,887,368,333,222,626,7906,387,143,401,1488,2496,5001,8022,5727,4536,6631,6977,2933,44740
11201,625,0,0,0,0,6,27,33,11,14,10,17,6,136,0,0,0,0,0,3,25,17,8,9,20,11,93,19,6,10,25,37,123,181,73,51,30,26,59,643,4,0,0,5,0,3,9,3,7,4,5,347,380,31,3,23,62,107,505,1597,1244,1076,1383,1436,802,8279,0,0,4,10,35,161,351,164,56,59,47,104,992,4,0,30,130,151,347,290,77,30,16,22,94,1196,0,0,0,25,12,31,37,11,3,4,6,18,156,3,0,9,29,16,24,25,3,3,0,0,12,123,44,20,74,250,135,428,259,71,27,18,17,122,1460,0,0,0,4,4,3,8,4,0,0,0,28,52,54,23,122,447,346,997,967,332,121,90,98,381,3969,207,112,245,933,1579,3212,4908,2897,1951,2293,2381,1769,22478
11202,394,0,0,0,4,3,23,22,12,6,5,3,14,94,0,0,0,0,0,0,21,10,8,12,7,10,71,15,6,16,34,51,161,198,72,19,28,11,49,646,0,0,0,3,0,8,3,0,4,0,0,219,239,16,7,29,70,104,567,1539,1157,839,953,621,577,6486,0,3,6,14,30,214,333,118,81,55,33,82,969,0,7,16,127,132,258,210,60,24,11,9,72,929,4,0,0,18,16,27,26,8,6,3,4,24,139,0,4,14,54,22,22,13,0,0,0,4,8,146,37,16,97,311,174,450,298,61,25,14,14,116,1617,0,0,3,0,3,3,3,0,0,0,0,44,62,42,28,137,527,380,974,889,251,137,87,63,351,3875,170,108,268,1027,1605,3072,4275,2372,1517,1477,1016,1406,18317
11203,573,0,0,0,6,10,19,40,21,13,8,11,15,143,0,0,0,0,0,6,24,20,14,9,13,21,103,13,7,19,36,42,183,251,104,40,33,17,60,804,0,0,0,3,0,6,9,9,0,0,0,430,457,22,8,35,94,130,589,1882,1549,1258,1641,1341,920,9471,0,0,6,15,30,204,399,173,75,55,40,114,1115,0,0,25,146,170,321,325,71,31,15,16,105,1235,0,3,3,23,21,56,48,16,10,8,4,29,221,0,9,17,44,13,30,11,4,0,0,0,15,147,48,24,68,309,180,573,363,86,32,21,22,155,1866,0,0,4,0,3,8,4,0,0,0,3,51,74,53,35,121,537,422,1195,1145,346,153,94,78,470,4655,281,152,287,1214,2293,4075,5639,3171,2150,2468,1997,2086,25817
11301,213,0,0,0,0,4,10,23,12,3,7,3,7,71,0,0,0,0,0,0,11,10,0,4,5,4,46,12,3,11,23,24,63,94,30,11,13,10,18,315,3,0,0,0,0,4,7,3,3,0,0,192,218,30,8,19,53,82,331,1110,903,703,840,668,546,5286,0,0,3,8,22,140,170,107,38,50,6,62,606,0,0,16,67,67,138,92,24,12,7,5,24,452,0,0,6,9,10,9,10,3,5,6,0,11,66,3,0,15,33,11,7,9,3,0,0,0,3,84,18,3,60,166,75,200,120,36,0,15,11,62,760,0,0,0,0,5,0,3,0,0,0,0,28,38,30,11,91,279,182,498,404,172,54,78,25,186,2008,174,60,152,537,763,1555,2724,1775,1181,1347,978,1081,12321
11302,57,0,0,0,0,0,6,11,0,5,0,0,0,24,0,0,0,0,0,0,5,5,4,6,3,0,20,4,0,3,13,15,25,21,10,0,4,5,6,113,0,0,0,0,0,0,0,0,0,0,0,86,87,3,0,3,22,22,97,268,233,207,218,159,207,1452,0,0,0,4,8,41,61,23,9,14,3,18,177,0,0,11,25,20,31,15,7,0,0,0,12,127,0,0,0,5,3,6,0,0,0,0,0,7,25,0,0,3,16,0,5,3,4,0,0,0,0,33,0,0,8,54,28,69,41,12,3,0,3,19,249,0,0,0,0,0,5,0,0,0,0,0,11,17,0,5,22,105,65,162,121,41,13,14,4,62,626,39,25,51,230,346,558,796,473,358,364,279,401,3924
11303,370,0,0,5,0,0,20,29,12,16,9,4,10,100,0,0,0,0,0,3,20,19,13,12,12,19,103,8,6,11,55,68,147,213,57,11,22,20,62,694,0,0,0,0,0,4,14,0,3,3,3,468,504,18,12,26,101,133,550,1871,1605,1382,1891,1604,1087,10272,0,3,0,10,39,236,434,206,81,84,46,108,1247,0,6,32,150,136,313,215,59,22,8,7,53,991,4,0,0,13,17,30,31,5,6,4,3,17,130,4,3,22,65,20,33,10,4,0,0,0,11,169,43,14,111,372,157,409,275,59,22,10,8,120,1607,0,0,0,6,4,9,6,0,0,0,0,51,66,56,20,165,616,368,1022,975,325,129,109,64,359,4212,224,112,290,1158,1687,3180,5226,3359,2422,2947,2323,2165,25083
11401,576,0,0,0,3,7,36,54,15,14,13,11,16,160,0,0,0,0,0,6,24,9,12,18,16,19,108,25,11,19,51,76,219,323,114,34,46,21,106,1046,0,0,0,0,0,0,0,4,3,0,0,395,411,29,15,29,100,170,665,2223,1631,1255,1509,1184,928,9740,3,0,8,13,42,227,401,181,71,71,36,93,1144,0,0,20,178,157,389,265,67,35,9,9,83,1222,3,0,3,28,28,51,39,17,0,3,5,20,200,12,5,19,50,20,36,20,3,0,0,0,13,173,47,13,95,396,231,610,378,65,39,26,23,156,2077,0,0,0,0,0,6,3,3,0,0,0,42,57,60,16,149,672,478,1321,1100,333,151,107,72,407,4872,394,184,364,1573,3019,4944,6690,3464,2316,2536,2010,2119,29608
11402,263,0,0,0,0,0,9,22,11,6,11,13,6,89,0,0,0,0,0,0,9,12,13,12,13,9,62,10,3,3,12,17,72,105,36,20,20,30,36,366,0,0,0,0,0,0,4,0,0,0,0,222,224,21,7,10,34,42,229,890,779,709,1020,1372,508,5614,0,0,0,4,15,82,174,103,49,67,41,67,599,0,0,16,47,57,110,133,45,19,13,17,50,509,0,0,0,10,8,13,24,8,8,6,3,6,90,4,0,3,6,3,8,11,0,0,0,0,0,42,22,11,34,78,57,174,182,33,21,17,20,58,710,0,0,0,0,0,5,0,0,0,0,0,12,19,21,10,57,143,143,391,519,191,97,100,82,199,1963,165,92,147,475,837,1765,2968,1809,1379,1750,2266,1061,14718
11501,1173,0,0,4,19,10,57,90,60,36,45,57,38,421,0,0,0,0,3,14,56,50,24,56,84,37,320,74,16,40,101,73,215,418,280,206,228,209,98,1960,0,0,0,4,0,5,16,3,0,9,9,598,646,81,26,54,182,160,665,2187,2384,2271,4803,11229,1509,25552,0,0,0,8,12,96,355,332,174,249,300,110,1634,3,0,21,50,56,155,237,106,65,68,57,50,859,0,0,0,13,19,36,49,31,14,17,7,24,216,10,0,9,22,11,21,25,8,0,9,9,9,133,98,29,68,154,103,259,292,138,116,75,86,93,1512,0,0,0,3,0,0,0,0,0,0,0,11,20,119,37,103,245,199,562,964,600,371,414,458,299,4367,924,275,355,1119,1421,3042,5620,4386,3693,6720,13777,2331,43662
11502,243,0,0,0,0,3,8,19,7,9,11,16,8,78,0,0,0,0,0,0,15,10,14,13,10,10,81,3,7,6,9,24,43,78,36,32,45,62,31,376,0,0,0,0,0,0,6,0,0,0,3,88,102,12,7,11,21,34,122,386,338,381,719,1696,305,4045,0,0,0,4,0,21,70,47,25,25,53,26,263,0,0,9,8,18,36,56,25,12,9,10,14,182,0,0,0,3,3,10,4,3,3,3,3,4,37,3,0,6,3,0,7,4,4,0,0,0,3,29,22,3,14,31,13,56,51,16,20,11,15,20,265,0,0,0,0,0,0,0,0,0,0,0,9,7,24,3,18,47,33,126,188,97,61,47,84,65,790,152,43,68,199,284,631,1089,757,646,1067,2197,511,7623
11503,184,0,0,0,0,0,10,30,11,7,7,3,10,85,0,0,0,0,0,4,22,6,10,18,11,11,91,0,0,7,9,13,34,55,29,22,21,14,13,210,0,0,0,0,0,0,4,0,0,0,0,109,109,5,0,13,20,25,122,483,480,458,723,904,287,3531,0,0,0,4,8,29,59,51,14,27,18,21,232,0,0,6,19,20,39,48,9,7,18,5,26,187,0,0,0,5,3,9,16,4,3,0,0,6,54,0,0,0,7,0,0,3,0,0,0,0,3,15,13,4,10,38,31,51,64,19,16,9,0,12,262,0,0,0,0,0,0,3,0,0,0,0,17,22,11,4,12,64,61,137,195,91,33,57,27,80,772,87,33,59,200,327,597,1211,999,736,1088,1216,495,7047
11504,370,0,0,0,5,13,20,42,23,17,29,21,12,184,5,0,0,0,0,15,39,19,24,34,37,23,182,17,4,7,30,22,66,125,69,49,60,47,31,526,0,0,0,0,0,0,3,0,0,0,0,251,266,28,3,18,47,56,256,879,1025,1090,2197,3716,565,9888,0,0,0,4,5,45,161,127,60,87,105,66,668,0,0,3,18,23,72,79,34,27,12,19,28,317,0,0,4,6,9,24,25,16,7,9,3,14,117,3,4,6,8,8,0,10,3,0,0,0,5,51,34,3,30,51,41,85,96,34,21,16,19,30,466,0,0,0,0,0,0,0,0,0,0,0,9,16,35,9,42,86,88,232,373,210,113,131,156,152,1631,243,49,103,286,405,865,1880,1742,1618,2962,4531,893,15579
11601,1282,0,4,9,19,23,111,231,105,47,66,40,48,699,0,0,0,0,3,21,87,90,65,54,56,40,424,105,15,45,150,160,485,697,351,196,181,98,153,2634,0,0,0,6,0,10,15,8,7,9,6,549,604,112,24,71,249,312,1315,3578,3137,2575,3679,3221,1210,19480,3,0,3,10,24,218,496,317,144,183,96,106,1603,3,0,23,67,87,205,261,95,59,38,12,50,908,5,0,6,27,43,77,114,40,31,22,13,42,424,9,0,17,36,22,40,29,13,0,5,0,9,185,133,26,181,519,275,699,671,224,117,70,57,188,3167,0,0,0,5,0,8,9,0,0,0,0,62,91,153,31,237,671,458,1240,1579,691,361,316,181,454,6373,756,151,461,1508,2014,4040,7414,5279,3921,5064,4064,2203,36877
11602,1009,0,0,10,7,10,57,178,80,47,61,40,24,503,3,0,0,3,0,17,83,93,77,82,94,53,511,50,9,29,75,78,226,366,202,137,125,107,78,1473,0,0,0,0,3,0,11,12,7,19,16,616,686,58,17,47,129,176,762,2847,3318,3154,5929,7250,1237,24922,0,0,0,4,18,156,467,375,149,219,163,87,1640,0,0,15,52,60,179,192,85,37,40,30,38,749,0,4,8,19,20,55,80,52,30,17,11,29,326,10,0,12,27,16,16,25,5,7,0,0,5,130,75,18,74,216,109,267,301,122,59,56,29,77,1401,0,0,0,0,0,0,3,4,0,0,0,39,49,92,19,106,318,221,680,1069,636,285,340,243,286,4304,722,98,242,747,1011,2309,5257,5206,4426,7796,8725,1859,38397
11603,1108,0,0,3,19,17,104,206,99,53,57,40,53,652,0,0,0,0,0,8,73,50,57,53,33,30,306,81,12,57,180,212,501,692,296,169,163,84,175,2621,6,0,0,3,6,12,16,12,6,9,9,538,609,86,15,77,260,349,1235,3233,2562,1902,2367,1606,1164,14853,0,0,6,15,30,263,454,224,134,123,71,75,1402,4,4,23,82,92,237,234,85,36,32,15,46,889,0,0,7,35,42,90,92,48,21,28,9,51,435,10,5,28,66,48,42,30,4,3,6,0,10,264,133,30,228,737,404,778,619,219,87,76,38,220,3572,3,0,5,3,3,4,5,0,3,0,0,91,126,154,34,293,939,624,1423,1438,590,286,266,140,501,6684,500,112,481,1551,1948,3693,6062,4088,2748,3138,1966,2020,28300
