SA3_CODE_2021,C21_SH_Tot_NPGH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPGH_2,C21_SDRTHT_0b_s_a_b_NPGH_3,C21_SDRTHT_0b_s_a_b_NPGH_4,C21_SDRTHT_0b_s_a_b_NPGH_5,C21_SDRTHT_0b_s_a_b_NPGH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPGH_2,C21_SDRTHT_1b_NPGH_3,C21_SDRTHT_1b_NPGH_4,C21_SDRTHT_1b_NPGH_5,C21_SDRTHT_1b_NPGH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPGH_2,C21_SDRTHT_2b_NPGH_3,C21_SDRTHT_2b_NPGH_4,C21_SDRTHT_2b_NPGH_5,C21_SDRTHT_2b_NPGH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPGH_2,C21_SDRTHT_3b_NPGH_3,C21_SDRTHT_3b_NPGH_4,C21_SDRTHT_3b_NPGH_5,C21_SDRTHT_3b_NPGH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPGH_2,C21_SDRTHT_4mb_NPGH_3,C21_SDRTHT_4mb_NPGH_4,C21_SDRTHT_4mb_NPGH_5,C21_SDRTHT_4mb_NPGH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPGH_2,C21_SDRTHT_NB_NS_NPGH_3,C21_SDRTHT_NB_NS_NPGH_4,C21_SDRTHT_NB_NS_NPGH_5,C21_SDRTHT_NB_NS_NPGH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPGH_2,C21_SDRTHT_Tot_NPGH_3,C21_SDRTHT_Tot_NPGH_4,C21_SDRTHT_Tot_NPGH_5,C21_SDRTHT_Tot_NPGH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPGH_2,C21_F_a_0b_s_a_b_NPGH_3,C21_F_a_0b_s_a_b_NPGH_4,C21_F_a_0b_s_a_b_NPGH_5,C21_F_a_0b_s_a_b_NPGH_6_mor,C21_F_a_0b_s_a_b_Tot,C21_F_a_1b_NPGH_2,C21_F_a_1b_NPGH_3,C21_F_a_1b_NPGH_4,C21_F_a_1b_NPGH_5,C21_F_a_1b_NPGH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPGH_2,C21_F_a_2b_NPGH_3,C21_F_a_2b_NPGH_4,C21_F_a_2b_NPGH_5,C21_F_a_2b_NPGH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPGH_2,C21_F_a_3b_NPGH_3,C21_F_a_3b_NPGH_4,C21_F_a_3b_NPGH_5,C21_F_a_3b_NPGH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPGH_2,C21_F_a_4mb_NPGH_3,C21_F_a_4mb_NPGH_4,C21_F_a_4mb_NPGH_5,C21_F_a_4mb_NPGH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPGH_2,C21_F_a_NB_NS_NPGH_3,C21_F_a_NB_NS_NPGH_4,C21_F_a_NB_NS_NPGH_5,C21_F_a_NB_NS_NPGH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPGH_2,C21_F_a_Tot_NPGH_3,C21_F_a_Tot_NPGH_4,C21_F_a_Tot_NPGH_5,C21_F_a_Tot_NPGH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPGH_2,C21_OD_0b_s_a_b_NPGH_3,C21_OD_0b_s_a_b_NPGH_4,C21_OD_0b_s_a_b_NPGH_5,C21_OD_0b_s_a_b_NPGH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPGH_2,C21_OD_1b_NPGH_3,C21_OD_1b_NPGH_4,C21_OD_1b_NPGH_5,C21_OD_1b_NPGH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPGH_2,C21_OD_2b_NPGH_3,C21_OD_2b_NPGH_4,C21_OD_2b_NPGH_5,C21_OD_2b_NPGH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPGH_2,C21_OD_3b_NPGH_3,C21_OD_3b_NPGH_4,C21_OD_3b_NPGH_5,C21_OD_3b_NPGH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPGH_2,C21_OD_4mb_NPGH_3,C21_OD_4mb_NPGH_4,C21_OD_4mb_NPGH_5,C21_OD_4mb_NPGH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPGH_2,C21_OD_NB_NS_NPGH_3,C21_OD_NB_NS_NPGH_4,C21_OD_NB_NS_NPGH_5,C21_OD_NB_NS_NPGH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPGH_2,C21_OD_Tot_NPGH_3,C21_OD_Tot_NPGH_4,C21_OD_Tot_NPGH_5,C21_OD_Tot_NPGH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPGH_2,C21_DS_NS_NPGH_3,C21_DS_NS_NPGH_4,C21_DS_NS_NPGH_5,C21_DS_NS_NPGH_6_mor,C21_DS_NS_Tot,C21_Tot_NPGH_2,C21_Tot_NPGH_3,C21_Tot_NPGH_4,C21_Tot_NPGH_5,C21_Tot_NPGH_6_mor,C21_Tot_Tot
10902,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,65,8,7,0,0,90
10903,0,330,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,21,10,4,3,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,26,5,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,5,333,26,10,3,0,379
11001,4,423,0,0,0,0,0,0,3,0,0,0,0,3,24,3,0,0,0,29,9,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,46,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,15,4,0,0,0,0,7,0,4,0,0,0,3,0,0,0,0,0,0,15,7,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,0,0,0,0,7,368,83,45,4,5,505
11002,0,375,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,16,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,7,4,0,0,0,0,4,352,40,12,6,0,409
11003,0,198,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,206,28,8,4,0,246
11004,11,813,0,0,0,0,0,0,4,0,0,0,0,4,72,10,0,0,0,78,19,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,101,14,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,8,760,119,47,21,11,959
11101,3,946,0,0,0,0,0,0,5,0,0,0,0,3,79,3,0,0,0,82,50,17,0,0,0,70,4,8,0,0,0,11,3,0,0,0,0,3,136,32,5,0,0,170,0,0,0,0,0,0,6,0,0,0,0,6,58,3,0,0,0,62,18,7,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,82,9,0,0,0,94,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,964,178,62,21,3,1224
11102,0,664,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,23,14,6,0,0,0,26,4,0,0,0,0,6,4,0,0,0,0,4,48,9,0,0,0,54,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,623,87,24,15,0,753
11103,61,2791,3,0,0,0,0,3,6,0,0,0,0,6,337,23,0,0,0,363,230,307,36,6,0,586,17,26,37,20,3,109,9,0,0,0,0,9,610,360,78,21,8,1078,3,0,0,0,0,3,32,0,0,0,0,35,466,17,0,0,0,482,79,101,5,3,0,191,9,6,10,3,4,33,11,0,0,0,0,15,601,128,16,6,3,758,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,4,6,0,0,0,0,5,28,6,0,0,0,32,5,5,0,0,0,10,2761,1267,426,137,73,4666
11201,18,1345,0,0,0,0,0,0,3,0,0,0,0,4,103,4,0,0,0,109,148,58,13,3,0,220,12,8,13,6,0,33,9,3,0,0,0,12,267,73,25,4,3,379,0,0,0,0,0,0,10,0,0,0,0,6,57,0,0,0,0,56,23,12,3,0,0,36,0,0,5,0,0,9,4,0,0,0,0,4,88,12,5,0,0,105,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24,5,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,4,0,40,7,0,0,0,0,11,1254,382,165,61,21,1887
11202,13,938,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,44,25,6,0,0,0,35,5,5,0,0,0,8,0,0,0,0,0,0,80,13,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,45,8,0,0,0,0,11,4,3,3,0,0,6,0,0,0,0,0,0,55,5,0,0,0,63,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,13,4,0,0,0,0,4,909,145,44,13,10,1117
11203,7,807,0,0,0,0,0,0,3,0,0,0,0,3,110,0,0,0,0,109,117,34,3,0,0,152,6,0,4,0,0,14,10,0,0,0,0,11,249,36,3,0,0,288,0,0,0,0,0,0,8,0,0,0,0,5,159,3,0,0,0,168,33,18,5,0,0,52,0,0,0,0,0,0,7,0,0,0,0,6,204,24,6,0,0,233,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,5,0,0,0,0,5,1107,190,38,14,8,1355
11301,17,362,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,5,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,19,5,0,0,0,25,0,0,0,0,0,0,3,6,0,0,0,3,37,12,0,0,0,44,5,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,46,20,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,7,3,0,0,0,14,5,0,0,0,0,5,325,86,29,11,17,464
11302,0,95,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,86,11,0,4,0,102
11303,8,978,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,39,18,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,70,3,0,0,0,0,3,3,0,0,0,0,7,93,7,0,0,0,104,5,7,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,108,18,5,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,10,4,0,0,0,0,4,14,0,0,0,3,22,0,0,0,0,0,0,871,203,83,34,13,1206
11401,3,978,0,0,0,0,0,0,3,0,0,0,0,3,68,0,0,0,0,75,38,8,0,0,0,50,6,0,0,0,0,3,0,0,0,0,0,0,115,5,0,0,0,128,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,12,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,36,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,0,0,0,0,0,7,982,117,47,15,7,1163
11402,4,375,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,11,4,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,26,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,12,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,350,51,15,7,4,430
11501,12,396,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,27,3,5,0,0,45,5,0,0,3,0,18,0,0,0,0,0,3,49,9,9,4,0,78,0,0,0,0,0,0,10,0,0,0,0,10,101,8,16,0,0,119,24,10,9,0,0,40,0,0,3,5,0,4,0,0,0,0,0,0,130,17,18,4,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,111,72,37,15,649
11502,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,101,24,8,3,0,143
11503,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,120,12,3,0,0,137
11504,0,142,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,9,4,0,0,0,0,6,0,0,0,0,0,0,19,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,31,6,0,0,205
11601,34,1108,0,0,0,0,0,0,0,0,0,0,0,3,48,6,0,0,0,55,79,29,14,11,0,138,8,7,16,7,3,48,8,0,0,0,0,8,144,54,32,15,8,246,0,0,0,0,0,0,12,0,0,0,0,12,142,39,11,3,0,192,19,15,11,10,3,51,4,0,7,0,0,11,5,0,0,0,0,13,190,53,24,16,7,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,330,171,83,48,1644
11602,11,592,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,33,10,0,0,0,53,10,9,3,5,0,23,3,0,0,0,0,3,73,14,9,5,0,100,0,0,0,0,0,0,3,0,0,0,0,3,75,0,0,0,0,73,21,11,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,102,18,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,531,174,68,29,12,812
11603,10,633,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,31,11,6,0,0,47,10,5,3,0,0,17,4,0,0,0,0,4,60,13,12,0,0,89,0,0,0,0,0,0,3,0,0,0,0,0,70,12,0,0,0,84,9,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,85,13,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,103,39,19,8,822
11701,7,180,0,0,0,0,0,0,8,0,0,0,0,8,22,0,0,0,0,24,27,8,0,0,0,32,4,7,6,0,0,13,0,0,0,0,0,0,58,12,6,0,0,76,0,0,0,0,0,5,78,0,0,0,0,85,733,104,25,9,4,876,122,214,57,20,10,420,6,11,10,4,0,27,12,6,0,0,0,20,959,330,97,32,13,1428,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,24,4,0,0,0,0,4,1131,383,130,48,25,1711
11702,24,631,0,0,0,0,0,0,3,0,0,0,0,3,140,5,0,0,0,143,114,192,19,0,0,319,16,18,77,30,3,141,5,9,0,0,0,9,268,223,95,31,10,618,4,0,0,0,0,9,44,0,0,0,0,44,572,21,9,0,0,600,49,78,5,0,0,135,4,3,16,4,0,23,6,0,0,0,0,12,677,107,34,3,0,821,0,0,0,0,0,0,3,0,0,0,0,8,32,4,0,0,0,37,10,14,0,0,0,22,0,6,5,6,0,11,0,0,0,0,0,4,46,23,12,0,0,85,0,0,0,0,0,0,1203,563,279,78,28,2155
11703,9,204,3,0,0,0,0,9,38,4,4,0,0,44,638,61,7,5,0,701,380,827,111,6,4,1335,112,196,500,140,46,996,4,6,4,3,4,25,1183,1095,629,151,48,3108,84,5,0,0,0,92,718,46,8,5,4,782,4590,628,295,102,46,5658,395,822,152,59,30,1458,35,36,57,21,6,158,95,37,20,4,10,162,5914,1570,537,188,94,8308,0,0,0,0,0,0,11,0,0,0,0,8,50,3,0,0,0,50,5,45,0,3,0,53,3,6,10,6,0,25,9,0,0,0,0,5,72,57,13,3,0,142,29,5,8,0,0,37,7267,2801,1216,358,157,11802
11801,7,228,0,0,0,0,0,0,4,0,0,0,0,6,112,12,5,0,0,130,108,212,17,4,0,347,31,42,115,32,4,229,5,6,4,0,0,16,271,262,140,38,4,721,14,0,0,0,0,13,81,0,0,0,0,86,2028,108,10,0,0,2142,222,503,47,7,4,786,14,17,34,9,3,84,22,7,3,0,0,40,2396,639,99,17,4,3147,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,37,4,21,0,0,0,21,0,0,6,0,0,6,6,0,0,0,0,6,41,23,3,0,0,72,8,0,0,0,0,8,2824,992,273,65,13,4170
11802,33,461,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,0,77,70,50,9,0,0,130,14,28,24,9,0,86,3,0,0,0,0,7,156,94,32,11,4,299,10,0,0,0,0,14,75,6,4,0,0,81,1892,117,18,0,0,2030,204,517,50,5,0,770,20,25,40,8,8,102,37,6,4,0,0,45,2234,670,109,19,6,3049,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,29,3,14,0,0,0,22,0,3,0,6,0,13,0,0,0,0,0,0,38,21,3,6,0,64,5,0,0,0,0,7,2616,891,235,75,51,3873
11901,33,728,0,0,0,0,0,0,4,0,0,0,0,4,30,8,0,0,0,37,70,14,4,0,0,91,33,12,5,3,5,63,6,3,0,0,0,9,144,35,12,3,8,199,9,0,0,0,0,8,13,3,0,0,0,20,205,42,14,0,0,261,27,26,16,11,0,81,4,3,0,0,0,7,14,0,4,0,0,17,268,75,35,13,3,389,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,7,3,3,0,0,12,3,0,0,0,0,5,0,0,0,0,0,0,20,3,6,0,0,29,5,0,0,0,0,10,904,242,114,48,41,1352
11902,64,671,0,0,0,0,0,0,0,0,0,0,0,3,55,12,7,0,0,69,22,15,4,3,3,47,12,13,7,5,9,44,0,0,0,0,4,6,94,38,23,10,12,173,5,5,0,0,0,8,39,3,0,0,0,49,758,272,123,37,11,1200,44,60,22,12,8,143,4,7,12,8,3,32,31,18,8,0,0,55,876,363,164,54,17,1483,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,0,0,17,9,3,4,0,0,20,1349,510,299,122,93,2369
11903,21,526,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,40,39,14,4,3,0,58,17,8,7,0,0,34,0,0,0,0,0,0,94,18,7,9,0,132,0,0,0,0,0,0,40,3,0,0,0,48,453,145,80,21,4,698,81,62,60,21,10,239,5,7,10,3,3,33,16,6,3,0,0,28,597,227,149,50,19,1045,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,4,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,8,0,4,0,3,16,5,0,4,0,0,9,1003,370,223,88,48,1732
11904,27,536,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,69,59,25,4,0,0,92,4,3,6,0,6,21,3,0,0,0,0,3,136,30,11,3,4,189,3,0,0,0,0,8,94,7,5,0,0,105,1221,236,77,14,7,1560,124,180,63,25,15,405,8,14,19,3,3,46,27,16,5,0,3,55,1479,446,167,44,27,2173,0,0,0,0,0,0,6,0,0,0,0,6,22,3,0,0,0,24,4,4,0,0,0,4,5,0,6,0,0,9,0,0,0,0,0,0,33,9,6,0,0,42,3,8,4,0,0,15,1971,607,236,79,61,2957
12001,0,246,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,38,19,10,0,0,0,36,0,0,0,5,0,5,3,0,0,0,0,3,66,17,3,5,0,82,0,0,0,0,0,0,38,0,0,0,0,36,622,66,12,0,0,703,102,89,25,3,0,214,0,6,0,3,0,9,11,0,0,0,0,17,777,160,35,4,0,981,0,0,0,0,0,0,6,0,0,0,0,6,18,4,0,0,0,21,4,13,0,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,27,14,0,0,0,43,0,0,0,0,0,0,1003,246,69,25,0,1351
12002,0,259,5,0,0,0,0,5,8,0,0,0,0,8,139,9,0,0,0,146,73,103,13,0,0,182,11,19,39,8,0,77,3,0,0,0,0,8,231,129,52,8,3,422,3,0,0,0,0,3,24,0,0,0,0,24,234,7,0,0,0,243,27,33,0,0,0,58,0,3,3,0,0,4,5,0,0,0,0,6,301,39,3,0,0,341,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,13,4,8,0,0,0,13,0,0,3,0,0,5,0,0,0,0,0,0,20,8,5,0,0,30,0,0,0,0,0,0,697,242,89,18,7,1050
12003,72,775,0,0,0,0,0,0,6,0,0,0,0,8,91,15,3,6,0,114,56,47,13,6,4,126,20,15,27,4,9,78,6,6,0,0,0,9,174,81,44,21,11,329,15,5,0,0,0,26,179,9,6,0,0,195,1869,481,265,85,17,2713,184,339,127,60,23,738,14,15,26,9,8,76,37,24,9,6,3,76,2308,877,435,157,52,3827,0,0,0,0,0,0,4,0,0,0,0,4,29,5,3,0,0,42,7,4,5,0,0,20,0,0,6,0,0,7,0,5,0,0,0,3,43,19,10,0,0,79,15,3,5,0,0,22,2871,1157,619,249,144,5039
12101,14,337,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,24,33,17,0,0,0,48,0,4,3,0,0,10,0,0,0,0,0,3,55,21,3,0,0,78,8,0,0,0,0,8,95,3,0,0,0,97,815,74,20,3,3,915,101,122,11,3,0,237,7,0,3,3,0,15,20,8,0,0,0,28,1033,212,41,13,4,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,1276,310,101,29,19,1732
12102,3,307,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,13,0,0,0,0,11,251,32,17,0,0,301,13,11,9,0,0,31,0,0,0,0,0,5,3,0,0,0,0,7,285,41,28,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,517,96,47,22,3,687
12103,6,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,22,5,0,0,0,0,5,21,0,0,0,0,21,191,7,0,0,0,202,34,22,3,0,0,62,3,4,0,0,5,11,3,0,0,0,0,3,256,39,8,0,5,304,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,442,80,27,14,14,573
