SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
10102161128,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,19,0,3,8,9,26,29,15,7,0,96
10102161129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,10,26,30,42,34,55,35,7,0,231
10102161130,0,0,3,0,7,7,5,0,0,16,0,0,0,0,0,0,4,0,0,3,0,7,4,4,4,4,6,0,3,30,4,19,74,63,55,71,47,7,7,350
10102161131,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,3,8,9,7,11,0,0,0,41,8,15,50,89,56,88,36,17,4,375
10102161132,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,14,36,41,21,60,63,32,12,4,289
10102161133,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,39,43,37,71,67,32,13,3,309
10102161134,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,8,8,20,22,32,25,25,15,0,159
10102161135,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,18,7,15,31,27,60,61,32,18,0,251
10102161136,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,4,0,0,10,12,17,29,44,77,54,43,18,0,291
10102161137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,13,3,6,28,32,50,40,29,20,0,215
10102161138,0,0,0,0,0,0,4,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,12,10,34,38,91,128,116,74,24,3,509
10102161139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,7,0,0,19,7,18,26,26,48,74,59,9,0,266
10102161140,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,0,21,12,22,19,59,81,59,46,16,0,316
10102161141,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,5,4,0,6,0,0,18,18,29,23,47,83,43,28,5,0,275
10102161142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,9,23,33,21,3,0,115
10102161143,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,20,3,20,19,13,50,40,20,5,0,174
10102161144,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,3,0,0,0,36,13,26,42,62,83,61,56,23,11,375
10102161145,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,6,5,7,4,8,0,0,43,19,33,59,64,106,83,68,30,3,465
10102161146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,13,15,16,31,29,65,60,36,18,3,272
10103101301,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,0,0,0,13,4,7,16,17,18,44,33,17,14,168
10103101302,0,0,0,0,0,3,5,4,9,28,0,0,0,0,0,0,0,0,0,0,0,4,5,7,5,14,5,5,3,49,10,16,45,56,54,70,69,33,34,386
10103101303,0,0,0,0,0,0,8,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,15,5,15,19,26,43,29,42,21,3,210
10103101304,0,0,0,0,0,5,9,12,0,30,0,0,0,0,0,0,0,5,0,4,0,3,7,0,7,5,5,0,0,38,10,19,52,37,40,56,56,46,6,322
10103101305,0,0,0,0,0,3,4,4,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,7,4,4,35,14,17,29,24,45,60,70,27,9,297
10103101306,0,0,0,0,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,9,3,8,24,13,11,28,36,13,0,143
10103101307,0,0,0,0,0,7,3,0,4,9,0,0,0,0,0,0,0,0,0,0,4,4,5,6,10,8,0,4,0,39,12,16,18,35,48,63,38,21,4,258
10103101308,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,3,0,14,4,9,26,30,29,49,43,21,0,208
10103101401,0,0,0,0,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,6,14,9,8,41,28,11,15,24,21,32,181
10103101402,0,0,0,3,0,6,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,14,9,17,45,58,48,42,31,21,4,284
10103101403,0,0,0,0,0,4,5,5,7,25,0,0,0,0,0,0,0,0,0,3,0,5,6,4,3,3,0,8,3,28,9,19,50,40,47,65,52,37,14,331
10103101404,0,0,0,0,5,6,0,8,6,19,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,6,3,7,37,3,34,80,57,53,69,46,33,11,385
10103101405,0,0,0,3,0,6,4,3,4,17,0,0,0,0,0,0,0,0,0,3,0,0,4,6,4,7,9,0,4,45,12,17,47,53,61,54,57,34,14,346
10103101406,0,0,0,0,0,0,4,12,5,21,0,0,0,0,0,4,0,0,0,3,3,0,0,0,4,6,8,8,3,28,13,30,66,35,71,79,56,38,27,409
10103101407,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,0,24,13,17,39,35,46,69,54,41,9,326
10103101408,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,9,17,26,32,31,17,15,4,163
10103101409,0,0,0,0,0,0,5,6,11,21,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,4,0,5,6,18,6,3,41,39,40,49,40,60,54,333
10103101410,0,0,0,0,0,0,6,3,3,15,0,0,0,0,0,0,0,0,0,0,3,3,7,6,5,0,0,0,4,26,15,25,60,44,44,57,46,31,20,336
10103101411,0,0,0,0,0,0,3,3,4,15,0,0,0,0,0,0,0,0,0,0,0,8,71,63,45,11,3,4,0,207,8,20,117,109,81,69,48,24,10,493
10103101412,0,0,0,3,0,3,3,7,4,22,0,0,0,0,0,0,0,0,5,4,0,0,6,0,3,5,0,0,0,17,14,37,70,90,72,75,51,34,12,453
10103101414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,9,15,14,20,28,25,14,3,145
10103101415,0,0,4,0,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,7,6,0,0,0,0,16,15,19,62,43,44,51,53,22,3,318
10103101417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,0,0,13
10103101419,0,0,0,0,0,3,9,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,19,10,22,60,46,50,72,60,54,12,398
10103101420,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,8,5,0,0,26,9,16,12,29,52,71,52,19,6,263
10103101421,0,0,0,0,0,6,4,5,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,8,6,4,3,38,6,21,39,52,51,51,43,35,7,312
10103101501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6
10103101503,0,0,0,0,3,3,10,6,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,18,13,16,30,16,25,39,46,17,4,205
10103101505,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,15,16,11,0,66
10103101511,0,0,0,0,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,11,5,7,3,43,0,9,26,31,32,48,38,30,7,211
10103101512,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,5,0,0,19,4,0,12,6,18,30,34,18,11,127
10103101514,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,12,21,9,33,28,13,17,5,137
10103101515,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,7,3,3,27,47,38,39,22,4,197
10103101516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,16,0,0,14,22,14,29,13,8,4,110
10103101517,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,5,18,15,28,28,20,15,3,139
10103101518,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,5,12,5,3,0,0,27,10,23,28,29,61,55,40,25,9,265
10103101519,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,3,4,23,11,13,22,32,46,72,46,21,10,266
10103101520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,14,0,0,9,12,30,23,27,11,0,116
10103101521,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,8,5,3,0,34,5,17,33,42,64,76,49,27,4,317
10103101523,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,12,9,9,15,23,34,36,27,18,3,170
10103101524,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,19,0,9,6,11,33,44,41,32,6,183
10103101525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,3,12,15,19,30,24,12,0,0,105
10103101526,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,3,0,18,4,14,35,19,49,47,11,15,4,193
10103101601,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,10,0,0,0,0,15,0,11,35,14,20,10,3,0,0,91
10103101602,0,0,0,0,0,6,3,7,4,18,0,0,0,0,0,0,0,0,0,3,0,8,7,3,0,5,4,0,4,40,11,26,54,51,61,65,63,24,14,369
10103101603,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,13,0,0,23,10,5,36,40,39,53,57,24,6,287
10103101604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,6,7,0,23,3,14,51,46,40,19,31,23,0,226
10103101605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,18,10,13,63,17,36,45,25,4,3,214
10103101606,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,3,0,25,21,27,39,79,108,104,72,11,9,466
10103101607,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,22,5,4,33,25,37,57,33,10,4,205
10103101608,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,3,16,11,25,45,72,43,18,3,241
10103101611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,36,22,16,14,4,3,0,115,10,41,96,52,75,56,23,6,5,355
10103101612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,16,4,11,21,3,5,11,0,0,0,63
10103101614,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,14,18,62,143,34,36,46,25,8,0,370
10103101615,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,17,31,65,50,49,50,43,13,0,328
10103101616,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,0,0,0,26,4,70,145,76,44,48,29,18,9,452
10103101617,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,15,0,7,4,5,0,0,33,14,52,124,44,62,39,27,12,0,372
10103101619,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,5,5,6,9,5,10,12,4,7,4,53,23,30,55,65,84,94,59,36,13,461
10103101620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,17,0,28,52,18,29,32,9,7,0,182
10103101621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,7,11,14,16,20,9,0,0,74
10103101622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,3,3,7,42,46,20,19,9,4,0,146
10103101623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,9,8,0,0,0,34,12,37,97,76,102,60,49,10,8,461
10103101624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101625,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,5,19,36,49,86,62,59,17,4,345
10103101626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,0,0,0,22,13,23,43,34,53,43,16,7,0,235
10103101627,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,0,6,0,0,19,27,36,71,74,146,60,56,22,8,492
10104101701,0,0,0,0,3,8,5,7,13,38,0,0,0,0,0,0,3,0,0,0,0,0,11,0,6,14,8,10,9,56,20,26,42,43,60,90,114,72,80,536
10104101702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,5,5,7,0,0,4,0,4,0,25,11,5,27,28,41,24,24,16,5,186
10104101703,0,0,0,0,0,0,8,3,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,7,4,13,5,42,13,11,27,30,36,67,91,75,52,395
10104101704,0,0,3,0,8,0,8,7,0,30,0,0,0,0,0,0,0,0,0,5,3,0,3,0,3,9,3,9,3,42,11,17,47,40,58,64,61,47,9,356
10104101705,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,5,3,8,7,9,7,3,0,0,43,4,9,24,23,36,36,37,26,8,205
10104101706,0,0,0,0,0,0,9,15,6,34,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,12,11,4,52,10,22,51,47,54,67,72,94,44,451
10104101707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101708,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,12,3,0,33,11,15,40,32,48,81,93,31,10,356
10104101709,0,0,0,0,0,6,3,7,0,18,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,9,4,0,29,15,42,61,88,125,157,127,41,7,660
10104101710,0,0,0,0,0,3,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,7,14,28,50,39,90,150,63,10,452
10104101711,0,0,0,0,5,8,6,4,4,23,0,0,0,0,0,0,0,0,0,5,0,0,3,5,6,0,4,0,0,21,16,19,34,53,77,91,69,28,11,395
10104101713,0,0,0,0,0,3,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,4,0,25,11,11,27,42,56,56,69,41,11,329
10104101714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101716,0,0,4,0,0,4,6,0,5,22,0,0,0,0,0,0,0,0,0,0,5,3,6,3,4,6,13,4,0,39,12,25,61,50,51,65,79,30,10,383
10104101717,0,0,0,0,0,0,8,6,4,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,19,3,18,41,41,31,41,50,40,13,272
10104101718,0,0,3,0,0,0,6,0,3,18,0,0,0,0,0,0,4,0,0,4,0,5,0,4,11,0,3,3,0,25,4,14,56,22,55,70,83,31,15,368
10104101719,0,0,0,0,0,0,6,6,0,18,0,0,0,0,0,0,3,0,0,3,0,5,4,0,4,6,4,0,0,21,10,15,34,31,41,57,84,36,9,320
10104101720,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,13,5,16,15,29,30,45,53,34,10,232
10104101721,0,0,0,0,5,0,6,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,11,0,0,30,13,14,49,37,51,52,49,18,8,296
10104101722,0,0,0,0,0,5,12,5,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,6,3,0,32,7,18,43,56,38,72,90,62,11,401
10104101723,0,0,0,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,7,3,3,5,31,10,16,51,28,58,69,80,23,5,338
10104101724,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,13,10,13,23,12,18,0,97
10104101801,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,5,0,3,4,3,3,3,5,0,20,8,8,24,28,36,53,66,35,13,263
10104101802,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,15,0,8,24,25,27,44,73,34,14,237
10104101803,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,3,13,4,11,19,32,68,85,50,16,3,293
10104101804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,3,0,22,0,0,16,16,16,40,44,34,15,172
10104101805,0,0,0,0,0,0,3,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,15,9,11,7,22,44,44,51,29,3,218
10104101806,0,0,0,0,0,4,3,6,0,17,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,4,6,3,0,35,11,20,32,50,54,72,88,28,4,372
10104101807,0,0,0,0,0,0,9,4,0,18,0,0,0,0,0,0,0,0,0,0,3,0,5,11,6,7,8,9,0,47,14,25,46,57,56,52,90,46,13,392
10104101808,0,0,0,0,7,0,7,5,0,19,0,0,0,0,0,0,0,0,0,0,8,0,4,3,6,9,13,11,5,52,14,7,29,50,72,70,95,64,20,421
10104101809,0,0,0,0,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,19,36,79,0,3,3,12,17,33,81,69,67,291
10104101810,0,0,0,0,0,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,17,16,37,29,29,47,54,31,8,263
10104101811,0,0,0,0,0,6,14,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,10,9,0,22,16,17,53,47,49,79,89,68,9,426
10104101812,0,0,0,0,0,3,0,3,3,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,8,0,11,8,44,7,14,47,27,49,77,74,59,20,377
10104101813,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,5,0,26,4,4,20,12,46,54,57,30,10,244
10104101814,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,18,11,3,15,22,38,44,49,31,5,218
10104101815,0,0,3,0,0,0,4,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,22,9,11,27,39,41,77,80,36,14,338
10104101816,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,4,3,4,0,33,7,9,25,39,40,74,82,40,9,325
10104101817,0,0,0,0,3,4,4,8,0,23,0,0,0,0,0,0,0,0,0,0,6,4,4,3,11,4,17,4,0,42,18,30,60,58,95,110,148,54,6,583
10104101818,0,0,0,0,0,0,11,9,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,22,10,17,31,29,59,58,108,82,19,410
10104101819,0,0,0,0,0,0,8,7,0,19,0,0,0,0,0,0,0,0,0,3,3,3,5,3,5,4,3,3,0,33,12,25,56,44,59,77,83,51,12,415
10104101820,0,0,0,4,0,3,3,8,0,21,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,6,5,3,25,5,15,29,26,55,40,51,23,10,255
10104101821,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,22,3,14,17,20,29,44,26,16,9,178
10104101822,0,0,0,0,0,0,9,6,10,25,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,5,4,4,0,30,4,21,26,33,41,61,82,65,59,398
10104101823,0,0,0,0,0,3,10,4,0,23,0,0,0,0,0,0,0,0,0,4,0,0,10,0,7,6,11,6,0,35,10,9,48,43,57,88,89,39,11,389
10104101824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101901,0,0,0,3,6,8,4,5,4,35,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,11,15,29,55,118,4,18,31,55,45,73,61,66,69,423
10104101902,5,0,0,0,0,8,4,12,6,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,9,6,28,15,27,54,46,55,50,49,60,28,370
10104101903,0,0,0,0,5,3,5,9,5,22,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,4,0,0,19,6,15,35,28,30,39,40,32,10,230
10104101904,0,0,0,0,3,0,4,14,4,25,0,0,0,0,0,0,0,0,0,0,5,0,3,5,10,3,0,0,0,32,13,38,49,44,48,67,26,32,12,333
10104101905,0,0,0,0,9,3,3,0,5,25,0,0,0,0,0,0,0,0,0,0,4,7,6,9,4,3,3,4,3,41,18,22,42,45,40,57,53,22,18,310
10104101906,0,0,0,0,5,3,6,3,3,22,0,0,0,0,0,0,0,0,0,0,5,0,0,9,5,6,4,6,0,39,19,24,64,71,70,69,53,29,10,411
10104101907,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,13,6,16,54,47,32,40,29,20,7,254
10104101911,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,20,3,10,33,33,59,69,68,44,10,322
10104101912,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,17,6,9,25,30,46,82,63,32,14,312
10104101913,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,16,7,16,32,37,40,74,79,37,14,332
10104101915,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,18,0,11,20,32,30,47,24,9,6,177
10104101917,0,0,0,0,0,9,10,5,0,24,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,11,9,3,5,40,20,41,65,97,117,134,104,37,10,622
10104101918,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,4,10,30,26,40,48,42,28,10,234
10104101919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,3,0,20,4,9,30,28,45,68,41,25,3,257
10104101920,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,22,7,16,23,24,43,54,35,22,13,238
10104101921,0,0,0,0,3,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,17,5,17,47,46,35,30,62,37,14,286
10104101924,0,0,0,5,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,4,0,0,25,14,10,25,61,66,104,60,20,4,362
10104101925,0,0,0,0,0,3,4,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,0,20,17,26,46,40,50,43,44,32,0,292
10104101926,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,24,0,11,23,28,31,52,67,39,18,271
10104101927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,9,14,22,22,32,18,4,0,110
10104101928,0,0,0,0,0,6,5,11,5,23,0,0,0,0,0,0,0,0,0,0,5,0,7,10,4,9,5,6,0,40,17,11,50,101,84,111,86,43,7,519
10104101929,0,0,0,0,0,5,3,5,0,13,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,3,3,0,9,10,15,42,21,21,33,32,22,0,186
10104101930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104101931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,4,7,12,5,0,37
