UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL112003,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,3,0,19,0,26,0,0,0,0,0,0,0,6,0,10,0,15,0,0,0,0,0,0,0,3,0,6,0,9,0,8,0,0,0,0,0,9,0,106,0,124,0,10,0,0,0,10,0,22,3,36,0,84,4,16,0,9,0,6,0,44,6,288,0,367,8,26,0,11,0,21,0,48,5,140,0,256,13,31,3,27,3,52,7,53,3,165,0,351,21,41,0,67,0,39,3,34,3,109,3,317,22,17,0,38,0,30,4,20,5,58,0,192,43,20,0,41,3,32,0,20,0,36,0,198,106,21,0,83,5,67,3,19,0,31,0,338,86,14,0,63,7,25,3,9,4,19,0,226,49,0,3,28,0,18,0,0,0,14,0,115,45,5,0,4,4,16,0,5,0,10,0,87,64,3,0,26,6,19,4,3
UCL112004,0,0,0,0,0,4,0,0,0,32,0,39,0,0,0,0,0,0,0,3,0,23,0,28,0,0,0,0,0,0,0,4,0,13,0,22,0,0,0,0,0,0,0,7,0,5,0,16,3,3,0,0,0,0,0,7,0,81,4,103,0,7,0,3,0,0,0,8,0,44,0,65,6,10,0,4,0,15,0,29,0,293,6,365,7,21,0,0,0,12,0,33,0,178,4,258,7,22,0,27,0,22,0,38,0,203,0,319,25,18,0,32,3,29,3,29,4,155,0,297,20,15,0,24,0,17,0,19,0,65,0,164,25,10,0,28,3,8,0,21,0,59,0,160,76,12,4,54,3,26,3,12,0,95,0,288,47,11,0,33,4,15,4,15,0,34,0,161,32,5,0,22,0,9,0,6,0,32,0,101,23,4,0,3,5,22,0,8,0,10,0,82,64,12,0,33,3,20,0,15
UCL112005,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,14,0,87,0,100,0,0,0,0,0,3,0,19,0,41,0,70,5,7,0,0,0,5,0,25,0,370,3,421,0,7,0,5,0,25,0,31,4,102,0,173,7,14,3,26,0,24,3,18,6,81,3,183,30,16,0,43,3,28,3,12,0,58,0,178,15,6,0,31,3,22,0,13,4,13,0,102,40,5,0,20,0,20,4,4,0,11,0,108,77,8,3,45,10,22,0,4,0,14,3,186,36,5,0,24,0,5,0,3,0,3,0,86,36,0,0,9,3,0,0,0,0,3,0,55,14,0,0,0,0,10,0,0,0,0,0,21,17,0,0,10,0,3,0,0
UCL112006,0,0,0,0,0,0,0,0,0,45,0,46,0,0,0,0,0,0,0,6,0,18,0,22,0,0,0,0,0,0,0,4,0,22,0,27,0,0,0,0,0,0,0,4,0,13,0,17,4,8,0,0,0,5,0,22,0,223,4,267,0,7,0,3,0,9,0,30,6,79,0,132,10,15,4,6,0,27,0,63,8,771,15,919,9,43,0,20,3,55,8,67,9,298,3,514,14,35,3,66,3,62,6,59,3,309,3,562,58,43,3,133,7,56,10,39,0,230,3,585,68,22,3,98,3,37,3,20,3,62,0,320,85,13,3,75,6,27,3,9,3,63,0,286,193,22,3,111,16,45,0,23,5,63,0,488,139,5,0,56,9,24,3,4,0,31,0,276,73,9,0,26,0,3,0,3,0,8,0,129,40,4,0,9,0,6,0,3,4,6,0,73,69,5,0,30,0,17,5,9
UCL112007,0,0,0,0,0,3,0,0,0,20,0,29,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,3,4,0,4,0,11,0,0,0,0,0,0,0,6,0,8,0,10,0,0,0,0,0,0,0,16,0,109,0,126,0,3,0,3,0,3,0,13,0,47,0,70,10,9,0,3,0,36,0,36,3,312,0,410,11,9,0,13,0,42,0,37,7,104,0,219,19,25,3,55,3,38,7,31,8,121,4,312,74,21,3,75,3,38,0,23,3,81,0,329,67,9,0,68,3,28,5,7,0,12,0,203,111,8,0,53,3,28,3,16,0,17,0,241,208,8,5,78,12,30,0,10,3,33,4,394,150,4,3,47,3,7,0,3,0,11,0,229,82,3,0,36,8,9,0,5,0,3,0,145,49,0,3,0,0,8,0,0,0,0,0,62,77,6,0,22,3,17,0,3
UCL112008,0,0,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,3,0,6,0,79,3,95,0,0,0,3,0,0,0,6,0,15,0,30,0,4,0,3,0,15,0,25,3,258,3,310,3,7,0,10,0,21,0,33,0,93,0,173,12,10,0,35,3,35,3,31,5,96,3,234,38,17,0,51,6,22,3,19,3,83,0,233,28,8,0,32,3,20,0,6,0,23,0,111,58,8,0,47,3,18,0,6,0,17,0,154,111,9,4,55,7,29,0,7,0,18,3,248,73,3,0,41,4,11,0,3,0,7,0,140,47,0,0,15,4,3,0,3,0,8,0,72,23,0,0,10,0,5,0,0,0,0,0,37,26,3,0,22,4,8,0,0
UCL112009,3,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,5,0,13,0,19,0,0,0,0,0,0,0,0,0,7,0,9,3,4,0,0,0,0,0,12,0,86,0,114,0,0,0,0,0,6,0,26,3,46,0,80,4,9,0,8,0,18,0,35,4,321,7,399,5,10,0,12,0,40,0,53,4,106,0,226,11,29,0,47,4,37,3,21,7,127,0,297,47,26,0,79,11,26,0,11,4,77,0,285,46,8,0,56,0,19,6,9,0,19,0,163,59,16,0,45,4,20,0,8,0,23,0,187,114,21,3,67,7,18,0,11,4,16,0,253,61,3,0,31,4,8,3,4,0,5,0,111,24,0,3,19,0,3,0,5,0,4,0,56,13,0,0,5,0,4,0,3,0,0,0,23,13,0,0,8,0,5,0,3
UCL112010,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,27,0,29,0,0,0,0,0,5,0,3,0,6,0,15,0,3,0,3,0,3,0,3,0,9,0,23,6,0,0,5,0,5,0,0,0,9,0,29,9,3,0,0,0,3,0,3,0,0,0,18,8,0,0,10,0,0,0,0,0,6,0,21,16,0,0,6,0,0,0,0,0,0,0,29,4,0,0,7,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
UCL112011,0,0,0,0,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,0,0,19,0,24,0,0,0,0,0,0,0,3,0,15,0,22,0,0,0,0,0,0,0,3,0,10,0,12,0,0,0,0,0,6,0,11,0,114,0,136,0,4,0,3,0,7,0,24,0,60,0,99,0,13,3,9,0,12,0,45,7,529,5,629,5,12,0,11,0,37,0,36,3,147,6,253,19,28,3,43,4,38,3,42,3,178,3,358,45,17,0,67,3,46,0,25,0,125,0,332,42,5,3,43,0,15,3,10,3,33,0,158,56,10,3,44,3,23,3,7,0,33,0,180,118,19,4,64,10,36,4,16,3,24,0,293,78,6,0,30,3,11,0,6,0,4,0,147,37,0,0,13,0,4,0,0,0,0,0,60,20,0,0,4,0,10,0,0,0,0,0,33,25,3,0,7,3,6,0,3
UCL112012,0,0,0,0,0,0,0,3,0,32,0,36,0,3,0,0,0,0,0,3,0,28,0,34,0,3,0,0,0,0,0,3,0,13,0,18,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,3,0,10,0,144,0,165,0,0,0,0,0,5,0,32,3,47,0,92,8,7,0,3,0,21,0,39,4,356,6,449,0,13,0,12,0,52,4,21,3,138,0,247,11,21,3,51,7,46,3,39,7,158,3,347,61,14,0,78,4,42,0,22,4,98,0,324,50,6,0,60,4,34,3,10,0,20,0,195,89,9,3,54,6,31,0,11,4,25,0,241,188,17,8,74,13,39,4,19,8,35,5,409,143,0,0,70,11,16,3,4,0,14,3,263,78,0,0,30,5,9,3,3,3,11,0,140,43,0,0,13,0,9,0,0,0,9,0,74,84,5,0,41,0,15,0,5
UCL112013,0,0,0,0,0,3,0,0,0,44,0,50,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,9,0,22,0,33,0,0,0,0,0,0,0,3,0,14,0,20,0,9,0,3,0,4,3,17,0,234,0,265,0,9,0,4,0,6,0,29,12,108,0,166,7,18,0,10,0,16,0,59,9,951,16,1094,13,31,0,16,0,44,4,64,5,390,8,578,27,44,0,58,0,49,3,57,6,448,0,695,71,41,3,120,3,45,3,49,3,289,7,626,55,15,3,67,3,23,0,16,0,77,0,275,87,14,6,70,5,25,0,23,0,94,0,329,179,23,3,107,5,55,10,23,4,90,3,495,143,16,0,77,7,21,7,10,0,31,0,306,61,7,3,28,7,7,3,3,0,17,0,147,44,0,0,12,3,15,0,0,4,3,0,90,83,5,4,44,3,12,0,8
UCL112014,0,0,0,0,0,0,0,0,0,20,3,25,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,6,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,106,6,129,0,0,0,3,0,5,0,31,5,47,0,95,0,20,3,4,3,28,3,33,4,383,11,484,10,10,3,17,0,53,7,41,3,146,8,301,21,18,0,55,7,62,3,43,6,146,3,351,73,14,3,74,5,46,3,24,0,105,0,343,71,11,7,59,4,32,0,7,0,21,0,208,79,6,0,56,3,25,0,7,0,20,0,205,181,13,3,89,14,34,0,16,6,30,0,386,122,0,5,52,0,11,0,4,0,7,0,209,50,4,0,14,0,3,0,5,0,3,0,80,32,0,0,4,0,3,0,0,0,4,0,49,45,8,0,35,3,5,0,4
UCL112015,4,0,0,0,0,0,0,0,0,39,0,46,0,0,0,0,0,0,0,7,0,32,0,31,0,0,0,0,0,0,0,10,0,14,0,20,0,0,0,0,0,3,0,4,0,7,0,17,3,3,0,5,0,6,0,19,0,146,0,186,3,6,0,0,0,13,0,24,0,49,0,101,3,5,4,10,0,33,0,49,7,447,3,558,4,31,0,19,0,47,0,71,8,180,0,359,25,31,0,57,3,66,3,64,3,202,0,454,91,31,0,115,8,60,0,28,11,127,0,477,62,12,3,99,11,34,3,21,0,47,0,286,114,22,0,92,6,45,3,15,3,44,0,344,319,15,4,132,15,48,5,13,10,52,0,612,185,11,4,77,3,26,3,7,0,22,0,346,113,3,8,38,11,17,3,4,0,12,0,205,53,3,0,5,0,17,0,0,0,9,0,87,90,3,3,37,4,20,0,6
UCL113001,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,3,3,6,0,8,0,0,0,0,0,0,0,0,0,5,0,10,0,6,0,0,0,0,0,7,6,80,0,96,3,7,0,0,0,8,0,11,0,36,0,62,3,6,0,3,3,6,0,24,7,342,3,401,8,8,0,6,0,13,3,35,4,147,0,222,10,16,3,21,0,22,3,26,0,160,0,268,32,23,3,39,3,17,3,14,3,108,3,243,13,3,0,43,3,10,0,9,0,26,0,116,34,10,0,24,0,11,0,11,0,38,3,133,75,8,3,48,3,12,0,7,0,36,0,201,31,5,0,30,0,12,3,5,0,12,0,111,18,0,0,19,0,0,0,0,0,7,0,47,3,3,0,0,0,8,0,0,0,7,0,27,24,3,0,12,0,3,0,6
UCL113002,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,6,0,72,0,82,0,3,0,0,0,3,0,13,0,22,0,40,3,0,0,3,0,3,3,19,4,287,5,322,4,7,0,3,3,8,0,25,6,93,0,152,7,17,0,21,3,14,0,17,0,129,0,215,20,12,0,24,0,15,4,9,0,88,0,180,15,5,0,11,0,6,0,7,0,18,0,66,17,4,4,10,0,8,0,7,0,15,3,68,30,5,0,24,4,14,3,3,3,20,0,105,15,3,0,7,0,0,0,3,0,10,0,47,15,0,0,4,0,3,0,0,0,4,0,25,3,0,0,0,0,3,0,0,0,3,0,7,6,3,0,0,0,0,0,3
UCL113003,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,7,0,101,4,124,0,0,0,4,0,3,0,10,0,33,0,51,4,3,3,3,0,5,0,26,4,293,4,355,7,9,0,7,4,24,3,37,3,69,3,161,13,19,0,19,3,26,3,15,3,85,3,182,18,9,4,26,0,19,0,10,3,61,8,154,19,3,0,16,3,15,0,0,0,4,0,67,22,0,5,27,0,22,0,0,0,12,5,100,72,3,3,44,7,33,6,3,8,14,0,193,76,3,0,27,7,6,0,0,0,0,0,124,44,0,0,12,0,3,0,0,0,0,0,67,21,0,0,3,0,4,0,0,0,0,0,30,29,0,0,10,0,7,0,0
UCL113004,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,35,3,43,0,0,0,0,0,0,0,3,0,13,0,22,4,0,0,0,0,6,0,12,0,128,5,155,0,3,0,3,0,4,0,7,0,42,0,67,0,6,0,5,0,13,3,5,0,55,0,99,11,3,0,14,0,5,0,7,0,20,0,67,7,0,0,8,0,8,0,4,0,8,0,38,12,0,0,7,0,6,0,0,0,9,0,39,35,3,0,21,0,7,4,7,0,12,0,84,18,0,0,10,0,0,0,0,0,3,0,31,14,0,0,4,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0
UCL113005,0,0,0,0,0,0,0,0,0,43,0,49,0,3,0,3,0,0,0,0,0,20,3,30,0,0,0,0,0,0,0,4,0,12,0,18,0,0,0,0,0,0,0,6,0,10,0,20,0,3,3,0,0,0,3,14,3,187,0,209,0,5,0,0,0,3,0,23,7,51,0,89,0,9,4,4,0,9,3,30,7,679,3,749,0,14,3,5,3,18,0,32,5,219,7,311,7,29,3,23,5,27,6,27,3,240,0,367,27,15,0,28,0,15,0,18,0,149,0,256,21,3,0,24,0,15,0,6,3,31,0,109,29,8,3,32,3,6,3,8,0,40,0,136,48,8,3,31,3,13,3,15,0,47,0,166,29,3,0,22,0,8,0,3,0,22,0,95,18,0,0,14,0,0,0,0,0,6,0,39,8,0,0,5,0,3,0,3,0,6,0,33,18,8,0,16,0,3,0,3
UCL113006,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,15,0,17,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,4,0,92,3,104,0,8,0,3,0,0,0,10,0,28,0,50,9,6,0,8,0,11,3,30,0,275,6,346,0,9,0,15,0,17,0,30,3,91,0,167,13,10,3,24,0,26,0,19,0,85,0,187,27,13,4,41,3,25,0,11,0,46,0,165,16,3,0,30,0,15,0,3,0,5,0,85,25,0,0,19,0,15,0,3,0,16,0,84,49,0,4,30,0,11,3,8,0,17,0,136,21,0,0,17,6,3,0,0,0,8,0,54,17,0,0,3,0,4,0,6,0,0,0,36,6,0,0,6,0,4,0,0,0,0,0,15,10,3,0,11,3,3,0,4
UCL113007,0,0,0,0,0,0,0,0,0,39,0,43,0,0,0,3,0,0,0,3,0,13,0,17,0,0,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,4,0,82,3,92,0,0,0,0,0,7,0,11,0,20,0,39,0,7,0,0,0,13,0,11,3,176,3,221,0,9,0,6,0,16,0,15,0,52,3,109,10,12,0,27,0,22,0,11,3,58,0,151,39,8,0,29,0,14,4,8,3,34,3,160,36,7,0,38,0,10,0,3,0,11,0,113,43,0,0,25,9,12,0,4,0,15,0,111,109,7,0,34,6,12,0,9,0,23,3,208,56,3,0,22,0,3,0,3,0,3,0,99,41,0,0,19,3,0,0,4,0,3,0,69,26,0,0,5,0,6,0,0,0,3,0,41,25,3,0,11,0,6,0,0
UCL113008,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,49,0,54,0,0,0,0,0,3,0,11,0,23,0,37,0,0,0,0,0,7,0,16,0,178,9,216,3,8,0,8,0,8,3,16,0,53,0,92,4,11,3,13,0,11,0,13,0,46,0,104,11,6,0,21,3,12,0,6,3,27,3,91,9,0,0,12,0,8,0,0,0,3,0,38,8,0,0,15,0,3,0,0,0,6,0,32,21,4,0,9,0,4,3,0,0,5,3,54,3,0,0,10,0,0,0,0,0,3,0,14,7,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL113009,0,0,0,0,0,0,0,3,0,17,0,19,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,0,62,0,72,0,3,0,0,3,0,0,18,0,30,0,54,0,4,0,0,0,0,0,12,3,169,3,198,3,7,0,3,0,6,0,21,3,109,0,149,6,7,0,12,0,6,0,21,0,153,0,208,16,5,3,17,0,12,0,24,0,97,0,173,16,8,0,10,3,14,0,13,0,42,0,117,24,12,0,18,0,15,0,7,4,40,4,118,38,11,4,41,4,29,0,16,3,48,0,190,44,6,0,27,0,7,3,8,3,20,0,110,22,3,3,9,5,5,0,5,3,8,0,70,20,0,0,3,0,12,0,0,0,3,0,37,32,5,0,14,0,3,0,0
UCL113010,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,6,0,7,0,12,0,0,0,0,0,0,0,7,0,8,0,13,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,3,0,9,0,77,0,94,0,0,0,0,0,3,0,13,0,33,0,58,0,3,0,0,0,8,0,18,0,269,3,300,5,10,0,10,0,18,0,18,0,73,4,139,4,9,0,18,3,29,0,16,3,63,0,137,31,6,0,24,3,23,0,9,3,42,0,146,25,3,0,25,0,16,0,7,3,6,0,87,25,0,0,19,0,16,0,0,0,5,0,79,89,8,0,41,3,23,5,0,0,11,0,178,50,3,0,26,0,3,0,0,0,3,0,83,21,0,0,6,0,0,0,0,0,0,0,35,11,0,3,3,0,0,0,0,0,0,0,17,11,0,0,4,4,3,0,0
UCL113011,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,12,0,12,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,53,0,57,0,0,0,0,0,0,0,11,0,26,0,47,0,4,0,0,0,4,0,12,0,193,3,226,0,3,0,8,0,19,3,5,0,78,3,120,4,3,0,14,0,21,0,12,0,86,0,157,8,6,4,7,0,21,3,8,0,32,0,86,9,3,0,8,0,8,0,3,0,7,0,38,15,3,0,14,0,9,0,0,0,7,0,54,53,5,0,30,0,10,0,0,3,14,0,117,24,0,0,15,0,3,0,0,0,3,0,47,27,0,0,6,0,3,0,0,0,4,0,38,11,0,0,0,0,4,0,0,0,0,0,17,10,0,0,5,3,0,0,0
UCL113012,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,3,0,13,0,18,0,0,0,0,0,0,0,3,0,4,0,12,0,3,0,3,0,0,0,3,0,110,0,121,0,3,0,0,0,3,0,9,0,44,0,66,0,6,0,3,0,5,0,19,3,366,4,411,0,8,0,3,0,22,0,33,0,199,4,277,6,18,0,16,3,19,0,36,7,165,0,272,11,9,0,43,0,28,0,16,0,99,4,210,10,4,0,16,0,24,0,13,4,29,0,105,31,4,0,38,0,16,0,6,0,18,0,128,83,9,0,49,7,21,0,4,0,33,0,212,63,6,0,33,3,10,3,5,3,7,0,134,25,3,0,16,0,0,0,0,0,8,0,54,29,0,0,3,0,3,0,0,0,5,0,42,19,3,0,12,0,3,0,3
UCL113013,0,0,0,3,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,0,0,5,0,35,0,43,0,0,0,0,0,3,0,7,0,3,0,12,3,3,0,5,0,3,0,12,4,118,0,140,0,6,0,7,0,8,0,16,0,36,0,75,3,9,0,27,0,8,0,11,0,40,0,104,28,12,0,21,0,12,0,12,3,23,0,102,14,5,0,20,0,7,0,3,0,8,0,53,22,0,3,11,0,7,0,0,0,5,0,60,49,3,0,22,4,13,0,3,3,11,0,112,28,3,0,21,4,6,0,3,0,3,0,76,26,0,0,10,0,0,0,3,0,0,0,42,9,0,0,7,0,7,0,0,0,0,0,28,26,0,0,19,3,7,0,0
