CED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
CED137,3,4,0,0,0,6,3,0,3,680,8,706,4,4,0,0,0,0,0,24,0,158,0,191,0,3,0,0,0,0,0,46,4,80,0,143,0,0,0,0,0,5,0,56,0,41,0,104,0,25,3,0,0,22,0,84,6,482,9,627,0,28,0,9,0,58,0,121,3,170,0,390,11,93,9,21,0,133,6,112,12,933,14,1340,14,89,5,45,3,174,8,130,12,374,7,863,59,155,13,164,3,275,13,139,12,403,5,1242,153,112,5,282,12,227,11,106,14,281,4,1203,175,62,4,217,25,212,14,65,14,118,3,900,285,60,10,237,21,160,11,35,12,141,3,974,960,66,22,341,41,345,7,79,16,172,10,2073,903,46,7,245,35,113,17,53,5,109,0,1541,781,33,12,174,14,38,0,22,4,59,0,1143,591,17,6,60,13,137,5,13,4,26,0,870,1263,51,23,222,51,156,16,59
CED138,11,0,0,5,0,4,0,0,3,151,0,179,3,4,0,0,0,0,0,12,3,105,3,136,3,3,0,3,0,0,0,27,3,65,4,108,0,0,0,0,0,0,0,14,0,42,0,63,11,26,3,14,0,8,0,71,12,636,12,795,9,28,0,18,0,42,0,111,7,294,7,513,22,102,8,23,4,57,4,221,26,2458,39,2966,32,100,3,69,12,157,11,255,26,952,7,1626,70,200,13,184,9,186,17,214,21,1021,22,1966,205,171,14,336,20,166,18,148,15,707,16,1811,145,81,4,271,12,108,13,82,11,205,3,939,247,73,12,243,21,96,17,65,9,218,10,1003,563,106,16,390,37,152,16,67,15,278,9,1649,349,51,10,212,24,77,15,46,7,92,4,891,206,20,0,106,12,21,8,15,5,58,3,454,99,15,7,30,0,38,0,13,5,31,3,243,179,49,12,111,18,50,10,39
CED139,24,3,0,6,3,10,0,3,3,129,3,184,8,3,0,3,0,4,0,14,0,101,3,133,3,6,0,4,0,12,0,24,5,64,0,112,3,0,0,0,0,3,0,25,3,39,0,77,26,19,5,21,0,20,3,72,9,613,11,801,21,20,0,19,0,47,0,101,10,205,4,414,58,55,20,50,4,130,8,177,27,2067,36,2627,66,76,3,106,7,185,3,228,29,643,5,1356,160,128,16,272,8,259,19,178,24,722,12,1802,342,112,13,411,30,181,18,108,30,401,6,1654,230,48,5,290,26,134,11,70,10,102,3,924,384,61,22,282,24,114,5,42,11,125,7,1077,807,60,21,398,47,150,12,50,17,157,8,1718,495,32,10,229,30,54,9,20,8,48,3,933,286,17,9,112,15,33,9,5,0,21,0,506,146,3,4,45,5,35,0,4,3,25,3,276,267,22,17,125,11,52,3,15
CED140,4,0,0,0,0,9,0,3,0,164,5,188,4,0,0,0,0,0,0,17,0,78,0,100,0,5,0,0,0,5,0,19,0,53,0,78,0,0,0,0,0,0,0,5,0,38,0,55,12,22,3,3,0,12,0,60,3,525,6,645,6,13,0,3,0,22,0,67,0,227,0,358,10,42,4,27,0,62,5,130,10,1847,31,2171,21,67,10,41,8,150,3,202,19,816,5,1347,50,94,0,131,13,177,9,179,18,891,16,1583,122,94,5,221,7,173,11,140,8,621,4,1411,100,58,3,187,15,137,6,54,9,191,4,765,218,37,4,200,13,131,7,59,10,192,3,875,620,74,11,336,27,204,17,62,18,227,10,1587,464,32,17,231,24,64,8,48,7,107,0,1007,327,22,15,121,25,29,8,10,8,38,0,595,177,9,9,50,15,73,3,8,3,24,0,370,310,34,12,153,11,59,8,34
CED141,3,0,0,0,0,0,0,3,0,156,0,164,0,0,0,0,0,0,0,12,0,83,0,102,4,3,0,0,0,0,0,21,0,72,0,94,0,0,0,0,0,3,0,18,0,52,0,73,9,13,0,6,0,7,0,52,0,630,12,722,3,11,0,4,0,17,0,86,8,248,3,385,0,42,4,25,0,51,0,160,11,2585,29,2914,14,52,3,40,3,136,3,184,17,913,13,1381,30,96,7,116,7,181,4,187,33,1053,13,1730,150,78,8,250,13,169,7,123,24,663,18,1497,137,35,9,206,14,150,3,72,16,204,3,848,210,39,11,214,19,117,14,60,13,200,3,897,589,62,18,356,39,213,22,58,17,205,4,1594,456,33,6,250,19,61,13,30,8,73,0,946,291,18,4,123,13,32,3,15,3,34,0,544,159,7,4,54,10,60,0,4,3,33,0,332,221,23,0,122,13,64,0,25
CED142,7,3,0,3,0,8,0,8,4,529,0,565,3,5,0,3,0,0,3,27,0,74,0,117,0,9,0,4,0,5,0,46,3,50,0,125,0,0,0,0,0,3,0,45,0,35,0,94,3,43,0,5,0,9,0,54,4,261,3,373,0,36,0,6,0,39,7,101,5,87,0,281,12,155,7,15,0,83,11,104,5,456,9,850,24,188,4,52,3,125,10,87,11,148,4,658,50,264,7,165,8,208,16,80,9,211,5,1022,158,183,14,296,16,184,18,73,10,161,3,1106,195,107,8,310,19,210,4,68,5,67,3,988,399,77,9,325,25,196,5,36,3,101,0,1174,1641,110,30,493,46,432,17,66,15,169,9,3036,1756,57,28,456,48,140,14,54,3,72,8,2621,1595,32,23,278,40,101,6,21,0,65,0,2166,1282,26,20,121,42,328,3,25,10,34,5,1884,3878,88,55,599,117,374,19,82
CED143,3,0,0,0,0,3,0,3,0,139,0,156,0,0,0,0,0,0,0,5,3,59,0,67,3,0,0,0,0,3,0,15,0,27,0,51,0,0,0,0,0,0,0,14,0,6,0,22,0,9,0,6,0,9,0,34,0,186,3,246,3,7,0,0,0,12,0,48,3,92,0,167,7,25,0,8,3,20,0,55,3,431,3,554,9,44,0,21,0,56,3,84,4,288,3,512,31,94,4,59,9,93,6,101,14,418,3,825,78,98,4,119,3,94,8,88,9,318,3,823,95,44,8,134,5,94,3,63,4,183,0,640,163,44,8,130,7,83,9,60,4,183,3,703,732,81,15,310,30,210,11,127,13,308,9,1838,736,54,19,253,34,94,9,48,9,225,3,1474,694,23,7,180,26,53,12,42,7,109,0,1156,555,24,6,71,12,181,3,47,5,84,0,986,1914,123,31,477,60,346,19,187
CED144,0,0,0,0,0,5,0,0,0,465,3,484,0,0,0,0,0,0,0,17,6,147,0,172,0,3,0,0,0,7,0,48,6,106,0,169,0,0,0,0,0,8,0,39,4,65,0,114,4,14,0,0,0,19,3,77,9,648,8,788,0,22,0,7,0,75,0,122,11,211,3,449,4,72,4,18,0,132,7,152,18,1375,22,1800,23,81,4,60,3,265,8,108,14,326,10,896,47,118,6,139,6,273,8,103,16,290,14,1025,148,92,8,248,18,205,7,66,10,188,8,992,122,44,0,178,9,130,3,27,10,53,3,573,221,37,3,168,16,103,3,25,3,47,0,632,544,39,4,197,29,140,3,35,8,65,11,1080,413,6,10,117,17,57,3,11,6,24,5,665,247,12,7,38,6,20,0,4,3,10,0,353,181,0,0,27,5,33,0,0,0,4,0,261,242,4,3,62,12,24,0,4
CED145,4,0,0,0,0,4,0,5,3,139,0,154,3,3,0,0,0,0,0,14,0,43,0,62,0,0,0,3,0,0,0,14,3,17,0,38,0,0,0,0,0,3,0,7,0,13,0,21,0,13,0,0,0,3,0,31,4,144,0,200,3,8,0,3,0,17,0,46,3,56,0,129,3,48,5,7,0,29,0,55,0,299,4,445,7,52,0,16,4,43,9,86,9,183,3,406,33,105,3,64,3,86,3,80,3,239,3,620,62,114,0,133,0,87,6,80,11,215,5,725,92,50,4,143,12,72,3,53,8,105,4,538,165,54,9,168,12,82,7,51,7,152,5,709,650,85,21,310,27,233,8,107,3,222,3,1678,764,59,9,250,36,121,7,61,3,144,0,1459,789,46,6,182,22,62,9,54,5,110,3,1284,683,16,16,85,19,161,3,44,16,82,3,1130,2445,161,60,654,72,415,11,201
CED146,3,0,0,0,0,3,0,0,3,307,4,328,0,3,0,0,0,0,0,14,0,142,0,158,0,0,0,0,0,0,0,24,3,61,0,93,0,0,0,0,0,6,0,18,0,56,3,81,0,9,0,0,0,11,0,31,6,520,7,588,3,5,0,4,0,35,0,58,7,164,5,284,10,27,0,17,0,102,0,105,16,1159,13,1441,10,25,4,27,3,189,0,80,10,268,3,628,39,34,3,98,10,230,5,78,24,260,6,798,141,31,3,133,9,182,7,50,9,139,9,713,137,16,10,113,15,151,6,23,8,47,0,513,195,21,3,87,18,89,3,19,5,47,4,490,625,26,16,209,22,142,8,24,5,40,3,1128,447,11,11,105,22,45,3,9,7,13,0,668,264,3,7,57,14,20,0,0,0,10,0,373,141,7,0,13,3,25,0,3,3,3,0,206,161,3,0,31,8,26,3,4
CED147,0,0,0,0,0,4,0,3,0,205,6,222,6,0,0,0,0,3,0,9,3,117,4,140,3,7,0,0,0,3,0,14,3,70,0,102,0,0,0,0,0,3,0,21,0,41,0,67,3,11,3,3,0,9,0,46,10,659,13,758,0,16,0,15,0,22,0,91,3,296,8,454,15,45,4,15,0,70,0,176,14,2397,37,2784,18,65,3,32,5,121,6,201,13,826,9,1305,56,88,5,132,10,202,16,158,25,921,13,1620,154,110,6,242,15,193,15,113,15,577,11,1447,149,33,6,204,17,180,12,71,16,176,8,873,235,45,4,226,18,122,10,49,13,170,0,900,635,65,22,374,38,202,20,49,11,207,3,1622,415,22,15,207,33,69,13,34,4,71,3,881,253,18,10,116,11,29,0,10,3,46,0,493,122,7,3,40,11,59,0,10,6,23,0,277,214,20,4,96,21,69,3,33
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
