CED_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED135,4912,250,8,5175,200,37,0,0,237,38,3,46,283,14,0,297,271,46,3,9,321,29,9,34,353,19,0,373,468,82,3,11,556,70,7,81,639,30,0,669,4594,625,41,67,5328,182,43,226,5551,278,12,5836,2315,570,36,86,3012,114,29,143,3151,574,14,3742,19,0,0,19,44,0,0,0,44,0,30,73,6927,1198,85,168,8378,295,71,370,8748,855,56,9659,950,132,6,8,1101,40,9,48,1149,68,0,1214,916,162,15,7,1104,19,3,22,1130,42,0,1172,32,8,3,0,47,0,0,0,42,0,0,49,17,0,0,21,37,0,0,0,33,3,0,38,1919,305,26,37,2284,58,11,71,2358,114,0,2472,65,15,0,0,82,18,0,18,100,9,0,109,87,21,0,3,111,12,4,13,130,9,0,133,155,37,0,3,192,26,4,31,227,16,0,243,2070,341,28,43,2478,84,18,103,2579,131,0,2715,864,240,16,40
CED136,4624,176,9,4813,51,12,3,3,73,17,0,17,91,6,0,101,172,23,0,3,196,12,0,12,207,17,3,230,220,32,3,7,268,30,0,30,302,23,3,329,4204,460,87,50,4803,109,15,124,4922,207,15,5142,1379,185,40,35,1634,93,15,104,1737,266,4,2005,8,0,0,3,15,0,0,0,15,0,10,28,5588,647,130,91,6453,199,25,222,6677,466,26,7173,872,71,16,5,962,17,3,21,984,57,0,1041,1306,137,28,11,1491,22,0,24,1511,67,3,1578,40,3,12,0,54,0,0,0,54,9,0,62,13,0,0,19,34,0,0,0,34,4,0,41,2230,217,52,45,2544,40,5,41,2584,132,5,2717,30,10,0,0,41,3,0,4,47,3,0,48,81,5,0,0,95,3,0,6,102,13,0,109,110,12,0,3,135,7,3,9,146,15,0,163,2345,229,53,45,2672,45,7,59,2728,144,5,2877,577,93,15,16
CED137,4754,158,4,4907,67,12,0,0,81,15,0,15,91,3,0,91,137,18,3,7,160,10,3,15,174,3,0,179,204,27,3,4,232,21,3,28,267,5,0,271,4297,492,43,52,4881,107,24,133,5014,166,4,5179,1365,243,27,31,1669,45,16,62,1732,224,6,1962,3,0,0,8,7,0,0,0,7,0,16,24,5665,740,71,90,6565,153,41,192,6759,391,28,7169,1041,95,7,5,1153,33,10,45,1190,47,0,1238,1072,165,8,13,1259,24,9,32,1290,41,3,1332,30,0,7,3,36,0,0,0,36,8,0,43,12,3,0,13,27,0,0,0,27,3,0,31,2160,263,23,32,2470,58,14,70,2543,101,5,2648,38,0,3,0,39,9,0,9,47,0,0,48,47,10,0,0,58,7,4,11,71,4,0,70,85,10,3,0,95,16,4,19,115,3,0,117,2238,274,26,32,2568,73,20,91,2662,106,5,2768,566,99,12,20
CED138,4152,199,7,4357,23,8,0,0,31,4,0,4,37,3,0,43,85,25,0,3,111,5,3,9,121,9,0,127,110,32,0,3,146,8,3,13,160,10,0,170,3327,740,68,71,4207,85,20,108,4313,204,7,4527,876,218,27,21,1141,45,8,54,1202,197,6,1403,6,4,0,3,13,0,0,0,13,0,17,32,4214,960,93,101,5369,130,32,159,5529,403,24,5959,734,134,11,6,884,13,0,13,897,49,0,943,1077,265,12,11,1370,16,8,29,1391,64,0,1461,28,11,19,0,55,0,0,0,58,6,0,65,21,0,0,15,29,0,0,0,32,0,0,35,1855,408,45,38,2344,27,13,46,2385,116,3,2508,20,10,0,0,30,4,0,4,36,0,0,33,38,14,0,3,55,5,0,5,61,4,0,67,58,20,0,3,83,10,0,10,97,5,0,97,1915,433,45,40,2426,43,13,57,2476,121,3,2604,358,95,9,3
CED139,5177,189,11,5376,43,9,0,0,53,22,0,22,67,7,0,85,90,13,0,3,106,5,3,6,115,5,3,119,130,24,0,3,155,21,3,30,185,16,6,199,4646,457,71,74,5249,85,21,112,5357,201,14,5577,1148,128,28,36,1340,67,10,80,1419,292,3,1713,4,3,0,8,10,0,0,0,10,5,17,27,5799,587,96,116,6602,148,35,189,6784,500,33,7313,1201,108,10,12,1340,20,6,27,1362,54,0,1416,1433,139,18,15,1605,12,3,16,1614,47,3,1666,42,10,18,0,62,0,0,0,62,5,0,66,17,3,0,17,42,0,0,0,40,0,0,40,2689,260,46,51,3044,30,7,41,3085,107,3,3192,28,5,0,3,36,14,0,14,46,6,0,49,34,10,0,3,48,5,0,4,52,0,0,52,64,13,0,6,82,17,0,17,100,6,0,105,2757,272,46,52,3127,47,9,53,3178,112,3,3296,445,68,17,13
CED140,4327,175,10,4514,37,3,0,0,45,5,0,4,45,4,0,53,138,11,3,0,151,6,0,6,158,6,0,163,170,15,3,3,195,10,0,10,208,9,0,219,3869,455,60,82,4467,55,16,76,4542,185,10,4734,1111,126,28,35,1308,44,6,50,1352,127,0,1481,9,3,0,4,21,0,0,0,21,0,11,31,4990,580,94,120,5791,99,24,124,5915,315,21,6247,825,100,9,11,949,8,4,11,960,47,0,1003,1404,158,15,12,1585,18,0,19,1599,42,0,1640,36,3,12,0,55,0,4,4,55,4,0,54,12,0,0,9,26,0,0,0,26,3,0,26,2279,265,38,30,2604,24,5,32,2636,94,0,2736,16,3,3,3,25,0,0,0,27,7,0,35,56,7,0,0,69,12,0,12,77,3,0,82,76,11,3,3,95,12,0,12,103,12,0,115,2353,272,38,32,2696,39,5,46,2744,106,0,2848,495,65,17,11
CED141,4579,179,3,4761,30,7,0,0,41,3,0,3,46,10,0,56,120,15,0,3,137,11,0,11,147,6,0,155,150,19,0,3,174,17,0,17,188,18,0,209,4100,457,76,39,4668,88,15,101,4770,194,3,4971,960,98,22,20,1098,40,3,43,1144,197,16,1359,5,0,0,3,12,0,0,0,12,0,5,17,5063,558,103,59,5781,129,20,145,5926,392,22,6345,747,90,7,5,850,14,4,22,872,69,5,944,1424,148,23,12,1606,26,4,27,1639,53,0,1690,28,10,11,0,44,0,3,4,48,3,0,47,13,0,0,14,28,0,0,0,28,0,0,34,2208,249,40,34,2535,40,11,49,2587,125,3,2714,24,3,0,0,34,0,0,0,33,4,0,38,63,10,0,0,70,0,0,0,73,3,0,78,92,9,0,0,98,0,0,3,101,11,0,111,2297,262,40,34,2634,44,14,54,2685,137,3,2829,451,61,20,11
CED142,1854,84,0,1941,24,3,0,0,27,3,0,3,37,0,0,37,46,4,0,0,52,8,0,8,62,8,0,68,74,9,0,0,84,8,0,8,93,5,0,102,1609,211,22,30,1877,58,10,72,1949,90,0,2043,386,53,14,0,457,16,4,17,473,90,3,566,3,0,0,5,4,0,0,0,4,0,0,7,2000,267,41,37,2342,70,14,85,2429,183,3,2615,348,51,3,3,402,10,3,13,415,29,0,446,287,46,10,6,342,4,0,4,353,20,0,371,5,0,0,0,7,0,0,0,7,0,0,7,3,0,0,4,10,0,0,0,9,0,0,9,637,95,11,12,760,22,5,20,783,49,0,834,8,0,0,0,12,0,0,0,10,3,0,12,21,3,0,0,26,0,0,0,26,0,0,28,30,3,0,0,34,0,0,0,31,3,0,40,664,101,11,17,794,23,5,20,815,52,0,869,113,25,3,3
CED143,5784,179,4,5967,34,4,0,0,36,3,0,3,38,3,0,44,146,14,0,3,168,6,3,13,174,4,0,180,183,11,0,3,204,12,3,14,214,7,0,224,5350,415,46,59,5871,100,21,124,5998,191,4,6191,1657,108,30,22,1814,28,10,31,1845,77,0,1925,11,3,0,3,16,0,0,0,16,0,12,25,7016,521,77,83,7700,130,31,162,7857,270,13,8141,1129,119,5,4,1257,37,15,49,1304,82,0,1381,1594,123,12,21,1745,22,0,28,1775,25,0,1799,34,9,6,0,48,0,0,0,48,3,0,47,14,0,0,8,23,0,0,0,23,3,0,25,2765,249,23,30,3069,60,15,76,3145,111,0,3257,23,0,0,0,24,0,0,3,32,0,0,28,64,3,0,0,71,3,0,3,70,0,0,77,87,7,0,3,95,6,0,8,106,0,0,106,2852,252,22,34,3165,65,15,81,3250,113,0,3360,735,50,6,10
CED144,4020,265,15,4303,60,22,5,0,84,21,0,25,110,10,0,120,146,61,0,11,218,24,8,33,252,11,0,271,205,86,5,11,305,51,9,60,359,25,0,387,3436,625,57,84,4206,130,49,179,4380,290,15,4686,2394,896,65,126,3484,187,43,235,3719,890,41,4642,12,11,0,13,44,0,0,0,44,7,54,102,5846,1537,121,224,7731,321,90,411,8142,1185,106,9433,815,121,9,6,951,26,12,40,991,77,3,1072,901,205,9,11,1135,24,6,31,1163,88,0,1252,20,12,10,0,38,0,0,0,38,3,0,42,16,6,0,24,49,0,0,0,51,4,0,61,1755,343,25,43,2168,57,19,71,2241,178,6,2429,29,18,0,0,53,12,0,12,61,4,0,63,67,29,0,6,105,10,9,15,118,13,3,134,99,48,3,5,157,19,9,29,180,14,3,202,1856,393,25,51,2325,72,27,102,2426,196,10,2627,1036,397,29,84
CED145,4247,124,7,4375,28,0,0,4,30,0,0,0,34,0,0,34,90,5,0,0,91,5,0,4,97,0,0,97,113,11,0,4,128,6,0,10,132,0,0,132,3858,348,38,64,4306,54,18,74,4378,124,7,4507,1119,77,7,22,1235,31,0,29,1265,83,0,1345,0,0,0,11,8,0,0,0,8,0,9,25,4981,425,44,93,5548,88,17,105,5651,208,18,5876,801,94,0,5,898,23,3,24,930,39,0,971,945,90,8,9,1053,17,0,17,1069,25,0,1092,22,3,0,0,30,0,0,0,30,3,0,35,10,0,0,11,27,0,0,0,25,0,0,26,1787,186,7,30,2009,41,4,45,2054,69,5,2121,20,0,0,0,24,0,0,0,27,0,0,24,25,3,0,0,31,4,0,4,37,5,0,40,44,3,0,0,52,7,0,9,60,3,0,65,1833,191,9,30,2062,47,5,52,2109,71,5,2189,558,38,3,7
CED146,4891,249,7,5148,83,18,0,0,106,21,3,26,135,15,0,148,184,41,0,0,221,23,8,28,249,25,0,280,270,62,0,0,329,40,9,55,382,36,0,428,4329,617,73,93,5113,135,27,159,5274,293,13,5572,2213,701,44,112,3065,136,49,183,3245,1006,20,4270,13,7,0,10,27,0,0,0,25,7,58,96,6554,1317,114,211,8201,266,77,344,8546,1304,90,9942,1339,132,23,7,1507,29,9,38,1544,98,5,1646,1152,209,14,16,1394,18,4,26,1425,82,5,1507,38,8,13,0,57,0,0,0,54,3,0,60,24,6,0,28,58,0,0,0,58,10,0,72,2558,352,44,60,3015,52,19,64,3086,191,9,3288,57,6,0,0,62,14,4,12,75,8,0,85,77,24,0,0,105,13,0,16,119,11,0,131,134,35,0,0,169,20,7,27,192,21,0,217,2694,383,44,56,3182,68,26,95,3276,210,9,3496,1115,350,22,62
CED147,4732,196,11,4936,64,12,0,0,75,6,0,6,85,4,0,83,146,12,3,0,160,7,3,13,175,6,0,180,205,31,6,3,239,12,3,17,255,10,0,267,4296,457,86,60,4891,76,21,94,4987,209,8,5208,1292,207,29,28,1558,34,8,49,1602,235,0,1840,10,0,0,0,9,0,0,0,9,0,8,25,5595,668,112,92,6464,107,35,145,6601,444,23,7069,850,104,8,5,972,19,5,27,1004,46,0,1048,1515,164,25,20,1723,16,3,21,1747,38,0,1785,49,5,16,0,72,0,0,0,72,8,0,83,9,0,0,15,22,0,0,0,22,0,0,27,2428,282,51,37,2798,39,13,52,2845,95,0,2946,27,5,0,0,37,0,0,3,38,4,0,40,58,0,0,0,67,3,0,4,75,3,0,81,92,6,3,0,96,8,3,7,108,8,0,119,2519,284,49,38,2895,48,16,61,2952,102,0,3063,594,98,14,11
CED194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
