SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,9,0,23,0,0,3,7,5,0,9,0,27,219,175,155,133,92,77,27,5,890,44,23,26,16,15,3,3,0,138,271,199,186,156,116,83,42,5,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,207,231,223,164,168,116,54,9,1158,40,35,39,17,15,19,9,0,171,246,259,259,187,185,136,57,8,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,5,9,0,30,0,5,3,7,5,5,9,0,31,431,405,375,298,257,192,82,13,2050,85,54,66,30,30,26,11,0,305,519,461,442,337,302,217,95,16,2387
SAL10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,12,5,4,8,13,0,0,58,0,0,0,0,0,0,0,0,8,20,12,6,7,12,12,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,18,8,5,4,55,0,0,0,0,0,0,0,0,3,7,10,7,7,18,7,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,17,12,12,30,21,4,4,118,5,5,0,0,0,0,3,0,16,24,21,16,19,32,23,7,4,139
SAL10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,11,5,0,3,30,0,0,0,0,0,0,0,0,3,3,4,4,3,12,5,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,5,3,0,0,26,0,0,0,0,0,0,0,0,5,6,3,5,6,5,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,7,13,12,4,3,57,0,0,5,0,0,0,0,0,7,4,7,9,12,12,12,5,3,68
SAL10025,5,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,4,4,18,26,27,46,36,31,15,200,7,20,33,31,50,36,31,15,216,877,851,779,833,751,478,223,63,4851,26,27,35,15,23,23,18,46,209,907,899,840,884,820,542,269,124,5276,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,8,3,13,8,0,0,37,5,5,4,3,14,8,0,0,37,911,923,843,959,835,543,294,95,5402,27,37,27,23,15,11,30,66,246,932,973,875,988,868,563,322,165,5688,6,3,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,8,4,18,34,37,60,46,31,19,238,11,22,31,36,62,46,31,19,255,1783,1780,1618,1793,1591,1027,510,158,10255,46,64,67,39,41,42,48,112,456,1841,1868,1717,1871,1690,1110,591,285,10968
SAL10026,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,17,23,38,17,12,122,0,7,3,17,27,38,17,12,123,388,422,347,345,407,328,182,48,2467,29,24,25,24,7,9,11,8,136,416,454,371,391,441,380,208,68,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,16,0,0,0,4,9,3,0,0,19,401,448,360,389,466,402,236,131,2831,16,17,23,15,8,19,10,22,137,418,473,388,404,484,418,250,149,2983,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,9,20,30,43,20,14,141,0,6,9,20,33,43,20,14,143,789,867,706,730,872,731,415,182,5295,45,41,48,38,19,25,26,22,272,837,919,759,787,925,797,457,220,5709
SAL10027,0,7,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,3,0,7,16,16,23,14,13,96,4,5,5,14,20,23,14,13,102,243,262,261,274,254,292,138,33,1766,10,9,22,26,21,13,3,0,103,256,281,287,318,296,332,158,44,1976,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,9,9,5,0,0,31,4,3,0,9,16,5,0,0,34,280,272,272,344,323,352,200,95,2139,13,9,12,18,16,7,16,3,98,297,286,290,367,345,364,215,97,2263,8,8,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,4,8,5,3,17,25,30,19,15,120,10,4,6,21,30,30,19,15,139,526,538,531,624,582,646,332,129,3900,25,26,36,36,33,22,13,3,198,555,564,575,678,644,698,370,145,4235
SAL10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,4,23,0,0,0,0,3,10,5,4,23,35,27,33,27,42,53,32,5,253,128,305,206,71,28,5,5,0,741,158,334,238,94,75,70,39,5,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,33,30,32,30,59,59,29,6,273,0,20,13,6,0,0,3,0,49,37,50,47,36,68,59,28,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,22,0,0,0,0,5,10,5,4,22,65,61,65,56,103,111,60,11,524,132,319,218,78,29,5,4,0,788,193,380,287,128,140,126,68,9,1337
SAL10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,9,16,3,6,14,12,5,0,55,0,0,0,0,0,4,0,0,9,9,15,3,6,14,13,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,15,6,5,0,52,0,5,0,0,0,0,0,0,5,3,13,3,7,19,6,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,4,10,19,9,10,28,17,15,0,114,0,6,0,0,0,4,5,0,13,10,22,9,14,31,21,12,0,126
SAL10030,20,43,15,8,4,0,0,0,96,0,0,0,0,0,0,0,0,4,3,10,13,15,14,12,4,0,67,26,54,27,23,18,12,4,0,166,318,1455,1029,645,367,172,61,11,4053,22,98,59,27,15,16,7,4,249,364,1608,1112,692,405,195,72,17,4464,15,17,5,0,0,0,0,0,33,0,4,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,14,15,26,3,3,0,3,0,0,56,353,1433,953,525,306,194,79,25,3863,24,84,42,25,15,5,10,3,204,389,1539,996,557,328,204,86,27,4122,32,63,17,8,4,0,0,0,131,0,0,0,0,0,0,0,0,10,3,13,9,13,19,10,4,6,80,42,81,34,26,19,10,4,6,224,672,2885,1974,1174,677,362,130,36,7914,39,182,103,50,38,21,10,3,452,757,3143,2109,1247,732,399,152,44,8587
SAL10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,7,4,6,3,32,0,0,5,3,9,4,6,3,37,211,169,142,186,271,181,49,8,1226,5,0,4,7,0,0,3,0,18,216,169,151,194,286,185,66,14,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,159,166,214,301,176,50,15,1300,3,3,0,0,0,0,0,0,11,220,162,168,214,306,179,50,19,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,4,9,4,6,3,37,0,4,5,4,10,4,6,3,43,433,329,311,398,574,356,102,25,2524,11,3,9,0,0,0,3,0,30,438,332,319,406,585,362,109,35,2597
SAL10032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,5,0,3,10,3,4,0,25,0,0,0,0,0,0,0,0,0,3,5,0,0,10,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,5,4,0,0,33,4,0,0,0,0,0,0,0,4,5,0,6,9,5,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,5,12,9,10,8,4,0,63,4,0,0,0,0,0,0,0,6,17,4,12,12,10,10,4,0,65
SAL10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SAL10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,6,6,4,7,3,0,0,32,0,0,0,0,0,0,0,0,0,4,6,6,4,7,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,5,7,3,0,40,0,0,0,0,0,0,0,0,0,9,0,6,3,5,7,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,15,7,14,8,15,16,0,0,72,0,0,0,0,0,0,0,0,0,15,7,14,8,15,13,5,0,74
SAL10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,3,0,3,4,0,0,4,6,7,3,0,33,0,0,0,0,0,0,0,0,0,7,0,0,4,10,11,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,13,6,13,4,0,40,0,0,0,5,0,0,0,0,5,0,5,5,16,8,13,4,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,3,0,4,6,3,8,20,11,20,8,0,73,0,0,0,5,3,0,0,0,5,9,3,8,20,15,23,7,4,88
SAL10036,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,12,17,27,30,23,113,0,6,15,8,17,27,30,23,121,453,244,433,578,389,270,166,60,2583,3,10,8,8,5,21,11,24,96,457,251,447,596,412,313,207,107,2788,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,12,0,0,3,3,0,3,0,0,8,400,241,482,610,397,319,247,94,2799,8,5,6,16,4,12,23,76,154,408,250,498,628,396,339,276,175,2963,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,13,12,17,34,28,23,120,0,6,18,12,17,34,28,23,130,856,485,916,1190,780,582,417,153,5380,11,13,9,23,14,34,39,101,245,866,499,945,1224,812,649,480,276,5757
SAL10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,5,8,10,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,8,8,10,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,7,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,4,6,7,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,4,4,8,12,13,0,0,57,0,0,0,0,0,0,0,0,0,7,6,4,14,12,13,0,0,63
SAL10038,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,12,0,3,0,5,0,5,0,0,15,300,568,397,252,304,207,101,28,2151,17,23,23,13,13,10,3,4,110,319,591,420,269,318,220,100,32,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,294,536,365,316,323,236,115,49,2239,22,24,17,14,11,15,7,3,112,320,564,382,327,333,251,124,53,2353,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,3,4,5,0,0,20,5,4,0,5,4,5,0,0,26,597,1100,755,567,623,447,221,74,4382,36,48,46,25,23,20,12,6,220,635,1152,809,598,652,466,231,84,4629
SAL10039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,11,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,13,11,3,0,0,40,0,3,0,0,0,0,0,0,3,8,12,4,13,9,3,0,0,47
SAL10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,7,11,9,8,11,4,0,57,0,0,0,0,0,0,0,0,0,6,7,11,9,12,17,5,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,14,13,11,3,0,54,0,0,0,0,4,0,0,0,9,10,4,0,14,15,13,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,13,6,13,23,21,23,7,0,107,0,0,0,0,8,0,0,0,11,17,6,13,23,29,29,8,0,122
SAL10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,7,8,7,25,13,13,8,4,72,5,0,0,5,0,0,0,0,13,8,10,6,25,13,12,8,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,6,12,11,8,0,59,0,0,0,0,0,0,0,0,6,7,6,14,8,12,14,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,10,15,21,29,24,23,16,0,134,5,0,0,3,0,0,0,0,18,17,15,17,37,24,23,13,4,157
SAL10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,8,14,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,13,19,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,3,0,50
SAL10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,5,4,0,23,0,0,0,0,0,0,0,0,4,3,0,3,5,6,5,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,14,0,0,0,0,0,0,0,0,3,3,0,4,0,6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,14,8,11,0,41,5,0,3,0,5,5,0,0,8,7,3,4,4,17,3,11,0,46
SAL10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,3,7,3,4,12,17,4,4,0,56,0,0,0,0,0,0,0,0,0,8,3,4,12,19,5,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,10,10,3,0,0,56,0,0,0,0,0,0,0,0,0,10,10,11,10,10,3,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,6,3,0,6,18,14,16,16,24,13,11,0,116,0,0,0,0,0,0,0,0,0,17,14,16,16,32,14,11,0,123
SAL10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,4,10,21,17,19,24,54,28,7,0,181,0,0,0,4,5,4,0,0,9,19,17,24,32,61,38,7,4,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,20,36,40,26,13,3,169,0,0,0,3,0,0,0,0,12,16,11,20,41,50,22,12,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,0,0,0,0,4,0,0,4,11,36,27,41,69,95,55,21,3,348,0,0,0,6,7,4,0,0,19,36,27,39,74,105,65,26,6,372
SAL10046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,15,30,41,47,31,172,0,7,10,15,25,41,47,31,175,250,197,241,290,324,330,230,91,1953,18,7,15,15,9,7,14,13,108,267,211,264,316,370,383,290,133,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,6,4,3,32,0,0,4,9,4,6,4,3,31,232,247,307,363,409,465,355,195,2572,10,11,16,19,4,18,26,24,131,241,260,324,391,419,489,377,222,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,23,29,49,48,38,202,0,9,11,23,34,49,48,38,206,479,452,542,653,738,799,580,282,4527,32,21,34,31,18,26,42,41,238,512,480,589,707,789,870,670,358,4973
SAL10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,0,5,3,0,32,0,0,0,0,0,0,0,0,3,6,7,8,3,0,5,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,6,3,5,3,35,0,0,0,0,0,0,0,0,3,0,4,10,8,6,9,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,6,12,13,7,7,67,0,0,0,0,0,0,6,0,3,7,10,10,6,12,9,9,7,70
SAL10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,3,0,4,0,6,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,3,0,0,25,0,0,0,3,4,0,0,0,6,0,5,3,16,9,3,0,0,26
SAL10049,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,9,21,23,15,4,84,0,3,5,13,24,23,15,4,92,493,435,421,341,379,272,98,15,2439,34,44,49,24,19,17,3,0,197,533,480,470,378,425,313,116,19,2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,4,0,0,4,0,0,10,439,458,452,404,439,326,114,22,2654,46,40,47,34,21,15,3,3,213,482,503,500,434,464,350,123,25,2876,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,15,21,29,12,4,92,3,3,11,12,24,29,12,4,99,935,895,870,741,819,595,210,37,5101,79,85,95,62,40,34,13,4,410,1016,987,974,812,885,662,235,42,5605
