SA2_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
115011553,41,20,16,32,26,24,32,12,3,215,3,0,4,6,0,0,0,0,0,15,683,408,270,454,563,436,458,286,85,3636,152,41,30,150,72,13,19,12,0,482,124,33,25,115,35,13,13,0,0,364,0,0,0,3,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,6,8,0,7,7,0,7,0,0,42,4,6,3,15,7,3,6,0,0,48,15,12,4,17,16,6,9,3,0,86,571,322,311,487,323,220,186,70,20,2518,66,55,36,36,54,39,33,14,3,332,1628,888,696,1320,1111,779,742,399,108,7677
115011554,22,7,9,12,13,10,11,13,17,119,0,0,0,0,0,3,0,0,0,7,290,259,133,149,328,360,278,456,566,2821,71,67,24,55,86,54,26,13,9,410,33,18,9,23,22,10,10,8,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,10,5,3,4,0,0,41,0,3,0,0,0,7,4,0,0,16,14,3,3,15,8,11,9,0,0,57,343,199,145,232,173,199,115,67,49,1518,32,20,12,23,16,22,55,136,199,522,792,594,343,526,662,707,518,693,838,5670
115011555,53,47,29,41,58,56,34,6,3,334,0,8,3,0,3,4,0,0,0,12,1045,905,372,640,972,924,939,495,140,6425,144,62,27,141,99,33,34,17,7,558,111,63,32,108,58,34,21,7,0,447,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,9,9,12,11,10,6,0,5,0,63,16,7,17,15,24,12,10,8,0,108,26,18,27,29,32,20,13,11,0,169,795,480,365,555,491,440,372,131,37,3668,107,65,40,76,86,48,48,21,4,494,2287,1626,903,1614,1817,1570,1476,710,194,12189
115011556,46,39,27,37,48,40,16,17,0,280,0,4,0,0,3,0,0,3,0,17,895,592,373,587,757,655,640,407,96,4999,164,51,70,196,78,36,32,17,0,651,124,32,31,103,39,24,9,5,0,377,0,5,0,10,4,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,20,15,12,14,10,5,9,6,0,84,7,8,6,14,11,7,7,0,0,54,21,19,15,22,22,10,17,10,0,138,684,459,446,603,422,328,267,96,66,3363,96,53,69,75,53,44,31,25,7,456,2044,1242,1058,1673,1446,1167,1045,568,180,10419
115011557,32,18,15,22,30,21,13,6,0,158,0,0,0,0,0,0,0,0,0,0,453,444,190,261,494,410,268,120,36,2686,92,58,39,84,77,56,30,9,0,449,73,46,28,55,47,31,10,11,0,306,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,4,23,15,8,10,12,3,0,99,3,3,0,0,11,3,9,0,0,30,24,9,28,22,16,20,11,3,0,131,283,180,113,231,158,149,97,17,0,1230,33,12,5,14,15,21,18,5,4,133,978,774,426,711,842,737,481,175,52,5183
115011558,79,76,51,71,79,77,77,27,13,536,0,0,0,0,0,5,0,0,0,7,1198,1084,504,717,1222,1356,1157,630,310,8177,500,298,78,503,379,181,119,56,9,2117,118,97,33,86,93,64,51,22,5,559,7,3,0,3,6,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,31,19,8,39,30,15,9,4,5,153,17,21,16,18,20,26,21,9,6,162,51,42,25,55,48,43,29,14,4,317,1386,901,594,959,798,730,523,196,63,6153,122,83,64,104,68,73,84,68,111,774,3511,2604,1369,2556,2812,2634,2065,1015,511,19082
115011621,131,68,81,83,88,51,30,12,4,552,4,0,0,0,0,3,0,0,0,16,1996,1560,713,1234,1733,1219,894,488,104,9945,312,121,108,327,172,115,66,15,5,1237,154,117,61,112,91,59,27,18,3,645,9,0,5,4,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,39,20,26,39,31,23,14,11,0,205,26,9,15,28,18,32,11,10,0,150,67,33,41,74,50,47,28,17,0,356,1039,701,479,812,591,393,268,80,10,4387,104,82,46,91,94,66,20,19,3,536,3764,2704,1511,2758,2840,1990,1357,657,132,17709
115011622,93,73,59,80,42,36,22,3,7,419,0,0,0,0,0,0,0,4,0,4,1044,709,538,784,675,482,467,360,146,5201,377,172,155,394,245,110,59,26,0,1539,168,83,92,143,57,52,31,3,0,630,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,86,51,43,75,67,36,22,10,9,390,24,15,16,28,14,8,4,10,3,120,112,62,60,102,79,47,21,19,7,515,623,281,435,535,281,197,137,58,15,2566,78,43,66,74,21,35,29,60,99,513,2455,1399,1399,2125,1431,982,782,544,277,11375
115021297,111,85,56,70,93,94,49,26,12,596,10,0,0,3,3,4,0,5,0,26,2448,1968,971,1286,2196,2035,1637,1172,443,14161,86,52,14,71,89,15,9,6,0,345,76,43,26,55,45,14,10,8,0,284,0,3,0,0,3,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,23,15,12,21,14,17,9,0,0,106,16,10,8,14,20,14,9,5,0,106,45,26,19,33,31,31,19,6,0,206,1151,886,627,735,889,797,605,231,70,5994,209,124,99,121,151,126,104,68,26,1035,4074,3157,1787,2378,3499,3091,2440,1511,547,22479
115021298,23,18,14,15,24,25,27,16,3,167,0,0,0,0,0,0,0,0,0,6,514,366,217,260,481,498,403,325,138,3195,0,6,3,6,0,3,0,0,0,16,12,3,0,6,3,4,0,0,0,40,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,11,0,3,5,0,4,0,0,0,0,10,336,262,198,217,248,245,199,104,36,1840,51,35,28,41,48,40,23,15,6,290,918,667,452,541,791,803,627,441,185,5436
115031299,12,0,3,5,11,19,14,0,0,68,0,0,0,0,0,0,3,0,0,3,173,120,80,131,230,251,182,119,23,1314,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,3,4,0,0,21,8,3,6,0,0,3,4,0,0,29,211,124,109,114,188,197,115,59,7,1114,49,30,34,44,48,67,42,22,3,343,442,283,237,299,470,530,352,203,38,2846
115031300,81,49,61,57,52,61,56,16,0,428,4,0,6,3,0,5,5,0,0,17,2317,1575,1193,1365,1993,2028,1521,733,218,12942,0,4,6,8,4,12,0,0,0,37,13,7,9,13,8,8,3,3,0,57,0,0,0,0,0,5,6,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,8,4,5,7,0,0,0,23,6,9,3,7,10,6,8,0,0,51,8,8,9,5,15,12,8,3,0,73,1773,1231,1173,1011,1107,913,523,197,35,7971,174,124,137,115,134,126,93,62,11,979,4292,2956,2550,2535,3282,3121,2164,992,273,22161
115041301,33,19,9,17,33,27,24,4,0,178,0,0,0,0,0,0,0,0,0,7,1452,934,615,881,1149,983,825,448,115,7408,0,0,7,0,3,0,0,0,0,25,35,16,21,11,14,14,5,0,0,121,0,0,5,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,7,9,7,5,3,0,0,0,41,0,0,0,0,0,5,0,0,0,10,6,7,9,7,5,10,3,0,0,54,779,505,445,445,431,320,170,86,16,3190,106,62,67,84,71,70,68,29,10,560,2383,1524,1171,1451,1685,1408,1084,566,138,11414
115041623,93,40,60,71,35,24,3,3,0,330,0,0,0,0,0,0,0,0,0,5,1326,523,852,938,614,385,296,104,15,5061,435,73,234,470,92,54,31,3,0,1392,266,70,93,212,51,15,15,3,0,730,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,146,28,74,130,23,13,14,4,3,432,6,4,9,3,9,15,4,0,0,46,144,29,84,137,31,34,16,4,3,478,607,218,535,380,166,79,40,9,7,2039,111,25,107,81,34,25,28,9,4,414,2929,952,1907,2275,1012,599,431,136,27,10287
115041624,116,56,81,101,55,37,19,0,0,463,0,0,0,0,0,0,0,0,0,0,1970,995,986,1340,1090,665,403,178,35,7662,592,130,198,694,188,67,52,19,4,1945,542,178,159,378,146,74,31,6,4,1521,8,0,4,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,122,40,73,98,40,26,29,9,0,445,26,11,26,35,12,14,4,0,0,133,154,51,97,136,52,41,35,9,0,578,1203,515,802,860,433,222,153,37,10,4228,234,81,104,177,77,49,47,47,68,881,4806,1992,2433,3727,2089,1178,751,299,125,17401
115041625,108,80,59,87,79,55,26,5,0,503,0,0,0,0,0,5,6,0,0,9,2005,1639,692,1269,1915,1123,636,336,69,9682,330,119,103,324,195,97,43,23,8,1234,258,124,91,206,131,75,34,11,3,939,3,0,0,0,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,50,31,27,47,34,14,13,5,3,217,17,21,16,17,9,12,8,3,0,105,68,46,39,64,43,29,20,3,3,320,1082,749,516,826,675,354,173,54,8,4437,95,82,66,77,82,63,38,21,6,520,3911,2801,1547,2865,3103,1798,994,466,92,17581
116011303,98,73,80,81,59,51,32,14,0,500,0,0,4,0,0,0,0,0,0,11,900,681,755,933,854,814,764,422,208,6337,623,298,736,660,161,72,55,14,0,2627,311,137,280,246,75,72,47,12,0,1189,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,384,354,768,333,69,25,19,9,4,1944,15,12,27,17,8,3,8,0,0,92,399,363,786,342,77,26,28,9,4,2039,637,415,625,534,358,297,176,74,16,3146,252,181,331,215,125,101,78,52,43,1375,3150,2105,3588,2996,1691,1450,1166,602,278,17032
116011304,142,105,98,94,79,65,36,16,4,639,0,0,3,3,0,4,3,0,0,17,1594,1074,1039,1250,1179,1183,1200,604,283,9411,655,277,465,669,187,122,64,9,3,2455,366,177,215,212,136,94,65,20,6,1286,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,343,269,706,250,55,59,26,8,0,1713,12,13,23,27,13,13,11,0,0,112,355,278,721,274,71,72,33,12,0,1826,833,554,767,524,392,381,244,76,27,3795,346,206,255,249,140,119,91,34,9,1444,4203,2594,3528,3256,2158,1995,1731,777,337,20584
116011306,232,138,124,133,118,91,62,9,0,911,11,3,3,8,3,3,0,4,0,41,2062,1503,1363,1521,1662,1725,1424,552,169,11983,815,347,461,833,408,242,134,50,7,3304,448,277,261,272,210,160,90,29,4,1748,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,211,134,309,158,69,42,26,3,0,957,23,15,9,21,23,15,9,3,0,118,238,145,318,178,93,56,37,9,5,1083,706,578,560,453,390,347,188,57,18,3301,354,196,262,221,198,134,83,39,18,1506,4687,3101,3285,3559,3044,2731,2014,750,220,23384
116011307,163,95,101,107,80,106,55,20,8,737,0,0,4,4,7,3,9,0,0,28,2402,1484,1281,1759,1911,1838,1714,795,351,13536,428,161,243,482,191,100,77,28,9,1710,224,102,114,160,99,69,35,19,5,824,10,4,0,7,7,0,4,0,0,30,0,0,0,0,0,0,0,0,0,5,89,78,160,74,23,9,7,3,0,439,15,7,15,21,11,15,12,6,0,105,105,85,173,97,31,25,18,11,0,552,1472,930,1043,1046,786,666,423,162,40,6570,314,222,270,236,203,166,135,76,48,1677,5012,3026,3205,3882,3283,2929,2466,1108,457,25373
116011560,96,64,41,62,47,42,19,4,3,381,0,0,0,4,0,4,0,0,0,7,998,710,565,692,824,775,643,425,119,5751,429,190,245,455,171,117,45,23,9,1681,259,122,136,150,95,95,38,21,5,921,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,195,98,239,153,48,30,16,0,0,773,23,16,18,15,14,13,8,7,0,117,215,108,259,166,60,48,26,5,0,894,459,369,394,360,277,261,133,61,20,2343,181,127,155,123,103,64,47,26,8,837,2568,1642,1786,1996,1563,1402,957,572,160,12646
116011561,146,92,102,97,70,60,37,14,7,618,0,4,0,0,0,3,0,0,0,8,1323,993,934,948,1090,1064,815,611,344,8121,561,237,420,535,171,114,62,25,9,2139,352,223,203,215,124,111,57,18,4,1307,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,206,194,422,182,35,24,16,3,0,1085,12,23,17,17,17,15,7,0,0,112,218,213,439,205,47,34,20,3,0,1195,523,453,575,318,361,312,135,55,28,2768,245,174,263,190,136,117,63,62,62,1298,3264,2324,2895,2468,1992,1786,1179,788,452,17141
116011626,74,55,63,59,39,41,22,16,0,366,3,0,0,0,0,0,0,0,0,9,1085,839,759,851,942,1013,944,504,148,7082,531,264,445,512,279,149,113,47,6,2344,238,112,149,151,90,79,40,21,0,879,5,6,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,115,102,233,81,27,16,20,0,0,601,22,12,12,23,16,5,0,0,0,91,135,113,248,105,36,23,20,6,0,693,428,398,495,364,299,321,171,75,16,2567,173,117,165,137,99,73,62,38,8,861,2642,1875,2310,2195,1830,1719,1395,708,192,14866
116011627,95,48,40,72,41,35,20,10,0,360,3,0,0,0,0,3,0,0,0,3,841,472,478,664,624,515,579,340,96,4604,826,283,747,852,261,157,76,35,9,3257,156,75,101,111,56,44,30,7,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,121,61,16,10,9,0,0,348,17,8,9,20,6,10,10,4,0,82,85,69,126,78,26,19,10,6,0,433,347,282,303,237,198,202,114,51,10,1747,135,82,144,134,62,50,34,30,9,671,2425,1284,1943,2143,1278,1028,871,482,129,11578
116021309,62,78,47,65,57,67,40,3,0,416,0,0,0,3,0,0,0,0,0,6,1143,1104,571,827,1187,943,603,272,51,6699,689,283,218,657,416,200,123,33,5,2634,204,161,92,160,116,96,57,16,0,894,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,423,265,229,341,229,151,98,34,5,1780,21,6,4,21,7,17,3,0,0,80,439,271,233,363,238,167,100,38,9,1861,656,476,330,475,373,217,115,38,10,2682,92,79,61,93,72,45,25,12,5,487,3310,2439,1560,2660,2512,1760,1070,434,82,15829
116021562,17,21,19,12,19,16,10,0,0,109,4,0,0,0,0,0,0,0,0,4,363,226,197,251,290,255,140,48,12,1784,157,52,64,175,57,37,20,12,0,564,46,24,29,26,19,15,14,5,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,29,56,52,28,12,18,10,0,271,3,5,0,6,7,7,0,0,0,26,68,32,59,58,32,17,18,11,0,296,157,116,106,116,96,70,25,7,10,690,14,8,16,9,8,6,0,0,0,72,818,458,483,648,519,414,223,83,16,3668
116021563,152,104,101,112,111,84,32,11,3,709,3,4,4,7,4,0,0,0,0,21,2156,1447,1155,1603,1758,1509,1038,399,146,11206,1241,243,663,1243,315,182,135,20,7,4044,435,145,218,301,142,88,40,19,0,1383,0,0,3,0,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,381,186,467,298,81,61,49,19,5,1544,29,16,38,36,18,14,8,0,0,165,412,206,504,336,100,69,58,22,5,1709,1090,769,861,760,548,351,190,48,13,4631,286,144,182,194,141,83,68,21,10,1134,5732,2992,3640,4565,3078,2348,1575,556,182,24670
116021628,147,75,51,108,100,47,23,12,5,568,0,5,0,0,5,4,0,0,0,7,2420,1201,718,1684,1599,730,626,370,118,9475,1038,334,251,1081,476,175,94,29,8,3480,540,258,193,386,237,115,71,30,5,1835,4,0,4,0,8,0,0,3,0,25,3,0,0,0,0,0,0,0,0,3,255,141,122,224,135,68,45,21,7,1023,21,13,14,37,18,23,11,3,0,147,279,157,142,261,156,89,53,25,10,1177,1062,475,495,763,510,212,121,41,12,3696,203,91,105,183,91,53,43,23,11,806,5643,2576,1960,4493,3174,1440,1062,538,172,21058
116021629,165,86,94,112,70,29,18,11,0,583,0,0,0,0,0,3,0,0,0,7,1609,606,1080,1226,623,402,384,169,21,6127,1295,190,616,1418,220,103,69,11,0,3921,376,120,195,270,96,54,21,5,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,72,229,327,55,44,34,3,0,1194,24,9,8,29,6,6,7,0,0,85,452,79,243,358,60,48,42,3,0,1279,571,210,581,317,124,73,44,16,4,1922,267,72,154,189,51,40,29,8,0,819,4644,1289,2938,3864,1209,740,588,222,35,15524
116021630,98,74,65,69,54,37,22,4,0,419,3,0,5,0,0,0,0,0,0,8,1443,765,1094,930,877,719,492,244,75,6630,450,80,326,449,80,44,23,3,0,1449,256,63,120,175,40,25,16,6,0,711,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,109,32,87,91,20,6,12,0,0,370,10,9,15,17,10,7,5,0,0,67,124,34,105,112,25,20,11,0,0,432,876,561,848,456,333,204,113,40,9,3441,234,135,150,168,99,67,48,26,9,945,3426,1650,2673,2357,1500,1097,717,319,99,13844
116021631,80,40,51,61,32,36,3,3,0,304,7,3,0,0,3,0,0,0,0,16,1012,539,580,745,556,387,215,69,20,4111,763,126,409,889,158,99,59,9,0,2514,162,76,98,122,56,31,20,3,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,31,78,101,40,27,13,4,0,422,11,6,13,13,7,0,0,0,0,52,142,41,91,119,42,27,13,11,0,474,443,221,348,254,160,107,33,9,0,1591,140,64,84,101,60,22,16,5,0,509,2699,1096,1642,2310,1069,693,374,108,25,10011
116021632,202,107,170,143,75,43,14,3,0,763,4,3,0,0,3,0,0,0,0,14,2000,1040,1471,1551,870,541,307,116,33,7934,2210,340,1015,2371,430,152,150,25,3,6696,712,191,334,520,134,85,38,9,0,2032,5,0,0,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,391,199,269,368,129,42,31,10,0,1450,44,17,29,67,15,5,11,3,0,181,438,218,297,429,142,49,39,17,0,1634,1124,738,1272,812,373,224,98,19,8,4667,398,184,300,312,130,67,37,13,3,1450,7042,2763,4801,6220,2182,1172,700,196,60,25130
116021633,58,49,29,45,36,38,25,4,0,281,0,6,0,0,7,0,0,0,0,16,1152,760,446,812,873,658,500,230,44,5467,459,209,189,513,277,136,74,26,6,1890,197,107,88,143,92,80,45,9,0,758,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,125,67,59,107,70,37,32,8,0,501,18,6,13,24,12,11,5,7,0,98,144,73,75,131,81,51,33,12,5,603,552,327,330,458,310,167,103,31,3,2273,105,233,532,463,227,93,39,20,4,1720,2654,1735,1680,2588,1921,1217,829,344,59,13034
116031313,267,149,150,83,78,81,40,16,0,857,9,0,0,7,4,4,0,0,0,26,1865,1193,1050,912,1176,1233,1128,553,111,9223,112,55,59,108,66,48,26,19,3,496,506,218,243,247,180,110,86,25,3,1621,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,17,9,0,0,0,0,0,47,18,10,24,8,6,6,0,0,0,77,29,20,35,19,8,9,0,0,0,125,1410,852,754,464,484,371,185,87,4,4603,711,324,374,294,242,153,123,58,9,2291,4649,2678,2537,2078,2181,1945,1574,741,143,18536
116031314,87,58,49,45,40,37,13,9,0,337,5,0,0,0,0,4,0,0,0,10,860,626,556,595,629,615,383,162,92,4514,171,68,89,174,79,68,29,11,0,679,170,81,74,81,77,29,29,5,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,57,141,171,30,23,15,5,0,654,9,0,9,7,3,0,3,4,0,37,220,53,147,178,35,20,20,4,0,691,347,232,277,216,164,103,45,14,3,1395,130,78,83,69,47,31,26,4,3,478,1903,1144,1228,1326,1036,891,532,205,102,8374
116031315,202,139,137,109,100,104,44,11,0,862,3,5,0,4,0,3,3,0,0,16,2153,1752,1480,1357,1725,1794,1042,353,136,11803,368,205,201,343,265,154,63,31,3,1635,980,414,379,487,301,215,98,23,10,2913,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,124,33,90,84,43,19,15,12,0,411,4,12,11,7,11,6,4,0,0,56,134,42,97,95,48,21,17,7,0,466,734,609,593,349,388,234,101,35,10,3056,340,232,192,188,160,111,53,22,5,1310,4731,3282,2972,2859,2930,2582,1405,481,172,21414
116031316,312,204,175,130,102,70,39,11,4,1034,3,6,8,6,3,3,7,0,0,37,2173,1404,1202,1319,1324,1087,894,651,134,10184,377,55,162,405,79,41,40,8,0,1171,476,144,175,268,104,70,37,21,6,1293,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,90,15,34,78,13,4,9,0,0,233,20,16,23,25,17,12,0,0,0,107,107,24,58,96,25,19,9,0,0,346,1885,985,1055,677,579,402,207,93,13,5904,678,347,387,361,237,165,110,82,26,2382,5752,2984,3083,3201,2378,1810,1311,856,173,21551
116031317,268,156,169,161,109,90,65,14,6,1043,3,6,0,3,0,5,0,0,0,17,2048,1484,1346,1414,1402,1422,1115,585,148,10964,266,112,218,248,128,77,51,29,8,1137,1546,571,656,889,415,256,128,51,14,4532,0,0,0,3,0,0,0,0,0,9,3,4,0,0,4,0,0,0,0,14,69,19,100,53,10,4,10,0,0,264,4,9,10,14,8,8,7,4,0,59,80,31,110,64,21,6,19,4,0,336,930,637,637,457,395,309,180,79,22,3645,542,252,319,310,226,174,133,47,29,2036,5451,3106,3331,3447,2639,2289,1639,796,216,22918
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,12
116031319,200,145,169,111,108,102,74,16,13,940,0,0,0,4,3,5,0,0,0,20,2112,1720,1558,1502,1705,1869,1394,624,359,12843,457,161,296,461,190,125,72,29,3,1783,937,403,401,509,262,155,88,30,6,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33,70,55,15,16,9,0,0,278,6,7,9,5,4,9,7,4,0,51,77,40,78,63,22,28,14,6,3,330,728,502,537,422,384,305,156,64,28,3120,301,191,244,184,149,151,104,112,190,1626,4674,3036,3150,3212,2772,2656,1865,876,590,22826
117011320,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,24,60,38,27,7,7,3,0,196,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,19,0,0,6,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,71,40,14,7,5,0,0,176,4,13,38,15,6,0,9,3,0,88,59,54,182,103,54,22,19,7,0,508
117011321,53,33,44,58,52,27,21,10,0,307,0,0,0,0,0,0,4,0,0,4,1376,813,890,1137,1087,798,606,365,103,7185,25,11,21,34,22,11,7,5,0,129,36,27,46,41,27,19,10,3,0,214,79,30,27,47,53,62,32,11,3,354,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,10,0,0,8,5,0,4,3,0,0,21,7,4,8,3,3,10,3,0,0,32,793,408,905,734,525,348,157,47,11,3930,138,84,157,145,95,79,54,54,35,849,2482,1408,2116,2208,1856,1356,903,486,161,12960
