SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
103041079,3,0,8,0,4,0,3,7,13,7,7,5,5,4,6,58,0,0,0,0,0,5,0,0,5,0,5,0,21,0,0,0,4,3,11,3,4,5,0,0,3,35,0,6,5,4,18,28,8,15,15,5,6,14,124,57,19,25,41,86,223,198,263,152,143,149,89,1445
104011080,0,0,29,3,0,6,3,22,48,40,17,0,0,4,9,147,0,0,0,5,5,11,11,6,0,0,0,0,47,0,0,8,11,9,27,16,8,3,0,0,3,87,6,3,6,24,35,100,66,32,5,4,6,15,308,52,29,41,104,145,493,402,260,62,41,32,70,1726
104011081,0,0,14,9,9,5,6,6,21,18,13,3,9,0,5,89,5,0,0,0,3,8,3,9,0,0,0,0,29,3,5,3,4,8,19,9,10,0,0,0,12,74,13,10,9,10,18,51,35,26,3,11,0,15,205,82,64,54,91,129,370,349,300,97,65,50,98,1751
104011082,0,0,14,5,0,0,3,0,21,17,7,0,4,0,6,68,0,0,0,0,0,3,3,4,0,0,0,0,13,6,3,0,0,3,9,12,4,0,0,0,4,57,12,4,0,6,11,37,35,20,3,5,3,14,146,64,38,31,55,106,243,254,303,94,58,42,71,1356
104021083,0,3,14,0,0,0,0,3,10,15,14,4,0,0,4,54,0,0,0,5,0,11,0,0,0,0,0,0,17,0,0,0,0,3,3,0,5,0,0,0,0,18,6,4,3,6,9,19,21,18,6,0,0,8,104,24,13,17,22,33,111,97,126,55,38,16,26,579
104021084,0,3,28,3,3,3,8,5,18,29,35,6,0,0,3,123,0,0,6,0,3,10,4,20,0,0,0,0,43,0,0,4,10,3,19,11,15,3,0,0,7,68,5,9,4,16,19,48,49,77,12,3,0,16,261,55,23,19,51,68,235,326,440,133,74,35,77,1546
104021085,0,0,6,0,0,0,0,4,4,11,20,4,3,3,0,54,0,0,0,0,3,4,0,8,0,3,0,3,26,0,0,0,6,3,5,3,0,3,0,0,0,30,6,0,3,8,9,19,22,31,10,7,3,7,118,38,12,9,23,37,99,169,201,84,49,17,35,776
104021086,0,0,0,0,0,0,0,0,5,4,9,0,3,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,3,20,0,4,0,0,5,11,4,9,0,5,0,6,45,22,12,15,18,24,71,85,114,55,51,23,25,512
104021087,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,18,5,7,3,0,0,9,0,0,4,0,0,0,31,23,9,3,16,26,71,36,26,10,0,15,11,235
104021088,0,0,12,4,0,3,0,4,12,13,7,7,7,0,0,57,0,0,0,0,3,7,0,3,0,4,6,3,21,4,0,0,5,6,10,0,7,0,0,0,5,37,7,0,4,6,9,24,20,19,11,7,6,5,130,57,13,18,34,52,135,175,308,186,150,77,65,1269
104021089,0,0,38,6,0,0,0,0,31,28,35,10,3,0,5,122,0,0,0,0,0,9,6,6,3,7,0,0,43,0,0,7,8,8,6,19,13,0,0,3,9,81,13,7,7,17,15,61,66,56,14,15,3,14,278,83,43,47,61,96,298,420,496,217,138,71,120,2084
104021090,0,0,3,0,0,0,6,0,8,5,9,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,8,7,0,0,3,0,4,29,3,3,0,3,5,14,19,14,4,4,0,5,72,13,14,0,12,16,78,80,99,35,35,15,25,420
104021091,0,3,23,0,0,3,0,7,14,19,18,3,6,0,7,75,6,0,0,0,0,6,5,4,0,0,0,4,16,4,4,0,7,3,10,7,10,0,0,0,4,60,11,7,6,7,9,31,39,41,7,3,3,20,175,60,36,24,46,51,169,228,414,156,76,38,81,1385
105011092,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,7,3,3,0,5,0,0,0,0,0,3,22,23,15,11,17,19,27,24,11,3,5,3,15,167
105011093,0,0,6,5,4,0,5,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,17,8,4,4,3,5,7,6,3,0,0,0,4,39,25,13,16,29,39,62,46,43,3,14,13,14,312
105011094,0,0,0,0,0,3,3,5,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,5,0,0,0,0,0,0,0,0,5,14,0,9,3,3,3,8,0,0,0,0,5,6,41,36,17,17,19,12,47,22,13,8,0,17,21,244
105011095,0,0,4,0,0,0,6,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,6,6,6,6,7,3,0,0,0,4,4,30,29,11,18,35,44,70,41,35,6,8,11,18,327
105011096,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,4,0,3,4,0,0,0,0,4,25,41,9,18,22,19,35,10,14,7,8,14,13,203
105021097,0,0,21,14,16,17,28,26,24,12,7,0,0,0,18,167,0,0,0,8,5,15,0,4,0,0,0,3,45,7,18,9,10,10,11,9,3,0,0,0,3,95,17,39,30,53,49,61,22,13,0,0,4,29,322,91,123,126,234,237,397,193,99,29,23,18,104,1679
105021098,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,3,10,16,0,3,3,0,4,0,4,4,3,12,14,67
105031099,0,0,11,5,0,3,3,4,3,0,0,0,0,0,4,22,0,3,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,4,5,0,0,0,0,0,18,9,7,3,13,5,9,8,0,3,0,0,5,68,60,39,37,52,62,98,54,32,21,15,26,43,541
105031100,0,0,8,5,0,0,0,6,21,26,6,0,0,8,8,71,0,0,0,0,0,4,0,3,0,0,0,0,10,0,0,0,4,4,18,7,4,5,0,0,10,47,5,0,0,3,6,46,33,16,7,4,8,10,136,30,9,13,22,64,224,248,229,89,55,29,55,1068
105031101,4,0,30,0,0,0,4,10,41,28,12,10,0,0,7,125,0,0,0,6,0,7,3,6,0,4,0,0,27,3,0,0,0,5,20,9,8,0,0,0,4,57,5,5,6,12,23,77,45,29,12,7,7,16,237,50,22,32,48,94,372,511,409,146,82,60,103,1932
105031102,0,0,10,0,0,0,5,7,23,17,24,0,6,0,9,93,0,0,0,3,0,0,8,0,0,0,0,0,17,0,4,6,0,3,7,8,5,0,0,0,3,39,0,4,7,10,13,37,31,28,6,0,0,16,161,24,14,14,45,75,210,227,255,79,39,26,74,1085
105031103,0,0,6,4,0,0,3,5,9,6,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,3,0,3,3,0,0,0,11,10,0,0,4,8,9,6,11,8,0,0,0,61,40,10,3,19,46,130,134,165,88,59,35,54,786
105031104,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,4,0,3,0,0,4,0,0,0,3,19,8,5,6,5,4,7,9,4,0,0,0,3,49,60,14,19,27,27,67,45,28,11,12,17,28,351
105031105,0,0,5,0,0,0,5,4,10,8,0,0,0,0,0,33,0,0,4,0,0,7,0,0,0,0,0,0,13,0,0,0,3,0,7,0,0,3,0,0,0,22,8,3,4,6,14,22,13,3,3,0,0,0,70,54,13,15,45,75,119,87,63,28,12,16,33,565
105031106,0,0,10,6,4,6,7,10,11,5,3,0,0,0,7,50,0,0,0,4,4,0,0,0,0,0,0,0,10,3,7,0,6,11,9,0,3,0,3,0,4,33,3,6,8,24,19,19,6,6,0,3,0,7,111,38,24,26,63,83,129,91,81,30,25,22,39,650
106011107,0,0,19,0,3,3,0,4,21,23,21,6,12,0,7,108,0,0,0,0,6,3,4,7,0,0,0,0,22,4,4,0,0,4,8,12,8,6,4,4,3,54,6,4,0,3,13,33,42,43,11,12,9,13,203,51,23,18,49,57,227,335,513,237,208,116,98,1922
106011108,0,0,37,5,3,4,5,14,60,41,24,0,3,0,16,183,0,0,0,3,3,20,9,13,0,0,0,0,51,10,3,3,10,16,34,13,11,4,4,0,9,117,17,11,8,20,37,123,73,46,9,8,6,28,384,63,45,34,76,123,479,555,417,121,105,39,118,2169
106011109,0,0,14,0,0,0,0,6,10,18,10,8,9,4,7,63,0,0,0,0,0,3,8,3,4,0,0,0,14,6,0,0,3,5,16,10,7,4,0,0,0,55,10,0,0,3,8,28,37,23,15,12,9,8,150,41,14,15,29,56,171,213,282,160,149,88,76,1299
106011110,0,0,15,0,0,0,0,5,12,9,5,4,5,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,4,0,10,5,0,3,4,0,40,3,4,0,4,15,21,22,19,10,12,9,5,122,41,21,15,32,52,168,197,243,178,152,69,66,1235
106011111,0,4,40,9,3,0,7,11,41,43,32,9,5,0,10,163,0,0,0,0,3,19,14,8,0,0,0,0,47,6,0,7,10,11,21,20,15,3,4,0,10,116,13,6,3,21,28,91,82,59,12,14,0,26,366,74,40,35,82,128,489,592,580,209,139,54,139,2560
106011112,0,0,16,0,0,0,4,7,24,31,33,7,7,0,11,122,0,0,0,0,0,9,12,3,0,3,0,3,31,0,4,0,0,8,7,14,8,5,7,5,3,65,3,4,0,6,18,47,53,50,11,11,7,9,231,71,21,22,36,69,264,441,573,222,151,72,114,2054
106011113,0,0,5,0,0,0,0,0,0,3,5,0,4,4,0,21,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,3,0,0,0,4,0,5,12,0,0,0,0,3,3,8,4,3,8,3,8,44,19,12,5,5,30,63,77,124,102,101,52,36,630
106021114,0,0,7,0,0,3,0,3,7,12,14,5,8,0,4,55,0,0,0,0,0,0,4,0,0,0,0,3,16,0,3,0,0,5,7,5,8,0,0,0,4,30,0,3,4,3,8,20,22,20,7,8,0,8,103,30,13,12,23,44,102,198,353,114,93,43,45,1069
106021116,0,0,12,0,0,0,0,0,12,7,18,8,0,3,0,49,0,0,0,0,0,3,3,3,4,4,0,4,23,4,0,0,0,6,9,5,9,0,5,0,0,34,3,0,0,4,8,20,16,31,16,10,5,7,118,57,17,13,24,18,113,175,366,210,164,78,62,1293
106021614,0,4,25,3,0,0,6,3,22,31,32,6,7,0,6,121,0,5,0,0,3,9,10,8,0,0,4,0,46,11,3,0,5,12,17,15,8,8,3,3,3,82,16,6,6,8,16,48,57,58,18,12,7,15,273,82,34,27,47,68,296,418,542,206,145,72,84,2013
106021615,0,0,24,0,0,0,5,0,18,40,28,5,5,0,5,112,0,0,0,0,0,6,5,10,0,0,0,0,27,3,4,3,4,0,15,17,16,6,0,3,3,71,11,4,4,7,7,42,65,54,18,11,5,14,234,53,25,23,44,61,253,449,646,268,165,94,112,2199
106021616,0,0,13,0,0,0,7,4,11,22,9,4,5,0,3,61,3,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,7,7,10,7,7,4,0,0,7,47,6,0,0,10,15,29,44,13,9,3,4,8,139,19,7,16,27,47,187,251,263,56,27,24,53,973
106021617,0,0,8,0,0,5,3,3,8,13,18,6,0,0,3,60,0,0,0,0,0,6,4,7,0,0,0,0,18,0,0,0,0,3,9,20,13,0,0,0,4,50,3,0,6,8,8,21,41,29,9,3,0,4,139,30,10,15,33,35,145,258,307,104,76,33,54,1103
106021618,0,3,12,4,0,0,3,3,13,12,21,5,5,0,4,77,0,0,0,6,0,4,6,10,8,0,0,0,35,0,7,3,3,0,4,13,14,5,0,0,12,58,8,7,4,6,8,30,34,49,17,8,4,23,179,54,22,17,38,55,223,362,688,396,207,78,115,2258
106031119,0,6,7,0,0,3,0,5,3,3,6,0,0,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,8,6,7,3,5,4,0,4,31,4,0,3,6,7,14,13,14,4,4,7,5,83,26,7,12,21,37,79,97,166,83,59,35,30,650
106031120,0,0,7,0,0,0,3,0,8,7,6,5,0,0,6,34,0,0,0,0,0,0,5,0,0,0,0,0,14,0,4,0,5,3,7,8,6,4,4,0,0,40,4,4,0,5,9,16,18,9,7,9,0,9,92,28,21,8,30,43,107,158,147,54,24,10,47,673
106031121,0,0,18,3,0,0,5,4,9,10,15,9,5,0,5,69,3,0,0,0,0,10,5,19,0,0,0,0,41,5,0,0,6,10,18,8,11,5,0,0,10,73,11,7,5,9,13,41,28,45,14,6,9,17,197,104,39,36,63,67,203,245,430,229,171,118,104,1810
106031122,0,0,24,0,0,0,5,13,35,25,8,3,0,0,7,93,0,0,0,0,0,16,4,0,0,0,0,0,28,4,6,4,9,4,14,18,13,0,3,0,7,78,4,6,3,12,19,60,57,34,9,3,0,16,218,39,22,16,66,65,291,365,294,77,35,19,59,1359
106031123,0,0,4,3,0,0,0,0,4,0,8,5,4,0,7,28,0,0,0,0,0,0,0,4,0,0,4,0,15,0,0,0,0,0,5,0,7,4,0,0,5,25,6,0,0,0,0,7,6,20,14,4,6,6,69,37,11,11,22,22,99,108,181,127,136,63,76,884
106031124,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,4,16,4,0,3,0,3,5,5,12,3,3,0,4,36,35,19,5,8,16,41,55,89,39,26,10,22,371
106031125,0,0,21,0,0,4,0,0,16,21,16,12,9,0,6,95,0,0,0,3,0,3,3,7,3,3,0,0,38,10,0,4,11,3,12,15,13,3,10,3,3,92,10,8,8,17,13,43,44,46,21,18,4,9,240,74,33,29,63,77,255,311,509,263,204,76,108,2008
106041126,0,0,25,6,0,0,0,4,28,25,10,4,0,3,4,85,0,0,0,0,8,4,3,0,0,0,0,3,19,4,3,0,11,0,8,8,5,0,0,0,0,35,3,4,0,13,16,42,44,13,8,3,0,15,160,39,23,23,58,77,247,315,217,73,57,32,71,1220
106041127,0,0,6,0,0,0,0,0,9,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,10,0,0,3,5,3,7,3,3,0,5,0,0,34,10,0,10,18,15,68,73,91,61,33,26,24,420
106041128,0,0,4,0,0,0,0,0,6,6,3,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,3,6,6,0,0,0,0,0,28,0,3,3,0,6,20,18,8,4,0,4,4,65,21,7,7,12,25,123,154,155,66,48,23,35,685
106041129,0,0,9,0,0,0,0,4,5,0,11,0,0,0,0,26,3,0,0,0,0,4,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,0,0,4,19,5,3,5,6,5,7,9,10,0,0,4,3,60,49,18,15,40,51,134,152,138,60,51,55,46,805
107011131,0,0,38,3,6,0,0,5,13,47,48,18,8,0,10,159,0,0,0,0,7,7,16,15,0,0,0,0,55,4,4,9,6,13,27,29,20,13,5,10,11,144,14,10,7,6,19,57,100,87,37,15,7,29,398,96,50,33,69,89,335,528,812,421,245,121,118,2922
107011132,4,4,21,0,0,0,3,7,9,17,19,13,14,4,3,86,0,6,0,0,3,13,6,11,3,0,5,3,47,3,0,6,6,9,13,13,3,7,0,4,6,58,4,7,6,3,13,32,45,36,19,25,5,10,214,41,23,23,37,54,159,238,529,412,325,110,93,2061
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,4,18,0,5,0,0,3,10,15,17,10,15,3,3,74,0,0,0,0,0,7,8,4,4,0,0,0,29,3,3,0,0,9,15,8,14,0,5,0,3,57,3,8,5,7,15,30,31,38,11,14,3,6,173,71,36,29,40,61,166,243,431,313,247,120,78,1827
107011545,0,0,15,0,3,0,0,3,11,14,12,9,0,4,11,63,0,0,0,0,0,7,9,5,0,0,5,4,27,3,3,0,4,4,8,11,8,7,4,0,3,67,3,8,5,11,15,31,39,22,12,4,4,20,170,43,28,24,34,52,157,229,303,151,90,43,93,1254
107011546,0,0,6,0,0,0,0,0,8,11,7,7,3,0,4,40,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,5,7,9,4,0,0,0,6,30,6,0,3,0,3,19,17,17,6,0,0,7,86,30,7,4,19,27,92,108,182,79,52,39,31,678
107011547,0,0,3,0,0,0,0,0,3,3,3,3,0,0,3,21,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,16,0,0,0,0,0,6,4,11,3,3,3,8,46,9,10,9,24,15,43,32,89,48,36,23,21,362
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,3,24,0,0,3,5,11,18,27,51,25,20,5,10,160,0,0,0,0,3,11,11,9,0,0,0,0,44,0,0,4,8,0,15,16,32,5,3,0,13,108,6,3,7,15,9,52,54,100,32,26,10,32,335,75,38,42,53,53,253,361,920,669,373,120,184,3132
107031137,0,0,7,0,0,0,0,4,9,12,17,0,5,0,4,47,0,0,0,0,0,4,0,5,0,0,0,0,18,3,0,6,0,3,14,9,6,5,0,0,4,55,9,0,6,5,6,27,25,26,11,8,3,8,126,24,10,9,20,38,98,140,253,86,53,20,36,805
107031138,0,0,14,0,0,0,0,0,0,9,10,3,0,0,0,31,0,0,0,0,0,5,0,4,4,4,0,0,11,0,0,0,0,4,3,0,6,5,0,0,0,20,3,3,0,3,0,12,14,20,9,9,0,0,76,49,9,17,19,25,50,99,168,141,133,91,32,811
107031139,0,0,0,0,0,0,0,0,0,0,11,3,9,3,5,33,0,0,0,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,3,9,3,0,0,3,27,4,0,0,0,4,4,8,22,14,4,6,10,68,27,10,6,17,16,69,66,144,127,146,74,54,757
107031140,0,0,6,0,0,0,0,4,0,6,4,4,0,0,3,22,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,3,7,0,0,0,0,0,0,14,0,3,0,0,4,4,13,10,6,4,0,6,58,39,16,4,13,24,74,75,156,112,128,110,32,800
107031141,0,0,20,3,0,4,0,4,8,16,16,12,12,6,5,81,0,3,0,0,0,10,3,15,0,6,0,6,55,7,0,0,3,3,8,8,26,11,6,5,3,79,15,5,4,6,6,31,34,59,31,22,9,12,239,99,22,29,45,58,192,250,561,401,397,249,148,2448
107031142,0,0,16,0,0,0,5,0,7,12,13,0,3,0,3,57,0,0,0,0,0,3,7,8,6,3,0,0,25,7,0,0,0,3,9,7,6,4,0,0,3,48,7,0,0,5,8,23,27,33,9,9,3,13,147,42,16,16,27,43,119,142,257,138,113,56,72,1046
107031143,0,0,20,4,0,0,0,3,22,19,26,13,0,0,8,99,0,0,0,0,4,7,17,9,3,0,0,0,39,4,5,3,11,12,27,18,21,7,8,0,8,117,11,5,3,11,23,51,59,52,24,8,3,13,270,78,25,25,45,71,222,272,453,243,121,66,90,1730
107041144,0,3,25,0,6,0,3,7,18,18,25,10,4,8,4,103,0,0,0,6,0,3,0,13,0,0,5,0,40,5,0,0,0,0,8,7,9,5,9,7,3,54,8,4,8,10,7,36,35,52,18,20,20,7,225,75,25,22,47,56,162,199,379,327,374,221,101,1995
107041145,0,0,21,0,0,0,0,0,3,5,21,6,3,5,4,58,0,0,0,0,3,3,8,5,0,0,0,0,25,9,0,0,5,3,17,12,5,3,3,0,3,67,5,0,8,3,5,30,30,32,18,20,5,12,174,45,19,27,27,39,136,192,336,281,264,120,74,1567
107041146,0,0,30,0,0,0,0,3,8,17,20,15,8,3,0,92,3,3,0,0,0,10,11,10,8,5,0,4,45,7,0,0,0,6,6,13,14,6,3,0,0,63,15,6,3,5,9,29,47,55,37,16,6,7,235,92,21,26,37,66,193,236,511,439,423,246,135,2435
107041147,3,0,10,3,0,0,0,0,0,9,11,3,3,0,0,39,0,0,0,0,3,5,9,3,0,0,5,3,32,4,0,0,3,6,3,8,9,3,4,0,3,41,4,0,6,3,7,11,20,22,10,11,12,13,123,42,8,17,18,33,75,139,242,254,297,186,82,1398
107041148,0,0,18,0,0,0,0,0,6,10,3,0,10,5,0,38,0,0,0,0,0,5,3,0,3,7,0,0,25,0,0,0,0,0,5,0,6,0,3,6,3,25,3,0,4,0,5,19,18,12,10,18,18,5,114,57,20,24,22,35,99,98,206,179,293,327,79,1445
107041150,0,0,25,0,0,0,3,9,13,18,22,14,7,6,4,102,5,3,0,0,0,15,12,10,6,9,7,7,68,3,0,5,7,0,13,14,10,8,3,3,6,65,11,6,3,7,9,45,43,50,27,19,13,15,256,85,27,30,58,63,194,248,522,451,447,356,152,2626
107041548,0,0,5,0,0,0,0,0,7,8,6,4,3,0,0,26,0,0,0,0,0,3,3,8,5,0,0,0,19,0,0,0,0,0,4,9,12,5,0,3,4,36,0,0,0,0,0,18,17,29,10,7,5,4,85,32,8,7,12,16,86,113,208,105,83,83,37,797
107041549,0,0,10,0,0,0,0,3,3,3,14,5,9,4,0,49,0,0,0,0,0,6,6,17,0,0,3,0,44,4,3,0,4,0,12,13,10,0,5,0,0,45,9,3,3,0,7,21,21,40,13,19,10,6,150,46,18,9,15,28,124,182,303,201,186,99,58,1280
108011151,0,0,3,6,0,0,0,0,3,4,7,4,0,0,0,27,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,0,0,7,4,6,5,0,0,0,3,25,6,0,5,5,8,11,5,14,5,0,0,3,64,27,12,16,31,34,101,90,116,50,32,26,29,545
108011152,0,0,14,0,3,0,0,0,6,15,12,5,4,0,4,52,0,0,0,0,0,3,3,0,0,0,0,0,23,5,3,0,3,6,4,11,12,3,0,0,6,49,8,0,3,8,6,20,32,27,7,7,0,7,146,51,19,19,34,58,151,178,264,115,59,40,45,1038
108011153,0,0,8,0,0,0,9,3,8,4,5,4,0,0,3,41,0,0,0,0,4,6,0,0,0,0,0,0,9,0,5,0,4,5,3,3,0,0,0,3,5,26,0,4,0,4,7,18,17,8,6,0,3,5,87,29,17,16,39,48,123,132,94,73,50,23,48,698
108011154,0,0,6,0,0,0,0,4,0,6,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,6,0,0,0,0,0,0,20,8,0,0,0,8,11,9,8,0,0,0,8,53,14,3,8,18,43,41,58,76,23,6,6,36,339
108021155,0,0,22,3,0,0,10,9,45,21,20,4,3,0,6,121,4,3,0,3,3,9,5,0,0,0,0,4,34,5,4,3,11,13,23,11,3,4,0,0,4,73,12,9,3,21,29,82,44,30,4,4,0,20,254,55,34,37,76,107,356,275,197,61,36,14,92,1328
108021156,0,0,9,0,5,5,0,3,19,11,5,0,0,0,5,48,0,0,0,7,0,9,9,0,0,0,0,0,25,8,0,0,6,0,15,3,3,0,0,0,5,41,5,6,3,10,10,42,23,15,0,3,0,9,127,34,32,20,46,48,186,135,153,46,49,18,53,808
108021157,0,0,4,0,0,0,0,4,3,5,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,7,6,5,0,0,0,0,12,0,0,0,5,11,9,14,8,0,0,0,4,50,16,13,15,25,31,91,96,90,15,11,7,24,441
108021158,0,0,11,0,0,4,0,4,9,3,4,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,7,9,0,4,3,0,0,0,29,0,0,3,0,11,18,10,9,8,0,0,5,60,18,11,19,19,44,80,93,66,26,9,5,26,412
108021159,0,4,17,0,4,0,7,8,6,10,12,6,0,0,4,51,0,0,0,0,0,0,4,4,0,0,0,0,12,4,3,0,3,0,0,7,3,0,3,0,6,36,9,9,0,4,14,21,26,13,7,5,0,11,117,36,33,14,54,65,157,139,154,60,42,25,52,823
108021160,0,0,0,0,0,0,0,6,0,11,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,0,0,6,0,0,0,0,13,0,0,0,3,6,4,8,8,0,0,0,5,41,17,12,7,19,23,63,96,97,26,26,4,16,409
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,3,0,0,27
108041162,0,0,15,3,0,0,0,9,7,20,23,0,0,6,4,77,0,0,0,0,0,4,4,12,7,3,0,0,32,5,4,3,8,9,14,14,8,3,6,0,4,69,10,4,9,11,22,29,35,42,13,7,3,12,195,74,43,31,65,79,223,271,397,159,107,62,70,1582
108041164,0,0,31,0,0,0,3,6,22,20,24,5,5,0,0,87,0,0,0,0,8,4,7,4,8,0,0,0,30,3,0,6,3,3,13,22,13,8,4,0,5,85,7,0,6,8,13,46,57,49,18,9,6,10,232,64,24,24,37,59,179,310,499,228,138,72,66,1702
