region_id,C01_SH_0b_NPGH_2,C01_SH_0b_NPGH_3,C01_SH_0b_NPGH_4,C01_SH_0b_NPGH_5,C01_SH_0b_NPGH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPGH_2,C01_SH_1b_NPGH_3,C01_SH_1b_NPGH_4,C01_SH_1b_NPGH_5,C01_SH_1b_NPGH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPGH_2,C01_SH_2b_NPGH_3,C01_SH_2b_NPGH_4,C01_SH_2b_NPGH_5,C01_SH_2b_NPGH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPGH_2,C01_SH_3b_NPGH_3,C01_SH_3b_NPGH_4,C01_SH_3b_NPGH_5,C01_SH_3b_NPGH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPGH_2,C01_SH_4mb_NPGH_3,C01_SH_4mb_NPGH_4,C01_SH_4mb_NPGH_5,C01_SH_4mb_NPGH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPGH_2,C01_SH_NB_NS_NPGH_3,C01_SH_NB_NS_NPGH_4,C01_SH_NB_NS_NPGH_5,C01_SH_NB_NS_NPGH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPGH_2,C01_SH_Tot_NPGH_3,C01_SH_Tot_NPGH_4,C01_SH_Tot_NPGH_5,C01_SH_Tot_NPGH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPGH_2,C01_SDRTHT_0b_NPGH_3,C01_SDRTHT_0b_NPGH_4,C01_SDRTHT_0b_NPGH_5,C01_SDRTHT_0b_NPGH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPGH_2,C01_SDRTHT_1b_NPGH_3,C01_SDRTHT_1b_NPGH_4,C01_SDRTHT_1b_NPGH_5,C01_SDRTHT_1b_NPGH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPGH_2,C01_SDRTHT_2b_NPGH_3,C01_SDRTHT_2b_NPGH_4,C01_SDRTHT_2b_NPGH_5,C01_SDRTHT_2b_NPGH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPGH_2,C01_SDRTHT_3b_NPGH_3,C01_SDRTHT_3b_NPGH_4,C01_SDRTHT_3b_NPGH_5,C01_SDRTHT_3b_NPGH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPGH_2,C01_SDRTHT_4mb_NPGH_3,C01_SDRTHT_4mb_NPGH_4,C01_SDRTHT_4mb_NPGH_5,C01_SDRTHT_4mb_NPGH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPGH_2,C01_SDRTHT_NB_NS_NPGH_3,C01_SDRTHT_NB_NS_NPGH_4,C01_SDRTHT_NB_NS_NPGH_5,C01_SDRTHT_NB_NS_NPGH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPGH_2,C01_SDRTHT_Tot_NPGH_3,C01_SDRTHT_Tot_NPGH_4,C01_SDRTHT_Tot_NPGH_5,C01_SDRTHT_Tot_NPGH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPGH_2,C01_FUA_0b_NPGH_3,C01_FUA_0b_NPGH_4,C01_FUA_0b_NPGH_5,C01_FUA_0b_NPGH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPGH_2,C01_FUA_1b_NPGH_3,C01_FUA_1b_NPGH_4,C01_FUA_1b_NPGH_5,C01_FUA_1b_NPGH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPGH_2,C01_FUA_2b_NPGH_3,C01_FUA_2b_NPGH_4,C01_FUA_2b_NPGH_5,C01_FUA_2b_NPGH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPGH_2,C01_FUA_3b_NPGH_3,C01_FUA_3b_NPGH_4,C01_FUA_3b_NPGH_5,C01_FUA_3b_NPGH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPGH_2,C01_FUA_4mb_NPGH_3,C01_FUA_4mb_NPGH_4,C01_FUA_4mb_NPGH_5,C01_FUA_4mb_NPGH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPGH_2,C01_FUA_NB_NS_NPGH_3,C01_FUA_NB_NS_NPGH_4,C01_FUA_NB_NS_NPGH_5,C01_FUA_NB_NS_NPGH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPGH_2,C01_FUA_Tot_NPGH_3,C01_FUA_Tot_NPGH_4,C01_FUA_Tot_NPGH_5,C01_FUA_Tot_NPGH_6_mor,C01_FUA_T_T,C01_OD_0b_NPGH_2,C01_OD_0b_NPGH_3,C01_OD_0b_NPGH_4,C01_OD_0b_NPGH_5,C01_OD_0b_NPGH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPGH_2,C01_OD_1b_NPGH_3,C01_OD_1b_NPGH_4,C01_OD_1b_NPGH_5,C01_OD_1b_NPGH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPGH_2,C01_OD_2b_NPGH_3,C01_OD_2b_NPGH_4,C01_OD_2b_NPGH_5,C01_OD_2b_NPGH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPGH_2,C01_OD_3b_NPGH_3,C01_OD_3b_NPGH_4,C01_OD_3b_NPGH_5,C01_OD_3b_NPGH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPGH_2,C01_OD_4mb_NPGH_3,C01_OD_4mb_NPGH_4,C01_OD_4mb_NPGH_5,C01_OD_4mb_NPGH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPGH_2,C01_OD_NB_NS_NPGH_3,C01_OD_NB_NS_NPGH_4,C01_OD_NB_NS_NPGH_5,C01_OD_NB_NS_NPGH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPGH_2,C01_OD_Tot_NPGH_3,C01_OD_Tot_NPGH_4,C01_OD_Tot_NPGH_5,C01_OD_Tot_NPGH_6_mor,C01_OD_T_T,C01_DS_NS_NPGH_2,C01_DS_NS_NPGH_3,C01_DS_NS_NPGH_4,C01_DS_NS_NPGH_5,C01_DS_NS_NPGH_6_mor,C01_DS_NS_T,C01_Tot_NPGH_2,C01_Tot_NPGH_3,C01_Tot_NPGH_4,C01_Tot_NPGH_5,C01_Tot_NPGH_6_mor,C01_T_T,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,3
LGA17900,0,0,0,0,0,0,9,0,0,0,0,9,17,0,0,0,0,17,22,7,0,0,0,29,6,0,3,0,0,9,0,0,0,0,0,0,54,7,3,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,83,7,3,0,0,93,3,0,0,0,0,3,4,0,0,0,0,4,17,0,0,0,0,17,23,3
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,8,4,0,0,0,12,4,3,0,0,0,7,0,0,0,0,0,0,22,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
LGA18000,3,0,0,0,0,3,8,0,0,0,0,8,95,12,3,0,0,110,202,102,20,5,0,329,89,47,60,19,14,229,6,3,0,0,0,9,403,164,83,24,14,688,0,0,0,0,0,0,3,0,0,0,0,3,31,0,3,0,0,34,26,22,5,0,0,53,5,0,5,0,0,10,0,0,0,0,0,0,65,22,13,0,0,100,0,0,0,0,0,0,88,3,0,0,0,91,777,67,8,0,0,852,42,67,8,3,0,120,7,4,7,0,0,18,10,5,0,0,0,15,924,146,23,3,0,1096,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,3,6,3,0,0,0,0,3,21,0,0,0,3,24,8,3,0,0,0,11,1421,335,119,27,17,1919,0,0,0,0,0,0,5,0,0,0,0,5,86,5,4,0,0,95,204,71
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,27,0,0,0,0,27,11,3,0,0,0,14,3,0,0,0,0,3,56,6,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,65,6,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,42,0
LGA18050,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,35,41,46,5,0,3,95,14,13,21,8,4,60,3,3,0,0,0,6,89,66,26,8,7,196,0,0,0,0,0,0,3,0,0,0,0,3,133,12,3,0,0,148,90,109,17,4,3,223,11,10,29,7,3,60,0,3,0,0,0,3,237,134,49,11,6,437,16,3,0,0,0,19,124,13,0,0,3,140,1253,134,23,3,3,1416,104,181,43,4,0,332,11,6,13,5,0,35,23,3,0,0,0,26,1531,340,79,12,6,1968,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,23,18,7,3,0,0,28,1890,555,157,31,19,2652,3,0,0,0,0,3,5,0,0,0,0,5,63,3,3,0,0,69,47,30
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,16,0
LGA18150,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,33,0,0,0,0,33,13,0,0,0,0,13,4,0,0,0,0,4,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,78,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,22,0
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,17,0,0,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,36,3,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,25,0
LGA18250,0,0,0,0,0,0,3,0,0,0,0,3,71,5,0,3,0,79,118,75,12,0,0,205,45,27,48,16,10,146,5,0,0,0,0,5,242,107,60,19,10,438,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,41,21,23,0,0,0,44,5,0,3,0,0,8,0,0,0,0,0,0,64,26,3,0,0,93,3,0,0,0,0,3,39,0,0,0,0,39,505,67,7,0,0,579,45,90,17,3,0,155,3,0,3,0,0,6,0,3,0,0,0,3,595,160,27,3,0,785,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,10,8,0,0,0,18,915,304,90,22,10,1341,0,0,0,0,0,0,4,0,0,0,0,4,57,7,0,0,0,64,99,41
LGA18350,0,0,0,0,0,0,3,0,0,0,0,3,54,3,0,0,0,57,112,21,3,0,0,136,53,9,3,3,0,68,3,0,0,0,0,3,225,33,6,3,0,267,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,267,33,6,3,0,309,0,0,0,0,0,0,4,0,0,0,0,4,60,0,0,0,0,60,146,13
LGA18400,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,35,75,5,0,0,0,80,39,3,6,3,0,51,3,3,0,0,0,6,155,11,6,3,0,175,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,178,11,6,3,0,198,0,0,0,0,0,0,5,0,0,0,0,5,20,0,0,0,0,20,64,9
LGA18450,0,0,0,0,0,0,11,0,0,0,0,11,240,7,3,0,0,250,452,146,24,0,3,625,95,51,53,20,11,230,13,3,3,0,0,19,811,207,83,20,14,1135,0,0,0,0,0,0,7,0,0,0,0,7,101,6,0,0,0,107,60,46,10,3,0,119,3,3,3,0,0,9,0,0,0,0,3,3,171,55,13,3,3,245,0,0,0,0,0,0,40,0,0,0,0,40,726,50,3,0,0,779,48,81,12,0,0,141,7,3,4,3,0,17,14,5,0,0,0,19,835,139,19,3,0,996,3,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,31,9,3,0,0,0,12,1857,404,115,26,17,2419,0,0,0,0,0,0,10,0,0,0,0,10,175,10,0,3,0,188,446,91
LGA18500,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,25,8,3,0,0,36,26,9,8,0,3,46,0,0,0,0,0,0,72,17,11,0,3,103,0,0,0,0,0,0,7,0,0,0,0,7,125,10,0,0,0,135,94,141,12,3,0,250,18,21,34,6,3,82,4,3,3,0,0,10,248,175,49,9,3,484,7,0,0,0,0,7,55,0,0,0,0,55,665,40,5,3,0,713,83,114,16,0,0,213,8,6,3,0,0,17,16,0,3,0,0,19,834,160,27,3,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,21,5,0,3,0,29,1185,357,87,15,6,1650,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,21,9
LGA18550,0,0,0,0,0,0,9,0,0,0,0,9,296,11,0,0,0,307,494,42,4,0,0,540,131,17,22,4,0,174,18,0,0,0,0,18,948,70,26,4,0,1048,3,0,0,0,0,3,0,0,0,0,0,0,63,3,0,0,0,66,70,11,0,3,0,84,3,0,0,0,0,3,4,0,0,0,0,4,143,14,0,3,0,160,0,0,0,0,0,0,5,0,0,0,0,5,58,0,0,0,0,58,9,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,75,3,0,0,0,78,3,0,0,0,0,3,8,0,0,0,0,8,29,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,8,0,0,0,0,8,1219,87,26,7,0,1339,7,0,0,0,0,7,13,0,0,0,0,13,270,8,0,0,0,278,567,47
LGA18710,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,16,34,6,0,0,0,40,16,0,0,0,0,16,0,0,0,0,0,0,63,9,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,0,0,0,82,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,35,3
LGA18750,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,40,3,3,0,0,46,13,0,0,0,0,13,0,0,0,0,0,0,69,6,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,77,6,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,41,9
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,3
