region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
LGA17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17750,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,17,10,0,0,3,5,0,0,0,57,0,0,3,5,0,13,24,38,6,20,12,71,47,12,6,257,0,3,3,13,0,0,5,0,0,0,0,0,0,0,0,24,0,0,4,0,0,6,19,23,6,0,0,4,7,0,10,79,0,0,0,6,0,12,14,8,0,4,9,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54,14,12,8,6,3,0,0,4,3,0,0,5,137,0,0,13,12,5,0,3,0,0,0,0,0,0,0,0,33,0,0,0,0,7,12,10,9,3,0,4,0,3,4,0,52,3,3,0,7,4,0,18,47,39,31,24,33,33,32,5,279,0,5,3,0,0,0,7,5
LGA17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA17900,0,0,3,3,3,0,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,9,20,3,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,13,5,5,3,6,0,0,0,0,0,0,0,48,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,10,0,0,0,5,0,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18000,0,0,0,4,7,13,123,14,8,0,3,3,0,0,4,179,0,0,0,0,8,4,13,0,3,3,0,0,0,0,0,31,0,3,11,41,81,87,138,74,14,31,20,11,34,12,19,576,3,23,43,36,50,478,531,308,64,66,116,85,80,35,75,1993,3,5,65,161,49,24,141,24,0,3,0,0,3,0,10,488,3,19,31,128,27,30,10,9,0,3,3,0,4,0,4,271,0,3,12,26,21,56,43,23,0,0,3,0,9,5,4,205,0,0,4,4,9,4,23,7,3,0,0,0,0,3,0,57,4,77,138,114,76,101,138,123,34,37,53,24,27,23,29,998,0,7,44,78,22,10,5,4,0,0,0,0,0,0,14,184,3,5,15,38,101,200,153,37,6,4,9,5,14,5,12,607,0,8,6,69,29,88,167,146,54,120,174,73,58,31,61,1084,0,14,25,18,38,62,77,55
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,0,4,0,8,0,0,0,0,0,0,0,38,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,3
LGA18050,0,0,0,3,4,3,11,0,0,0,0,0,0,0,0,21,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,3,16,27,30,55,58,14,13,22,20,24,17,24,323,3,30,38,19,24,121,106,65,24,14,14,28,11,8,29,534,0,0,13,28,15,10,6,0,0,0,3,3,0,0,3,81,0,4,67,33,12,16,3,0,0,3,5,0,0,0,3,146,0,0,4,5,15,30,10,3,6,0,3,0,4,0,4,84,0,0,0,7,6,8,0,0,0,0,0,0,0,0,0,21,32,36,45,55,35,61,64,101,28,41,37,28,32,10,16,621,7,20,92,94,18,3,7,0,0,0,3,3,0,0,6,253,3,0,4,13,30,56,39,12,3,8,5,6,10,7,7,203,0,11,8,81,35,26,28,7,7,8,13,5,10,6,21,266,0,3,12,5,19,44,33,10
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA18150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,4,0,0,0,0,0,0,0,0,3,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0
LGA18250,0,0,0,4,3,0,7,0,0,0,0,3,0,0,0,17,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,16,39,28,44,27,9,4,10,16,10,10,6,219,3,20,55,65,121,740,1068,921,228,285,353,252,270,140,196,4717,0,0,55,148,38,7,23,6,0,0,0,0,0,0,11,288,3,8,15,90,16,17,6,4,6,0,0,3,6,0,3,177,3,0,6,10,15,34,16,0,4,6,3,0,0,0,4,101,0,0,8,26,20,6,4,3,0,0,0,0,0,0,5,72,16,27,35,32,24,31,34,32,12,4,13,6,8,12,5,291,3,13,55,82,14,3,0,0,0,0,0,0,0,3,9,182,3,4,31,63,196,738,749,167,36,31,29,62,40,18,51,2218,0,7,15,49,48,74,191,160,68,65,132,100,180,104,46,1239,0,3,9,3,43,91,219,117
LGA18350,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,9,0,3,11,20,17,18,14,4,0,3,3,0,3,0,0,96,4,3,4,3,6,17,11,14,0,3,0,6,3,5,6,85,0,0,3,23,4,0,3,3,0,0,3,0,0,0,3,42,0,4,7,8,6,0,0,0,0,0,4,0,0,0,4,33,4,0,3,8,5,8,7,3,3,0,3,0,0,0,0,44,0,0,0,11,10,0,0,5,0,0,3,0,0,0,0,29,0,49,98,41,24,31,15,3,3,0,0,5,0,0,15,284,0,4,15,23,7,0,4,0,3,0,0,0,3,0,3,62,0,0,3,14,4,8,4,0,0,0,0,0,3,5,0,41,0,4,3,13,9,7,14,16,7,13,3,13,3,3,7,115,0,3,6,3,3,3,7,3
LGA18400,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,15,6,0,0,4,5,7,8,4,0,0,0,0,4,3,0,41,0,3,7,6,4,6,18,8,4,0,0,5,4,0,3,68,0,0,12,49,23,4,3,0,0,0,0,0,0,0,3,94,0,6,7,5,0,5,0,0,0,0,0,0,0,0,0,23,0,0,6,0,7,12,0,0,0,0,4,0,0,0,3,32,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,12,0,37,77,28,15,15,5,8,0,0,0,0,0,0,8,193,0,0,18,34,11,0,3,0,0,0,0,0,0,0,0,66,0,0,3,3,3,4,4,0,0,0,3,0,0,0,0,20,0,6,0,10,0,5,0,11,4,0,0,0,4,0,0,40,0,3,5,3,4,3,0,0
LGA18450,0,3,3,45,26,3,228,25,0,3,0,0,0,0,10,346,0,0,0,0,5,9,5,9,0,0,5,0,0,3,0,36,0,3,6,24,47,36,64,38,10,16,31,28,14,29,11,357,3,3,22,10,29,86,187,272,86,159,312,562,531,176,123,2561,3,8,161,327,75,32,236,124,3,0,0,3,3,0,13,988,0,12,30,23,14,7,12,6,0,0,3,7,0,6,3,123,0,0,6,18,29,47,37,18,7,0,14,3,3,0,4,186,0,3,96,1249,1118,251,181,55,13,14,11,9,7,4,130,3141,6,197,596,149,62,59,66,16,8,3,10,0,7,7,44,1230,0,13,308,371,86,21,10,7,0,0,0,0,4,0,29,849,0,0,4,6,30,33,36,24,14,6,7,13,17,7,10,207,3,13,15,54,77,49,76,105,38,80,99,116,51,33,33,842,0,0,10,4,19,19,46,50
LGA18500,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,18,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,3,8,14,33,30,20,25,3,4,9,7,22,10,3,191,5,23,42,12,25,105,83,41,12,18,20,38,23,10,14,471,0,4,14,17,7,4,4,0,0,0,0,0,0,3,0,53,3,21,40,33,11,3,3,3,0,0,0,0,0,0,3,120,0,0,4,5,7,14,5,8,0,0,0,3,4,3,4,57,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,50,61,47,36,19,34,40,37,14,7,9,16,18,3,16,407,6,15,67,47,12,3,5,0,3,0,0,0,0,0,6,164,3,9,0,23,56,91,95,34,9,17,12,19,15,14,22,419,0,16,15,32,41,29,33,20,3,6,12,8,12,5,12,244,0,5,4,11,19,23,22,13
LGA18550,0,0,3,5,3,7,3,3,0,0,3,0,0,0,3,30,0,0,0,0,4,0,10,4,0,0,0,0,0,0,3,21,0,0,7,27,34,15,40,14,8,10,3,3,4,4,10,179,3,11,14,19,20,57,72,34,4,16,15,8,17,5,18,313,4,4,24,61,20,0,3,0,0,0,0,0,0,0,7,123,0,15,42,43,15,9,16,3,0,9,3,0,0,0,8,163,0,0,7,3,26,33,25,11,0,0,0,3,4,3,3,118,0,0,0,11,3,0,3,0,0,0,0,0,0,0,3,20,0,86,149,89,48,32,31,13,14,0,4,0,0,0,24,490,6,7,37,62,23,0,3,0,0,0,0,0,0,0,3,141,0,3,5,7,19,18,15,4,0,3,0,4,0,0,5,83,0,8,11,29,39,22,40,46,13,25,35,18,18,12,4,320,0,9,17,9,13,26,23,13
LGA18710,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,12,3,3,4,3,0,3,3,3,0,0,37,0,0,3,3,3,4,7,3,0,3,0,0,0,0,0,26,0,0,3,13,3,3,4,0,0,0,0,0,0,0,0,26,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,12,5,4,7,8,3,0,3,0,0,0,3,73,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,5,0,0,0,0,0,0,3,3,19,0,0,4,0,0,0,0,0
LGA18750,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,13,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LGA19399,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,5,4,3,0,3,0,0,4,6,6,40,0,0,0,0,4,13,23,24,7,13,23,34,21,22,21,205,0,0,3,4,4,4,3,0,0,0,0,0,0,0,3,21,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,13,0,0,0,0,0,10,10,7,0,0,5,0,0,5,4,41,0,0,0,3,3,0,0,0,0,0,0,3,0,3,0,12,0,6,9,4,7,7,3,7,3,3,0,0,3,9,12,73,0,0,0,6,0,0,0,0,0,0,3,0,0,0,7,16,0,0,0,0,0,6,4,3,0,4,0,0,3,5,4,29,0,3,3,3,3,4,3,12,4,3,8,0,11,22,5,84,0,3,3,0,4,0,3,3
