SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
105011095,1292,1266,2558,234,286,521,261,245,508,7,0,12,22,33,52,0,0,0,6,10,16,0,0,3,0,3,7,0,4,5,0,0,0,313,297,607,42,41,87,9,10,15,600,636,1234,241,261,501,2129,2165,4295
105011096,1324,1197,2517,249,260,509,234,259,487,16,8,31,41,42,88,0,0,5,6,4,5,0,0,3,0,0,0,5,0,6,0,0,0,309,321,630,39,44,78,22,15,32,614,640,1255,701,712,1419,2638,2548,5185
105021097,5029,5163,10186,1192,1443,2641,426,473,892,80,81,164,91,82,168,181,197,380,37,37,74,16,22,37,14,17,30,9,10,11,0,0,0,846,900,1752,124,128,253,55,55,115,2218,2534,4761,828,841,1670,8077,8541,16620
105021098,659,589,1248,55,50,106,119,125,240,25,19,46,12,11,22,13,23,31,0,3,5,0,0,6,0,0,3,0,0,0,0,0,0,172,183,357,6,8,16,7,6,16,239,250,489,212,214,427,1115,1055,2169
105031099,2181,2150,4329,405,421,828,456,453,910,11,8,21,51,47,100,0,4,4,7,13,15,6,5,10,11,11,22,0,3,3,0,0,0,533,543,1077,23,31,54,13,12,30,972,1011,1989,583,612,1191,3736,3769,7505
105031100,2551,2701,5256,269,330,598,1171,1251,2421,32,28,64,48,46,90,4,5,8,17,23,38,5,8,16,6,8,5,11,10,20,0,0,0,1290,1371,2660,135,137,275,69,62,128,1757,1902,3663,486,478,964,4795,5076,9879
105031101,3856,4349,8203,1043,1184,2225,2170,2565,4734,72,62,134,109,117,227,17,16,33,33,27,64,7,7,20,13,13,26,17,20,36,0,0,0,2443,2835,5279,328,361,681,86,89,176,3899,4468,8362,779,789,1569,8533,9605,18138
105031102,2221,2310,4528,389,421,811,1228,1386,2611,43,35,79,54,49,100,7,4,15,23,17,33,0,0,4,10,9,18,8,3,15,0,0,0,1375,1513,2880,137,135,272,51,37,84,1956,2099,4051,469,448,922,4647,4854,9504
105031103,1933,1756,3684,102,84,190,510,530,1039,6,3,13,21,27,51,0,0,0,11,4,15,0,0,0,0,4,4,0,5,3,0,0,0,550,573,1121,18,20,33,7,11,17,673,692,1363,300,269,574,2906,2718,5622
105031104,1295,1273,2565,200,236,431,193,227,418,5,9,17,24,30,51,4,5,9,5,8,10,0,0,0,0,3,8,3,0,0,0,0,0,236,280,511,9,19,29,12,11,23,452,546,996,288,274,564,2037,2092,4127
105031105,1784,1699,3487,347,389,734,359,392,748,8,6,18,31,27,61,9,3,12,9,3,18,0,0,0,4,8,10,0,0,0,0,0,0,424,442,871,18,16,41,11,13,21,807,862,1666,447,448,894,3044,3008,6052
105031106,2087,2027,4111,457,572,1030,523,530,1063,16,15,32,36,37,74,3,4,7,13,5,16,0,0,0,0,0,0,8,4,11,0,0,0,605,601,1203,76,68,138,33,19,58,1171,1254,2422,1211,506,1719,4463,3792,8250
106011107,2971,2896,5869,536,579,1119,1830,1965,3791,16,20,34,67,79,144,5,15,17,13,14,22,0,0,4,11,3,13,0,0,3,0,0,0,1948,2094,4041,80,85,164,50,43,95,2616,2802,5420,261,252,516,5853,5955,11801
106011108,5422,5765,11189,1425,1680,3108,2016,2113,4130,39,39,79,64,86,152,8,12,20,13,14,26,3,7,5,5,5,8,11,18,26,0,0,0,2163,2285,4449,103,106,205,116,129,249,3812,4195,8005,2132,730,2861,11367,10698,22062
106011109,2547,2463,5011,166,187,353,1266,1289,2550,12,15,23,20,23,45,3,3,8,6,5,15,0,0,0,4,3,6,0,3,0,0,0,0,1317,1344,2661,30,31,62,32,38,78,1543,1603,3145,286,224,515,4374,4293,8667
106011110,2820,2760,5575,342,410,758,1008,1027,2031,11,14,15,35,25,62,0,5,6,4,9,12,4,5,3,5,4,10,9,6,14,0,0,0,1063,1085,2153,23,29,54,24,20,44,1467,1542,3010,218,226,437,4499,4534,9032
106011111,5104,5071,10180,931,1046,1984,2491,2776,5264,11,14,30,75,99,173,8,15,20,10,14,24,0,0,0,7,7,11,7,11,20,0,0,0,2612,2933,5549,52,69,120,115,97,213,3718,4148,7865,552,502,1050,9372,9724,19096
106011112,4004,3916,7921,1382,1474,2860,1418,1400,2815,101,48,148,335,204,539,41,22,64,52,41,98,26,9,33,34,19,51,23,8,25,0,0,0,2037,1742,3774,141,124,264,69,48,120,3636,3385,7021,598,378,972,8234,7685,15916
106011113,1500,1407,2905,97,105,201,667,653,1316,4,6,8,20,27,50,0,0,3,11,3,18,0,0,0,0,0,0,0,3,3,0,0,0,701,701,1401,16,11,36,20,10,23,838,824,1659,253,218,477,2591,2449,5037
106021114,1728,1713,3447,161,164,326,1642,1813,3460,16,13,32,32,43,74,7,4,6,3,6,17,7,6,8,3,6,12,8,6,7,0,0,0,1709,1896,3612,58,62,127,44,54,98,1975,2180,4158,165,155,319,3873,4051,7920
106021116,2269,2370,4634,315,322,643,1111,1241,2356,18,18,34,32,41,71,3,7,9,13,11,19,3,5,5,3,4,9,7,8,13,0,0,0,1185,1339,2516,27,31,58,12,33,38,1537,1719,3258,135,146,278,3946,4232,8178
106021614,4832,5084,9915,558,607,1165,2020,2211,4227,45,41,84,89,99,184,23,34,57,25,22,45,3,6,10,23,20,39,10,11,28,0,0,0,2239,2432,4672,131,148,278,76,70,145,3008,3251,6256,429,412,839,8264,8746,17011
106021615,4124,4234,8357,725,822,1545,2370,2607,4976,36,29,58,86,91,179,3,6,12,14,14,28,7,6,7,10,14,23,9,20,26,0,0,0,2531,2784,5310,107,118,223,81,109,187,3435,3828,7263,398,419,818,7957,8479,16438
106021616,1822,1882,3699,137,145,281,1222,1370,2591,18,21,38,31,30,62,11,11,21,9,9,16,3,0,7,0,4,9,12,4,23,0,0,0,1311,1444,2764,39,38,79,47,38,86,1536,1670,3205,245,228,478,3595,3777,7374
106021617,2542,2785,5324,235,244,479,1373,1622,2996,12,27,38,45,35,79,7,7,14,6,0,12,0,0,5,4,4,4,4,5,13,0,0,0,1456,1706,3159,34,41,75,24,29,57,1744,2023,3763,223,197,415,4505,4998,9507
106021618,3103,3093,6197,567,593,1156,2757,2958,5713,48,54,109,130,151,279,47,42,89,24,24,46,13,5,17,44,39,83,24,25,47,0,0,0,3084,3303,6382,133,180,313,63,51,119,3844,4129,7978,220,191,412,7171,7412,14582
106031119,1592,1594,3179,221,206,425,871,980,1855,22,26,50,34,41,78,3,9,6,3,5,10,8,8,11,4,5,8,3,4,12,0,0,0,954,1077,2035,43,44,89,23,24,54,1244,1352,2597,201,195,394,3037,3136,6174
106031120,1872,1810,3690,316,330,649,745,762,1505,22,30,52,38,49,85,6,9,14,8,9,15,3,0,3,12,6,22,3,7,12,0,0,0,842,874,1714,29,33,57,12,19,26,1197,1254,2451,210,197,405,3279,3266,6545
106031121,5232,5699,10935,1498,1719,3224,2088,2238,4328,109,109,219,125,144,271,31,26,53,52,38,87,7,17,26,28,25,50,43,51,97,0,0,0,2481,2658,5139,273,278,552,64,63,131,4317,4721,9041,606,668,1273,10159,11088,21247
106031122,3669,3759,7429,834,883,1716,1431,1505,2931,28,24,55,88,75,164,24,23,43,20,10,37,14,8,16,21,18,40,7,4,19,4,0,3,1641,1667,3307,68,72,137,71,67,139,2612,2689,5297,558,482,1040,6836,6932,13765
106031123,1822,1807,3631,67,72,144,628,627,1261,4,8,12,20,26,48,4,0,7,4,5,8,0,0,0,5,8,8,6,7,13,0,0,0,674,682,1355,24,13,32,16,9,24,774,777,1554,123,101,225,2718,2683,5406
106031124,1437,1479,2914,249,239,489,758,751,1508,18,13,34,30,28,55,6,6,12,9,14,20,3,5,10,0,0,3,10,9,18,0,0,0,835,830,1664,29,44,72,7,5,16,1115,1117,2231,261,288,549,2819,2876,5693
106031125,3833,3765,7599,766,785,1549,1652,1656,3310,66,72,137,148,148,297,29,27,57,23,36,55,7,7,12,35,30,63,29,28,57,0,0,0,1995,2007,3997,77,88,167,62,47,110,2893,2917,5813,382,314,697,7112,6995,14106
106041126,2800,2749,5547,965,972,1930,1039,1120,2157,9,15,29,120,122,244,19,19,34,29,17,48,11,8,11,10,9,13,3,0,5,0,0,0,1237,1304,2541,102,104,209,84,63,149,2387,2440,4823,687,395,1080,5866,5587,11453
106041127,1162,1073,2233,200,203,396,368,392,761,0,4,11,21,23,46,4,0,6,6,4,14,0,0,0,3,3,6,4,0,4,0,0,0,409,427,844,28,35,63,18,12,33,662,677,1338,157,140,305,1978,1895,3871
106041128,1466,1477,2941,368,395,767,509,593,1100,11,16,25,43,54,94,3,3,12,5,0,3,5,0,10,0,0,4,0,6,3,0,0,0,579,669,1256,170,125,287,29,31,50,1144,1219,2360,211,193,400,2814,2890,5702
106041129,2409,2345,4753,342,351,694,674,680,1354,12,11,24,38,40,86,6,10,11,6,5,17,0,0,0,3,3,7,0,0,0,0,0,0,749,752,1501,46,82,128,26,23,51,1165,1205,2373,335,308,640,3914,3856,7769
107011131,7184,7450,14631,880,970,1858,2208,2402,4614,27,35,60,48,49,92,7,9,11,12,10,18,0,3,3,8,9,18,19,18,33,0,0,0,2324,2521,4848,96,118,214,93,71,163,3393,3682,7076,509,542,1053,11086,11675,22763
107011132,2880,2940,5823,390,409,801,1896,2016,3914,24,29,50,31,20,49,5,9,10,5,8,6,4,5,6,0,0,0,0,10,18,0,0,0,1961,2100,4058,64,66,133,44,42,85,2463,2617,5075,164,153,322,5505,5718,11218
107011133,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
107011134,4741,5032,9774,312,298,612,1315,1415,2737,23,30,55,41,36,78,5,5,14,10,10,24,0,3,8,9,0,10,9,10,13,0,0,0,1420,1512,2929,114,122,236,44,54,98,1891,1983,3871,308,419,730,6942,7429,14370
107011545,4278,4361,8639,389,428,813,1266,1305,2567,29,17,43,24,31,52,8,13,19,10,8,17,0,6,7,8,3,8,16,12,16,0,0,0,1341,1389,2733,101,133,237,46,36,82,1885,1980,3865,433,372,805,6597,6716,13311
107011546,2787,2801,5589,268,294,559,884,967,1853,15,16,29,29,22,48,8,6,7,10,5,17,0,0,0,0,0,4,12,14,31,0,0,0,958,1033,1996,105,109,210,39,29,72,1368,1460,2830,371,364,737,4532,4625,9155
107011547,1309,1273,2580,72,62,129,456,459,918,10,10,11,18,14,30,0,0,0,5,0,4,3,0,0,4,0,5,3,7,10,0,0,0,492,488,981,16,17,37,13,14,25,596,582,1176,130,151,281,2028,2006,4033
107021135,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,5,0,4
107031136,4323,4509,8834,914,1000,1913,2747,2868,5619,25,22,43,50,58,105,8,9,16,11,17,25,3,5,4,0,0,3,14,20,31,0,0,0,2859,2994,5855,86,91,181,68,72,143,3931,4156,8087,306,341,643,8561,9007,17570
107031137,1919,2027,3942,135,142,275,787,889,1677,11,9,17,16,15,24,6,3,14,0,0,7,0,7,4,8,6,13,6,8,13,0,0,0,829,940,1768,26,29,57,48,56,98,1040,1162,2202,180,181,360,3139,3370,6506
107031138,2168,2277,4448,369,397,770,1026,1142,2168,34,41,76,36,45,87,0,5,6,16,6,27,6,7,9,0,0,6,33,23,58,0,0,0,1152,1282,2429,94,117,207,16,13,21,1624,1807,3430,222,279,503,4019,4368,8384
107031139,1929,1933,3866,153,176,331,529,583,1114,9,10,22,10,16,29,0,0,3,9,8,16,4,0,7,3,0,5,8,7,17,0,0,0,570,634,1201,43,34,75,8,8,14,773,853,1624,120,121,241,2831,2906,5735
107031140,2234,2380,4612,299,342,646,830,921,1747,25,21,45,17,23,37,0,0,5,21,14,32,3,0,10,5,9,10,8,12,23,0,0,0,907,1001,1916,59,63,123,7,14,20,1282,1421,2704,210,188,399,3726,3994,7714
107031141,5139,5251,10398,849,880,1730,2248,2423,4672,33,45,85,49,48,105,6,4,6,20,19,43,0,6,4,10,4,13,29,33,68,0,0,0,2402,2591,4989,112,142,257,50,51,102,3409,3671,7082,455,327,780,9003,9250,18254
107031142,2985,3186,6176,230,241,472,1198,1352,2547,22,20,37,24,26,47,4,3,9,3,0,11,0,0,3,6,6,15,6,6,15,0,0,0,1255,1416,2676,61,83,137,35,32,69,1582,1773,3359,251,280,526,4824,5237,10066
107031143,5911,6122,12032,728,802,1527,1687,1870,3562,30,39,73,42,54,100,6,4,10,20,16,36,7,0,3,3,0,3,7,15,28,0,0,0,1804,2005,3807,106,137,238,89,85,172,2719,3029,5746,723,791,1511,9349,9946,19287
107041144,5953,6226,12176,557,584,1146,2284,2450,4733,41,48,88,57,65,122,10,6,15,17,18,38,15,0,14,9,9,11,52,50,107,0,0,0,2485,2656,5141,410,336,744,57,54,105,3508,3623,7134,539,554,1088,10002,10404,20398
107041145,4437,4691,9128,458,511,969,1662,1919,3580,40,36,80,25,41,68,6,6,14,6,11,23,0,0,9,3,3,8,9,13,25,0,0,0,1758,2039,3795,126,168,300,58,38,94,2401,2755,5160,406,439,836,7240,7884,15128
107041146,6280,6535,12810,526,517,1042,2421,2564,4992,56,57,107,45,60,101,16,11,31,27,31,59,0,6,6,5,4,8,55,51,105,0,0,0,2624,2785,5406,699,468,1169,64,43,109,3907,3819,7723,477,557,1038,10666,10908,21579
107041147,2874,2769,5647,423,440,859,709,691,1396,10,8,19,10,0,10,0,0,0,9,5,13,3,0,0,0,3,4,9,6,8,0,0,0,739,713,1458,67,81,142,20,19,38,1249,1250,2499,154,166,318,4276,4187,8459
107041148,3551,3595,7148,466,406,876,1098,1165,2265,34,30,67,33,28,65,5,7,14,5,11,16,0,7,4,5,11,18,15,17,32,0,0,0,1205,1269,2479,161,173,333,30,27,58,1858,1886,3741,177,191,372,5587,5675,11263
107041150,6087,6589,12678,764,793,1555,1784,1999,3775,21,27,53,41,56,96,4,6,9,20,11,27,8,10,22,10,6,19,19,23,44,0,0,0,1907,2136,4044,135,152,287,43,50,98,2854,3129,5984,426,498,921,9365,10213,19584
107041548,2545,2603,5146,609,569,1173,2942,3153,6102,74,81,153,79,90,170,19,20,37,19,28,49,9,10,19,6,3,13,35,49,83,0,0,0,3192,3435,6624,720,708,1421,85,65,151,4593,4775,9369,467,498,971,7613,7875,15484
107041549,3877,3864,7743,429,411,843,2251,2189,4435,39,58,95,47,57,109,9,16,31,14,24,35,5,8,16,8,8,14,30,42,72,0,0,0,2407,2397,4800,664,584,1249,84,86,171,3589,3477,7071,503,430,931,7960,7778,15739
108011151,1498,1426,2920,150,153,298,549,558,1110,10,13,26,19,26,42,0,3,0,4,5,12,0,0,0,6,6,10,0,0,0,0,0,0,592,612,1200,17,16,30,6,12,19,764,790,1549,261,276,539,2519,2486,5008
108011152,3586,4009,7592,863,1002,1869,1463,1609,3072,42,38,78,60,77,135,3,4,6,13,18,36,5,6,14,3,6,15,22,18,40,0,0,0,1602,1787,3385,100,117,211,31,44,72,2595,2942,5536,498,559,1062,6676,7514,14195
108011153,1804,1662,3467,267,254,520,864,917,1781,15,13,27,42,48,89,4,0,4,8,7,12,0,0,0,5,7,12,3,3,11,0,0,4,934,996,1934,30,38,67,27,14,38,1262,1302,2559,368,316,689,3432,3280,6712
108011154,1628,1747,3376,229,270,499,730,840,1574,6,18,26,38,42,79,0,0,3,6,9,16,0,0,5,0,0,0,3,9,12,0,0,0,792,917,1710,31,39,69,42,65,110,1097,1285,2382,196,245,439,2915,3280,6197
108021155,3757,4063,7822,1015,1174,2187,997,1110,2109,29,22,50,96,108,197,6,5,12,10,3,18,6,9,14,12,13,22,4,7,10,0,0,0,1156,1285,2438,40,52,91,64,56,124,2275,2570,4845,1396,741,2143,7431,7378,14809
108021156,2782,2588,5373,295,294,589,829,874,1707,16,22,43,92,92,185,10,12,16,13,12,19,0,0,3,8,9,14,8,5,13,0,0,0,975,1024,2001,44,46,98,26,21,45,1346,1386,2730,453,447,893,4583,4423,9001
108021157,1277,1346,2625,202,241,438,553,572,1124,32,19,49,53,59,109,3,3,4,8,9,16,7,3,5,6,8,10,5,9,12,0,0,0,659,675,1334,30,32,69,17,15,37,911,967,1878,192,212,405,2384,2525,4912
108021158,1728,1877,3608,332,354,684,612,683,1297,47,57,97,81,94,178,11,16,22,12,16,32,7,3,9,3,8,14,5,4,15,0,0,0,782,879,1662,25,32,58,34,25,53,1171,1291,2461,371,376,747,3269,3542,6814
108021159,2312,2268,4578,235,245,483,700,830,1528,41,47,86,72,61,135,0,0,6,17,11,29,4,6,11,11,7,23,9,5,19,0,0,0,856,974,1828,37,52,86,29,15,47,1163,1283,2444,334,346,678,3804,3898,7697
108021160,1465,1485,2945,311,340,654,512,541,1059,26,33,56,51,64,112,9,5,7,13,9,21,4,4,8,0,0,7,8,10,17,0,0,0,619,666,1289,37,47,83,29,24,58,1001,1081,2085,166,197,359,2628,2762,5392
108031161,122,124,251,11,15,30,27,28,55,0,3,5,3,11,10,0,0,0,0,0,5,4,6,5,0,0,0,3,4,3,0,0,0,38,44,88,9,9,19,0,0,0,67,76,137,24,16,40,207,219,428
108041162,4834,5099,9941,976,1070,2043,1936,2145,4084,84,83,164,140,148,286,12,9,26,33,30,60,6,8,16,18,13,30,28,31,63,0,0,0,2256,2474,4731,76,99,182,62,52,112,3372,3693,7066,458,438,894,8666,9233,17903
108041164,4133,4679,8811,930,1114,2044,2795,3443,6231,106,123,234,193,196,393,25,20,43,22,25,45,11,21,29,14,24,45,45,45,93,0,0,0,3215,3898,7110,219,258,475,118,126,248,4485,5397,9883,666,787,1455,9290,10859,20151
108041165,1649,1518,3165,129,140,267,506,518,1025,20,24,41,27,25,53,3,5,11,6,10,11,0,0,0,4,10,13,3,0,10,0,0,0,574,589,1162,22,17,41,17,20,33,742,758,1499,222,191,407,2612,2468,5082
108041166,3054,3278,6332,674,788,1462,1441,1557,2999,25,33,60,87,87,176,6,4,4,11,14,27,8,5,5,11,10,20,14,25,37,0,0,0,1594,1739,3327,37,51,83,63,69,131,2363,2646,5014,354,358,711,5773,6278,12052
108041619,2763,2945,5706,421,407,823,1479,1664,3137,82,106,187,115,125,246,12,11,25,22,20,39,11,12,20,10,10,20,21,25,45,0,0,0,1753,1971,3728,163,170,332,29,37,65,2366,2585,4946,314,270,584,5439,5793,11233
108041620,4306,4779,9087,619,667,1283,2097,2355,4453,78,87,166,121,169,283,8,17,18,17,19,35,16,16,32,9,9,20,45,42,81,0,0,0,2393,2707,5095,141,157,298,55,75,124,3199,3605,6803,298,337,633,7799,8718,16518
108051167,1456,1463,2920,289,342,628,517,545,1063,12,6,14,18,16,30,0,0,0,0,5,8,3,0,4,3,0,7,3,0,7,0,0,0,553,576,1130,25,20,44,15,4,19,883,938,1824,195,191,381,2535,2591,5122
108051168,3015,3098,6115,611,652,1266,1503,1631,3128,51,50,109,69,87,158,9,5,11,20,11,31,5,4,11,5,8,15,15,22,31,0,0,0,1677,1816,3493,47,60,104,28,19,50,2357,2554,4915,450,439,889,5821,6097,11912
108051169,5045,5525,10571,1467,1688,3162,1613,1773,3387,43,51,95,92,109,202,9,10,18,9,18,25,9,8,16,12,15,23,8,14,20,0,0,3,1793,1993,3786,132,144,284,89,86,178,3489,3920,7409,993,1048,2042,9523,10494,20017
108051170,3799,3664,7462,398,383,780,1487,1473,2962,26,22,47,69,84,158,0,0,0,12,11,26,7,7,14,16,14,30,4,6,12,0,0,0,1621,1619,3243,23,37,60,36,37,68,2083,2076,4154,492,477,972,6380,6215,12592
108051171,1416,1523,2940,250,255,503,501,561,1062,4,6,14,35,30,62,0,0,3,0,5,6,5,3,4,4,3,12,0,0,0,0,0,0,555,614,1167,22,19,44,23,10,34,839,901,1745,204,218,422,2462,2643,5104
109011172,3911,4114,8026,892,924,1813,1638,1857,3493,706,768,1472,139,156,297,20,19,38,23,42,68,24,26,50,32,34,66,37,42,77,0,3,4,2623,2944,5567,135,153,288,72,42,107,3719,4061,7775,375,328,699,8005,8504,16506
109011173,2516,2675,5195,283,365,650,882,1067,1954,351,382,734,53,59,109,13,12,25,19,10,22,0,12,15,11,7,24,17,14,31,0,0,0,1350,1568,2913,105,90,192,38,34,71,1772,2053,3824,435,411,848,4727,5140,9866
109011174,2498,2816,5314,345,388,735,797,873,1669,469,493,966,56,64,120,9,9,11,34,27,61,6,10,14,12,15,23,11,22,30,0,0,0,1393,1511,2906,157,162,318,42,42,81,1940,2099,4042,335,323,655,4763,5239,10003
109011175,3541,3383,6918,582,633,1213,887,876,1769,215,226,444,49,50,100,30,29,61,17,18,30,11,5,13,16,18,29,12,10,26,0,0,0,1242,1225,2466,53,46,97,23,15,42,1904,1930,3832,525,509,1033,5970,5808,11784
109011176,3688,3946,7634,710,827,1534,1222,1334,2551,454,501,951,69,64,139,14,14,31,19,22,40,24,26,46,12,7,18,19,20,32,0,0,0,1827,1977,3809,229,272,498,85,65,150,2844,3148,5993,489,568,1057,7023,7663,14682
109021177,805,798,1603,197,203,395,104,118,216,24,25,51,10,11,22,5,0,3,0,0,6,0,0,0,8,0,8,0,0,0,0,0,0,147,155,305,21,27,48,8,10,14,378,391,766,198,163,364,1377,1354,2727
109021178,1742,1582,3327,288,273,559,143,152,297,374,413,786,23,26,50,45,48,102,12,17,28,6,6,7,8,10,9,3,4,6,0,0,0,613,673,1282,38,38,82,15,9,27,954,985,1945,429,405,831,3125,2976,6099
109021179,1032,952,1984,111,86,194,94,89,184,153,127,280,17,15,28,14,13,27,12,9,23,0,0,0,0,0,0,0,0,4,0,0,0,291,254,547,68,51,119,7,7,19,485,397,876,304,244,551,1823,1585,3408
109031180,1526,1628,3155,346,374,716,179,170,346,262,307,562,25,25,51,6,11,13,11,12,18,6,7,15,3,4,8,0,9,9,0,0,0,489,534,1026,22,22,37,20,17,42,882,943,1824,189,185,383,2600,2760,5360
109031181,1959,1879,3840,300,304,603,287,300,589,471,494,961,41,39,75,9,12,23,13,13,25,4,9,6,6,7,14,3,11,6,0,0,0,838,862,1705,29,34,63,22,15,35,1195,1212,2409,359,294,651,3508,3394,6896
109031182,1842,1970,3807,508,535,1043,230,290,518,139,165,298,27,28,53,17,15,30,10,9,20,0,0,0,3,8,13,3,3,5,0,0,0,427,518,940,45,58,102,33,24,51,1014,1130,2140,362,377,739,3216,3477,6694
109031183,2074,1874,3951,256,259,512,196,197,396,354,365,715,22,28,53,7,9,20,10,9,13,5,4,7,8,0,9,0,3,4,0,0,0,608,620,1225,36,50,84,10,15,32,912,945,1853,353,316,671,3335,3139,6478
109031184,1547,1676,3222,307,368,677,106,139,246,830,849,1675,25,36,62,11,11,23,11,13,22,0,5,3,5,4,8,3,3,3,0,0,0,990,1056,2044,42,37,79,18,16,32,1357,1485,2838,255,252,502,3161,3407,6567
109031185,2605,2580,5190,585,671,1258,237,247,484,512,526,1036,49,55,104,9,12,19,5,6,15,12,8,20,14,3,15,5,4,8,0,0,0,840,863,1705,62,56,119,27,27,56,1519,1616,3134,511,506,1018,4630,4707,9343
110011186,4728,5173,9901,2026,2113,4139,1541,1910,3446,71,97,169,239,310,549,26,31,62,47,52,97,9,8,25,23,36,61,31,45,70,0,0,4,1992,2482,4476,770,885,1648,69,55,124,4850,5537,10389,1090,1268,2360,10675,11977,22651
110011187,1277,1214,2485,178,162,341,295,289,588,3,12,17,53,52,110,3,8,10,3,5,4,5,5,6,0,0,0,0,0,4,0,0,0,366,377,744,93,39,132,10,17,29,655,594,1242,280,299,575,2207,2102,4308
110011188,1713,1783,3497,220,246,467,446,535,983,16,28,41,55,47,101,0,0,5,4,8,15,4,4,10,4,5,3,3,5,14,0,0,0,535,640,1174,25,30,52,15,12,24,796,920,1714,181,212,393,2686,2913,5607
110011189,912,883,1799,177,201,380,176,160,340,7,3,10,28,26,56,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,213,197,416,13,12,26,9,8,10,406,418,826,178,172,348,1500,1470,2972
110021190,2337,2399,4739,580,686,1270,443,451,900,10,3,17,162,191,350,8,3,6,5,6,20,7,4,11,4,0,4,3,3,14,0,0,0,640,670,1311,36,65,98,22,29,51,1285,1446,2730,587,485,1072,4205,4334,8538
110021191,2808,3086,5896,1010,1065,2077,675,789,1461,20,16,34,153,182,331,9,8,16,5,12,19,3,0,3,8,5,7,0,0,0,0,0,0,862,1013,1870,142,120,266,47,48,90,2056,2242,4302,573,588,1156,5435,5910,11350
110021192,1563,1436,2999,139,152,291,339,363,702,10,11,23,80,90,172,0,0,0,3,0,9,3,5,6,8,9,11,0,0,0,0,0,0,449,478,924,44,41,84,9,10,18,639,682,1316,323,268,595,2528,2387,4913
110021193,1689,1693,3377,260,265,526,378,381,760,3,0,9,72,70,140,4,5,3,0,5,4,4,6,7,5,0,5,0,0,3,0,0,0,456,468,929,4,18,21,10,19,29,743,762,1507,319,278,593,2745,2736,5479
110021194,1866,1893,3763,279,333,611,326,351,674,18,17,34,249,300,543,3,3,4,16,7,24,4,6,12,6,3,9,5,3,7,0,0,0,622,689,1312,32,35,68,18,23,41,951,1079,2030,374,378,749,3195,3351,6544
110031195,1806,1819,3621,509,565,1074,370,418,788,10,12,28,79,78,151,4,0,4,0,8,7,0,0,4,3,4,4,3,4,5,0,0,0,471,529,994,50,59,108,16,14,33,1046,1168,2209,715,772,1483,3558,3755,7318
